Channel ID,Post ID,Date,Post,post_translated
1457892982,26828,2022-10-10 05:56:31+00:00,"**Центр Киева сейчас. Это терроризм

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",This is terrorism. [Informant] [Sign] [Sign] [Sign] [Sign] [Sign] [Sign] [Sign] [Sign] [Sign] [Sign] [Sign] [Sign] [Sign] [Sign] [Sign] [Sign] [Sign] [Sign] [Sign] [Sign] [Sign] [Sign] [Sign] [Sign] [Sign] [Sign] [Sign] [Sign] [Sign] [Sign] [Sign] [Sign] [Sign] [Sign] [Sign] [Sign] [Sign] [Sign] [Sign] [Sign] [Sign] [Sign] [Sign] [Sign] [Sign] [Sign] [Sign] [Sign] [Sign] [Sign] [Sign] [Sign] [Sign] [Sign] [Sign] [Sign] [Sign] [Sign] [Sign] [S] [S] [S] [S] [S] [S] [S] [S] [S]
1469021333,12355,2022-05-03 18:09:12+00:00,"**⚡️Друзі, команда DeepStateUA продовжує допомагати нашій армії на передовій робити смерть москалям**😈

📋Звітуємо про останні придбання волонтерської допомоги:

📌Придбали 128 ОГШБ тепловізор та генератор - 61 305  грн;
📌Придбали каски для підрозділу «Фенікс» Темп-3000(5 шт.) - 25 075 грн;
📌Придбали тепловізор нашим розвідникам🥷🏻 - 60 298 грн;

💪🏻Дякуємо кожному, хто відгукнувся та є небайдужим в ці непрості для України часи. І ми знаємо, що ми точно переможемо, адже ми нація, яка в будь-яких труднощах стає одним цілим і долає перешкоди спільними зусиллями - а таку націю точно ніхто ніколи не здолає. Перевірено нашою тисячолітньою історією😎

🇺🇦Наближаємо нашу Україну до перемоги разом!","**️Friends, DeepStateUA team continues to help our army in the forefront of killing the Muscovites** Welcome to the latest volunteer assistance: 📌We have received 128 OGSC heat monitors and generators - 61 305 UAH; 📌We have received headscarves for the subdivision Fenix Temp-3000(5 pieces) - 25 075 UAH; 📌We have received heat monitors for our entertainment stores 🏻 - 60 298 UAH; 💪🏻 Thank you to everyone who has responded to this is not easy for Ukraine at this time."
1093357968,9667,2022-04-13 09:31:00+00:00,"Два человека погибли, двое получили ранения вследствие обстрела со стороны украинских боевиков в Ясиноватой. 

С самого утра город находится под огнём украинской артиллерии и РСЗО «Град».


@epoddubny

***
Сбор средств для организации помощи населению Донбасса и других регионов освобожденной Малороссии. 

Перечисление средств в фонд РГМ и фонд им. Елизаветы Глинки контролирую лично. 

2202 2032 5864 7967

карта МИР

bc1qava2vg3wgx8fvrxqeull77xy359yqrexwsuu80 BTC 

0x47D9b99b239aEE283ba10d8D4D6c2269b22b5208 ETH

rfmFjVDUa7z1a2XC74yQpirdzk76AtCqiZ XRP

LPxD7gErrWSqqwYvmvuzRorLBZ9oMQ1Ngh LTC","Two people were killed, two were injured in a shelling by Ukrainian militants in Yasinovaya. Since the morning the city has been under the fire of Ukrainian artillery and the RSSO Grad. @epoddubny *** Collection of funds to organize aid to the population of Donbass and other regions of liberated Malorussia. Transfer of funds to the RGM fund and the fund named after Elizabeth Glinka I personally control. 2202 2032 5864 7967 map of the Ministry of Foreign Affairs bc1qava2vg3wgx8fvrx77xy359yqrexws80 0x47D9b99b239a283d10d8d4d6c22b22b22r5208d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d7d"
1366346975,53374,2022-08-25 19:07:19+00:00,"24 августа исполнилось полгода со дня начала российской операции на Украине, попробую подвести некоторые итоги и задаться вопросом - что дальше. Текст в первую очередь политический.

Подробности по железу и прочим вкусностям решил исключить в силу причин юридического свойства.

[Тыц сюдой](https://telegra.ph/Hronika-vojny--6-08-25).

#хроника_войны","On August 24, six months have passed since the start of the Russian operation in Ukraine, I'll try to summarize some of the results and ask myself what happens next."
1366346975,51971,2022-08-17 10:39:22+00:00,"⚡️**ФСБ опубликовала кадры задержания и обысков у шести россиян-участников ячейки террористов «Хизб ут-Тахрир аль-Ислами»* в Джанкое и Ялте

**Задержанные, при координации эмиссаров, пребывающих на Украине, проводили целенаправленную работу по распространению на территории РФ террористической идеологии и осуществляли вербовку в свои ряды жителей России из числа местных мусульман. При обысках были обнаружены и изъяты запрещенные в РФ пропагандистские материалы «Хизб ут-Тахрир аль-Ислами»*, средства связи и электронные носители информации.

*запрещенная в РФ группировка","️**FSB published the arrest and searches of six Russian members of the terrorist cell Hizb ut-Tahrir al-Islam* in Djankovo and Yalta **The detainees, under the coordination of the emissaries, who were in Ukraine, carried out targeted work on the spread of terrorist ideology in the Russian Federation and recruited Russian residents from among local Muslims. During the searches, the prohibited propaganda materials Hizb ut-Tahrir al-Islam* were discovered and seized in the Russian Federation, communications and electronic media. *The prohibited group in Russia."
1144404150,12124,2022-03-05 17:45:28+00:00,"❗️ Сообщается о мощном взрыве в районе аэродрома Краматорска.

@warjournaltg",️ A powerful explosion is reported near the Kramatorsk airfield. @warjournaltg
1144404150,14689,2022-05-06 16:47:16+00:00,"**4 мая в результате обстрела эвакуационной колоны, которая находилась на территории контролируемой ВС РФ, осколочное ранение получил 13-летний мальчик.

**Благодаря действиям исполняющей обязанности руководителя администрации г. Васильевка Романиченко Н. А. ребенка доставили в больницу г. Мелитополь, где была оказана квалифицированная медицинская помощь

[Вежливые и Заботливые](https://t.me/v_and_z)","**On May 4, as a result of shelling of an evacuation column, which was on the territory of the Russian Armed Forces, a 13-year-old boy was fatally wounded. **Thanks to the actions of the acting head of the administration of the city of Vasilievka Romanicenko, the child was taken to the hospital of the city of Melitopol, where qualified medical assistance was provided [Velest and Careful](https://t.me/v_and_z)"
1498939244,33946,2022-11-22 12:22:41+00:00,"Помните как хохлы заявили, что проведут расследование расстрела российских военнопленных после поднятой шумихи? Так вот, они провели.

«Дело о расстрелянных военных РФ в Макеевке передали в Единый реестр досудебных расследований украинской прокуратурой. Дело квалифицируется как **вероломство**, совершенное военнослужащими России при сдаче в плен, что является **военным преступлением»**, — экс-замгенпрокурора Украины Гюндуз Мамедов.

Понимаете? То есть военное преступление, по его словам, совершили расстрелянные пленные. В мире вообще есть более лицемерные отродья, чем прихвостни киевской власти?","Remember how the Khojlas said they would investigate the shooting of Russian prisoners of war after the noise? So they did. The case of the Russian military shootings in Makeevka was transferred to the Unified Register of Pre-trial investigations by the Ukrainian prosecutor's office. The case is classified as a **superstition** committed by Russian military personnel during their capture, which is a **war crime**,  ex-Zamgenprokuror of Ukraine Gynduz Mamedov."
1498939244,33949,2022-11-22 13:11:51+00:00,"**Если ты накосячил – скажи об этом сразу

**Так вышло, что значительную часть моей карьеры я проработал в западных компаниях с западным же менеджментом. И одно из главных отличий в сравнении с российским в том, что мне часто говорили: «если ты накосячил, скажи об этом сразу».

Дело не в том, что они такие генетически честные, умные или добрые. И даже не в корпоративной культуре, которая там правда другая. Нифига подобного, я слишком много с ними работал, чтобы это понимать. Там просто умеют считать свои бабки и ценить себя самих. Как это работает? Да очень просто.

Вот есть я, простой менеджер среднего звена. Мой человек накосячил, и пока это не очень страшно. Он приходит ко мне и говорит: «чувак, есть проблема». «Окей» - говорю я – «спасибо большое что сказал, просто реши её и всё будет хорошо». И все довольны. Нет, я могу назвать его земляным червяком, и косяки гарантированно  уйдут под ковёр, и когда всё это дерьмо разом вылезет наружу – виноватым окажусь я. Решение проблемы будет стоить не две копейки, а рубль, а я в лучшем случае попаду на величину премии, а в худшем – меня пинком выкинут из компании. Потому что есть такая штука, как ответственность за базар и результат.

И для людей наверху картина ровно такая: или на местах открыто говорят о своих проблемах, или рано или поздно мы вляпаемся, попадём на вагон денег и их самих сожрут акционеры, какой-нибудь наблюдательный совет или кто-то ещё. «Говори о проблемах» - порождение страха, а не желания быть самым хорошим и честным на планете. Потому что если не говорить о проблемах, однажды не фартанет и все окажутся в полном дерьме. И в первую очередь тот, кто молчал.

В российских компаниях очень часто другая история. Наша корпоративная культура отличается двумя вещами – нетерпимостью к ошибкам и отсутствием личной ответственности за общий результат. Когда я работал на австрийцев, немцев или американцев, мне говорили «давай мы просто сделаем хорошо и получим кучу денег, потому что мы молодцы». В России мне говорили «да пофиг, сидим пока бабки капают». Справедливости ради, не всегда, но часто. Нет, серьёзно, я однажды потратил кучу времени для того, чтобы доказать нескольким соседним подразделениям, что одну конкретную задачу должны сделать не мы. Причем за это время я мог всё сделать как минимум трижды. Почему? Да потому что просто никто бы не понял, какого черта мы делаем работу за других.

В общем, иногда реально не стоит ходить по граблям, по которым кто-то уже прошелся. Перестать заметать проблемы под ковёр, быть частным с самим собой и хоть немного отвечать за результат – иногда уже хватит для того, чтобы процесс сдвинулся с мёртвой точки.

Текст одного из админов ПнВ.","**If you've earned  tell me right away. And even in a corporate culture that's really different. Nifig, I've worked with them too much to understand. And one of the main differences from Russian is that I've often been told: If you've earned, tell me right away. It's not that they're so genetically honest, smart or good. And not even in a corporate culture that's really different. Nifig, I've worked with them too much to understand."
1498939244,34445,2022-11-29 12:52:28+00:00,"Польша не собирается отдавать Украине свои зенитно-ракетные комплексы Patriot, заявил премьер Моравецкий","Poland is not going to give Ukraine its Patriot anti-aircraft missile systems, Prime Minister Morawiecki said"
1144404150,19854,2022-12-28 13:09:42+00:00,"**Украинский** **гитлерюгенд** **или неизбежное вымирание нации

**Мы [продолжаем ](https://t.me/dillfrash/12268)отслеживать использование режимом Зеленского несовершеннолетних в зоне боевых действий.

Кроме движения ""Пласт"" кузницей малолетних кадров также стали всевозможные неонацистские организации, одна из них ""Правая молодежь"" (молодежное движение ""правого сектора"") . В эту организацию набирают подростков от 14-16 лет и сегодня они активно участвуют в конфликте.

Малолетние боевики публикуют фотографии в социальных сетях и не скрывают своего участия в боевых действиях (на фото 16-летний подросток). 

Таким образом, сам факт участия в конфликте 14-16 летних подростков является нормой для режима Зеленского, который без стеснения может публично объявить мобилизацию школьников старших классов.

Неизбежная массовая гибель и этой возрастной категории украинцев приведет к тому, что уже в самое ближайшее время украинскую нацию ждет вымирание - в стране просто не останется мужчин, способных завести детей.","**Ukrainian******Gitlerjugend**** or the inevitable extinction of the nation **We [continue]https://t.me/dillfrash/12268) track the use of Zelensky's regime of minors in the war zone. In addition to the ""Plast"" movement, the carpenter of young cadres has also become all sorts of neo-Nazi organizations, one of them being ""Right youth"" (the ""right sector"" youth movement)."
1283359437,37752,2022-06-23 07:14:23+00:00,"С самого утра продолжаются мощные прилёты по Киевскому району Донецка. Работает 155-мм и 122-мм артиллерия.

@voenkorKotenok","From the very morning, powerful flights continue through the Kiev district of Donetsk."
1144404150,12612,2022-03-20 07:05:04+00:00,"❗️Применение ТОС-1А «Солнцепек» ВС РФ по позициям ВСУ на Донбассе.

@warjournaltg",️Application of the TOS-1A Solncepec  Russian Armed Forces on the positions of the Armed Forces in Donbass. @warjournaltg
1080134301,20610,2022-12-06 10:30:03+00:00,"**Верховный суд Украины решил, что символика дивизии СС ""Галичина"" не является нацистской.

**Об этом сообщил адвокат Вячеслав Якубенко, представляющий интересы Украинского института национальной памяти","**The Supreme Court of Ukraine ruled that the symbolism of the SS division ""Galichina"" is not Nazi. **This was reported by lawyer Вячеслав Якубенко, representing the interests of the Ukrainian Institute of National Memory."
1080134301,16747,2022-08-25 15:35:00+00:00,"Добро пожаловать на курорты Краснодарского края. Вчера в Лермонтово  группа приезжих зацепилась на набережной с местными, но конфликт им показался неисчерпанным. Через некоторое время на подмогу горцам прилетел черный внедорожник с пятью вооруженными бойцами и разборка продолжилась на территории небольшой гостиницы. Пострадали трое мужчин. Из них двое — из группы приезжих чеченцев. По словам местных жителей, один из пострадавших сейчас находится в реанимации.","Welcome to the resort of Krasnodar. Yesterday in Lermontovo a group of visitors got stuck on the waterfront with the locals, but the conflict seemed to them inexhaustible. After some time to help the mountaineers a black SUV with five armed fighters flew and the dismantling continued on the territory of a small hotel. Three men were injured."
1498939244,29943,2022-09-29 17:50:02+00:00,"Грустные новости приходят из национального космического агентства укрорейха.

В плотных слоях русской атмосферы, пытаясь в ручную посадить пилотируемый челнок Bandervagen в херсонской области, сгорел астронавт Тарас Бульба (имя изменено).

Тарас занимался эксперементами в области животноводства на поверхности Плутона, разводил свиней. 

ЗСУ ты космос!","The sad news comes from the national space agency of the Okroryech. In the dense layers of the Russian atmosphere, while trying to manually land the manned boat Bandervagen in the Herson region, astronaut Taras Bulba (name changed) burned down."
1457892982,26578,2022-10-06 16:40:11+00:00,"**Президент Зеленский призывает НАТО нанести превентивный удар по РФ до того, как она применит ядерное оружие

**База. Согласны?

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",**President Zelensky urges NATO to launch a preemptive strike on Russia before it uses nuclear weapons **Base.
1498939244,36334,2022-12-21 17:33:33+00:00,"Мобилизованные сибиряки показывают, как обустроились в зоне СВО: теплая землянка, баня, макароны по-флотски.

👉 [Подпишись, Правда за нами](https://t.me/+32frrwqkKP1jY2Ey)","The mobilized Siberians show how they are equipped in the area of their defense: warm ground, bath, pasta in a navy."
1144404150,16523,2022-07-06 12:10:59+00:00,"Вчерашняя новость о запрете выезда всем военнообязанным изрядно взволновала мужское население Украины. На фронте ситуация еще печальнее. Командирам была доведена методичка с алгоритмом действий в случае невыполнения приказа и дезертирства. По мнению командования, это сможет поднять боевой дух ВСУ и предотвратить саботаж приказов стоять насмерть... 

@razved_dozor",Yesterday's news about the ban on all conscripts was a huge shock to the Ukrainian male population. The situation is even worse on the front lines. The commanders were given a method with an algorithm for action in case of non-compliance and desertion.
1109403194,33033,2022-05-25 09:54:03+00:00,"Установлена личность ещё одного нациста, сдавшегося в плен в Мариуполе.

Сергей Кравцов, позывной Медведь.

Попал под волну мобилизации в 2014 году. Был отправлен на фронт. Воевал в донецком аэропорту, где получил тяжёлые ранения и был списан в запас.

В 2015 году добровольно вступил в «Правый сектор»*, затем перешёл в УДА (Украинская добровольческая армия).

В 2018 году находился на позициях украинских добровольцев (УДА) в н. п. Широкино.

Принципиальная позиция Медведя — не связывать себя контрактом с ВСУ, так как «придётся выполнять идиотские приказы».

Убеждённый нацист. Имеет ряд наколок, прославляющих фашистскую Германию, в том числе известный шифр 14.88.

Взят в плен на «Азовстали».

__* Украинское объединение радикальных националистических организаций, признанное экстремистским и запрещённое на территории России (решение Верховного суда РФ от 17.11.2014).

____@MilitaryCriminal__","In 2015 he volunteered to join the Right Sector*, then moved to the UDA (Ukrainian Volunteer Army). In 2018 he was in the positions of Ukrainian Volunteers (UDA) in the Shirochino area. The main position of Medvedev is not to tie himself to a contract with the VSU, as stretch has to perform idiotic orders."
1109403194,35461,2022-09-09 12:59:03+00:00,"**Подробности боев на Изюмском направлении.

**Пока разворачиваются самые масштабные с 24 февраля бои на Купянском и Балаклейском направлении, противник пытается атаковать наши позиции к югу от Изюма. Вот что мне сообщают с места.

«07.09. Со стороны Дмитровки и Вернополья пошла пехота наёмников - человек 20-30 без техники на … роту позывной ""…"".
Они отбились успешно и не сдали позиции. Сила наёмников нарастала, и им навстречу добровольно в пешем порядке выбежали с соседних позиций … парней 18-20 лет. Эти … человек разнесли всех атакующих в щепки, и они отошли. У наших один легкий 300 и то обжегся об осколок, когда лежал. Почему наёмников? Потому что только иностранную речь все и слышат.[
](https://t.me/sashakots/29267)
08.09. Утром часов в 8 пошло на нас 6 танков. Больше 10 БТР и другой техники - все через птичку  видно было - и пехоты человек 150-200. Им противостояли наших человек … и то в разных наблюдательных пунктах. Ну плюс наша артиллерия - работала очень хорошо. На самом ударном направлении был Буба с … бойцами. Так они дали отпор наёмникам, но на них вышел танк и начал долбить. Погибло 4 чел. Бубе перебило ноги. И он руководил боем до конца. 

Он одному молодому приказал отойти к ""…"" Я сам слышал лично его слова в эфире: «Прощайте мужики, спасибо, что служил в вами"" .

Потом долбили наши по наемникам жестко из арты. Через минут 15-20 Буба вышел на связь повторно и доложил, что кто целый, все отошли. И сказал ""Спасибо, что довелось с нами служить"". И тишина.

Я отвозил 300-х, оказывая помощь на этапе. Хорошо, что все легкие.
Отвозил  легкораненого в кисть. Он сказал всем: «Когда Буба приказал молодому отступить, то они видели, как он взорвал себя...

Я не пересказываю сюжет героического фильма или фантастический рассказ. Но я его голос сам слышал и хлопок - да все слышали в эфире...

Да мне уж кажется, я и все кто рядом со мной, как будто в сюжете фильма. Все фильмы боевики про войну, которые смотрел, это все херня!

Буба - сержант доброволец … из Вологды. Я его слова запомню на всю жизнь».

Численность наших намеренно не публикую, позывные - тоже.","**Details of the fighting in the Izum direction. **While the most extensive battles are unfolding since February 24th in the Kupyan and Balaklei direction, the enemy is trying to attack our positions south of Izum. This is what I am being told from the spot. 07.09. From the side of Dmitrovka and Vernopolya mercenaries' infantry went - 20-30 men without equipment on our ... convoy ""..."". They fought back successfully and did not surrender."
1457892982,28410,2022-10-31 20:26:46+00:00,"**Из 55 крылатых ракет, выпущенных сегодня по Украине, 45 удалось сбить. Уже сейчас на каждые 10 попаданий террористам приходится тратить минимум в 4 раза больше ракет. Ситуация с дронами ещё хуже, — Зеленский

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","**Of the 55 cruise missiles launched today in Ukraine, 45 have been shot down. Terrorists have to spend at least 4 times as much on every 10 hits."
1511148555,8717,2022-09-15 16:15:20+00:00,💤Притушили свинособак вонючих,They put out a stinking pig
1144404150,17269,2022-08-07 20:15:49+00:00,"Как минимум, один прилёт в Антоновский мост в Херсоне подтверждается.

@warjournaltg",At least one flight to Antonov Bridge in Kherson is confirmed. @warjournaltg
1457892982,24075,2022-08-29 16:11:36+00:00,"**⚡️""Наступаем на врага"", — комментарии бойца ВСУ касательно контрнаступления

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","**️""We're attacking the enemy"",  comments from the US Army fighter regarding the counterattack **[Informant]"
1080134301,16307,2022-08-09 20:58:58+00:00,Московский паркур,Moscow Park
1144404150,17747,2022-08-28 14:34:28+00:00,"**Росгвардейцы с помощью квадрокоптера вскрыли расположение отряда зарубежных наемников под Харьковом и передали данные артиллеристам группировки 🇷🇺ZVO🇷🇺

**Далее разыгралась настоящая драма, точным ударом дом с наемниками был поражен, но отдыхавший в соседнем здании наемник выжил и побежал за помощью в чем мать родила. Однако в доме с наемниками сдетонировал баллон с газом, либо боеприпасы и начался пожар, а выживший наемник с грустью в глазах наблюдал, как внутри горят его коллеги.

Также был уничтожен опорный пункт ВСУ по соседству.

@razved_dozor","**Rosgwardians using a quadcopter opened the location of a foreign mercenary unit near Kharkov and passed the data to the artillery of the group ZVO **Next, a real drama took place, the house with the mercenaries was hit with precision, but the mercenary who was resting in the adjacent building survived and ran away with the help of what his mother gave birth to. However, the house with the mercenaries detonated a gas balloon, or ammunition and fire began, and the survivor mercenary with his eyes loaded watched as his colleagues burned inside."
1129015804,12971,2022-07-13 18:20:01+00:00,"В Пакистане при боестолкновениях в провинции Хайбер-Пахтунхва силовики ликвидировали десять боевиков ""Техрик-е Талибан Пакистан"". Первый инцидент произошел в округе Северный Вазиристан, где после получения информации о местонахождении террористов, военные развернули розыскную операцию. Обнаружив боевиков силовики завязали перестрелку, при которой шесть преступников были нейтрализованы. Вторая стычка произошла вблизи границы с Афганистаном, через которую террористы проникли на территорию Пакистана. При перестрелке четверо террористов были ликвидированы. На месте боестолкновений военные изъяли вооружение и снаряжение боевиков.

По данным спецслужб, ликвидированные причастны к терактам против правительственных сил и мирных жителей в регионе.","In Pakistan, during clashes in Khyber Pakhtunkhwa province, the security forces killed ten militants of the Tehrik-e Taliban Pakistan. The first incident occurred in the North Waziristan district, where after receiving information about the terrorists' whereabouts, the military launched a search operation."
1366346975,52435,2022-08-19 21:14:18+00:00,"Фото дня.

Постепенно возвращаемся к нашей рубрике. 

__===========================
Поддержать!
👇🏼👇🏼👇🏼
__Тинькофф __
5536 9137 6999 9117

Юmoney 
____4100117897666247__",We're going back to our column.
1457892982,24378,2022-09-04 10:58:30+00:00,"**❗️Появилась информация, что в Высокополье Херсонской области подняли флаг Украины

**За него последние месяцы шли тяжелые бои. 

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",**️There is information that the Ukrainian flag has been raised in the Kherson Highlands **It has been the subject of heavy fighting in recent months.
1283359437,38545,2022-07-20 07:33:37+00:00,"Война приобретает затяжной характер. 
1. 
Противник уповает на программу лендлиза.
В Великобритании обучают три тяжелые механизированные бригады, которые вернутся на Украину, где их будет ждать техника. Это к разговору о кадровом и некадровом составе. Сейчас они проходят боевое слаживание и т.д.
2. 
Полетели «Хаймарсы». Они в течение 2-х недель били по складам, сейчас - по Каховке и Херсону, по мостам и плотине. 

Под Каховкой и Херсоном идет охота на наши системы РЭБ, которые ""гасят"" БПЛА тактического звена.

Вывод - противник готовит наступление.
3. 
Исходя из угрозы, мы срочно перебрасываем резервы на херсонское направление, ожидая удара.

Одновременно мы продолжаем медленно, но непрерывно давить на донецком направлении с попыткой выхода к Славянску и полу/окружению Авдеевки, а также прорыва линии Северск-Бахмут-Соледар. 
4. 
Пока прорывных успехов нет, т.к. идет переформирование и подготовка новых штурмовых подразделений. Часть отрядов (которые с 1-го дня в СВО) выведена на отдых, повышение б/способности, в т.ч. ""группы Вагнера"". 
Плюс идёт скрытая мобилизация.
5. 
""Оперативной паузой"" это можно назвать условно.

Задача противника - измотать наш наступательный потенциал. Другой вопрос, что они сами наступать не умеют.

Мое мнение - война надолго, если не на очень долго. Не слушайте болтунов в ""телевизере"", что обещают всё закончить к сентябрю. ""Полководцев"" тылу (особенно штабных умников на пенсии) хватает, а на фронте их нема. ""Война - дело молодых, лекарство против морщин"". Глупость, конечно. Война - дело всех.

@voenkorKotenok","The enemy relies on the lendlize program. In Britain, three heavy mechanized brigades are trained to return to Ukraine, where the technology will be waiting for them. This is to talk about the personnel and non-combatants. Now they are undergoing combat alignment and so on. 2. The young Haimarsk Marines fled to the warehouses for 2 weeks, now to the Kakhovka and Kherson, to the bridges and dams. Under Kakhovka and Kherson there are hunting ideas for all our REB systems, which ""turn off"" the tactical unit's BPLs. Koten is the enemy's ready-to-attack."
1109403194,33969,2022-06-24 16:01:30+00:00,"Новостей стало слишком много. Уведомления из разных социальных сетей приходят на телефон круглосуточно. Часто новости бывают ну очееень негативными и воздействуют на психику и настроение. 

Хорошо, что в Российской медиатусовке есть люди с юмором и уникальным взглядом на картину дня. Четыре друга журналиста, работавших на крупных постах в медиахолдингах, создали канал «[Медиастанция](https://t.me/mediastanciacom)», где рассказывают в непринуждённом формате все то, что обсуждают между собой в баре за бокалом вина. 

Все самые курьёзные и смешные случаи из российских сми и социальных [сетей обсуждают тут](https://t.me/mediastanciacom).","The news is too much. Notices from different social networks are coming to the phone around the clock. Often the news is very negative and affects the psyche and mood. It's good that there are people with humor and a unique view of the day in the Russian media. Four friends of the journalist who worked on large posts in media holdings created the channel [MediaStation]https://t.me/mediastanciacom) , where they tell in uninterrupted format everything they discuss among themselves in a bar behind the wine bar. All the most curious and funny cases from Russian and social [networks] are discussed here. https://t.me/mediastanciacom)."
1469021333,8990,2022-02-25 06:55:49+00:00,"Смт Парафіївка Ічнянський район, Чернігівської області. БТР  50 штук стоїть,їхало 2 колони .  23 БТР 4 крытых машин 4 пушки  и 1 мидицин. друга колона 9 БТР  и 1 тягли 8машин крытых 2 мед машин 2 заправки и 1 машина связисты
Усі з російськими прапорами","The BTR 50 st st st, took 2 colony . 23 BTR 4 covered cars 4 guns and 1 medical friend colony 9 BTR and 1 dragged 8 covered cars 2 honey cars 2 gas stations and 1 communication machine Usi with Russian flags"
1164348791,6500,2022-10-15 08:29:26+00:00,"ПО ХЕРСОНУ. УЖЕ ПОШЛИ СООБЩЕНИЯ О НАЧАЛЕ НАСТУПЛЕНИЯ ВСУ. 

Цифры по противнику гуляли разные, от 30К до 60К, а это существенный разброс. 
В любом случае, всё будет зависеть от трех факторов: 
1. Грамотность действий военачальников (в книгах всё написано, надо это только знать и уметь применять); 
2. Дисциплины командиров разного звена; 
3. Стойкости и терпения русского солдата. 

Заметьте, я не употребляю термины смелость и храбрость. Наполеон Великий говорил: «Храбрость для солдата деле не первое, и даже не второе, главное уметь терпеть». 

В Донецке относительно тихо, наши орудия громыхают в районе Песок. И я очень хочу, чтоб в Херсоне мы выстояли, желаю мужикам терпения.","The numbers on the enemy were different, from 30K to 60K, which is a significant spread. In any case, everything will depend on three factors: 1. The literacy of the warlords' actions (in books everything is written, you just have to know and apply it); 2. The discipline of commanders of different ranks; 3. the resilience and patience of a Russian soldier."
1144404150,15437,2022-05-28 08:34:29+00:00,"Западные партнеры через сеть украинских посредников передали бойцам ЛДНР очередную партию вооружения. Отдельное спасибо деду Бидону за новенькие «Джавелины» и «Стингеры». Пусть подписывает «лэнд-лизы» дальше.

@razved_dozor",Western partners through a network of Ukrainian intermediaries have handed over another batch of weapons to the LDPR fighters.
1080134301,17897,2022-10-01 06:39:00+00:00,"Беженки из Одесской области **разъебались на мерсе в Германии** и засняли всё на телефон. В местном СМИ пишут, что не обошлось без алкоголя

**«Бля, мы едем с тусы, а как будто на. Ааай блять ааа аааа ааааа» **— комментируют ситуацию участники ДТП",The Odessa region's girls are getting fucked up at a car show in Germany and they're taking pictures on their phones.
1536211233,872,2022-03-16 17:17:15+00:00,"**U.S. will provide Ukraine $1 bln defense aid this week**

According to Joe Biden this aid includes 800 air defense systems, 9,000 anti-tank systems, drones, 7,000 small arms, 20m munitions.

**На этой неделе США предоставят Украине оборонную помощь на $1 млрд**

По словам Джо Байдена, эта помощь включает 800 систем ПВО, 9000 противотанковых комплексов, беспилотники, 7000 единиц стрелкового оружия, 20 млн боеприпасов.","**U.S. will provide Ukraine with $1 billion in defense aid this week** According to Joe Biden this aid includes 800 air defense systems, 9,000 anti-tank systems, drones, 7,000 small arms, 20m munitions. **This week the United States will provide Ukraine with defense assistance of $1 billion** According to Joe Biden, this aid includes 800 air defense systems, 9000 anti-tank systems, drones, 7,000 units of firearms, 20 million ammunition."
1366346975,50292,2022-08-08 11:17:29+00:00,"⚡️ **7 августа режимом Зеленского совершён новый акт ядерного терроризма на объектах энергетической инфраструктуры Запорожской АЭС для создания гуманитарной катастрофы в Херсонской и Запорожской областях.**

@opersvodki","️ **On August 7, Zelensky's regime committed a new act of nuclear terrorism on the energy infrastructure of the Zaporizhzhye AES to create a humanitarian catastrophe in the Kherson and Zaporizhzhye regions.** @opersvodki"
