Post,Trans,Label,Type
"#الو نیشابور پنج‌شنبه ۲۵ مرداد، چندتا نیروی مزاحم بسیجی دنبال یه موتوری می‌افتند و بهشون در حال حرکت باتوم میزنن که یکی میخوره به یکی از دو سرنشین موتور و موتور هم میخوره زمین. که بسیجیا این پسره رو می‌برن میندازنش در خونه‌ش. اسمش یزدان بوده. مادر بیچاره ش هم بچه رو می‌بره بیمارستان حکیم نیشابور که همونجا عملش می‌کنند. متاسفانه طحال و یکی از کلیه‌های یزدان بخاطر شدت ضربات این بسیجیای حرومزاده بشدت آسیب دیده بوده. کلیه ش رو هم مجبور میشن از بدنش خارج کنند.

یه مشت مفتخور مزاحم، چطوری زندگی یه آدم معمولی که برای خرید رفته بیرون رو سیاه می‌کنند. مرگ بر جمهوری اسلامی.

@mamlekate","#Hello Neyshabur Thursday, August 15, a few annoying Basij forces are chasing a motorcycle and hitting them with batons while they are moving, one of them hits one of the two passengers of the motorcycle and the motorcycle also hits the ground. The Basij take this boy and throw him in his house. His name is Yazdan. His poor mother takes the child to Hakim Hospital in Neyshabur, where they operate on him. Unfortunately, Yazdan's spleen and one of his kidneys were severely damaged due to the severity of the blows from these Basij bastards. They also have to remove his kidney from his body. A bunch of annoying braggarts, how can they ruin the life of an ordinary person who went out to shop. Death to the Islamic Republic. @mamlekate",Yes,A
"احتیاط کنید
جابجایی این سطل آشغال موجب #اعدام شما می‌شود

حرکت نمادین دانشجویان دانشگاه آزاد #سنندج جهت محکوم کردن صدور حکم اعدام برای بازداشت شدگان مقاومت مردمی طی ۱۰۰ روز گذشته.

پنج‌شنبه ۱ دی
پنجشنبه  ۱ دیماه
#نافرمانی_مدنی #اعتصابات_سراسری #دی۱۴۰۱
 #انقلاب۱۴۰۱ #زن_زندگی_آزادی
 #مهسا_امینی #سکوت_نکنید #محسن_شکاری #سکوت_نکنیم
 #mahsaamini #opiran
@irannc","Be careful, moving this trash can will result in your #execution. Symbolic movement of students of Azad University of #Sanandaj to condemn the issuance of death sentences to detainees of the popular resistance during the past 100 days. Thursday, January 1, Thursday, January 1 #civil_disobedience #nationwide_strikes #1401 #1401_revolution #women_live_freedom #mahsa_amini #don't_be_silent #mohsen_shekari #let's_not_be_silent #mahsaamini #opiran @irannc",Yes,C
"[‌](https://vxtwitter.com/iranwire/status/1724500544507507191) 🔸روز دوشنبه ٢٢ آبان سه زندانی سیاسی بلوچ به نام‌های محمد‌کریم بارکزایی اکسون، محمد براهویی انجمنی و ادریس بیلرانی در زندان زاهدان اعدام شدند. هم‌زمان سازمان حقوق بشر ایران در گزارشی نوشت از آغاز جنگ میان اسرائیل و حماس در غزه ۱۱۴ نفر در ایران اعدام شدند.
@[VahidOOnLine](https://t.me/VahidOOnLine/80818)


🔸براساس تازه‌ترین خبرها از بازداشت دست‌کم ۲۰ زن فعال در حوزه‌های فرهنگی و مدنی و روزنامه‌نگار در رشت، نینا گلستانی و رزیتا رجایی، هر دو از داستان‌نویسان رشت، ازجمله زنانی هستند که روز۲۰ آبان توسط مأموران اطلاعات سپاه رشت بازداشت شده‌اند.
آناهیتا حجازی، فعال حقوق حیوانات و مدیر «خانۀ امن حیوانات آنا»، نیز ازجمله بازداشتی‌های اخیر در مرکز استان گیلان است.
@[VahidHeadline](https://t.me/VahidHeadline/122351)



🔸مهدی کلاهی، استادیار جامعه‌شناسی محیط زیست دانشگاه فردوسی مشهد اعلام کرد «به دلیل شرکت در اعتراضات دانشجویان در سال ۱۴۰۱»، از دانشگاه اخراج شد.
@[VahidOOnLine](https://t.me/VahidOOnLine/80816)



🔸پیر پالیو، رهبر حزب محافظه‌کار کانادا و برجسته‌ترین چهره‌ اپوزیسیون این کشور، گزارش‌های منتشر شده درباره میزان نفوذ عوامل جمهوری اسلامی در کانادا را هولناک خواند و خواهان اخراج آنان شد.
به گزارش گلوبال‌نیوز، پالیو گفت تصور اینکه اراذل و اوباش رژیم ایران در کانادا حضور دارند و به فعالیت‌های تروریستی مرتبط هستند، هولناک است.
او افزود این افراد به تهدید یهودیان کانادا و ایرانیان حاضر در این کشور دست می‌زنند، پول‌هایی را که به سرقت برده‌اند خرج می‌کنند و بدون تعقیب قضایی به فعالیت‌های خود ادامه می‌دهند.
@[VahidOOnLine](https://t.me/VahidOOnLine/80831)



🔸دادگاه انقلاب اسلامی استان زنجان علیرضا قاسمی، شهروند معترض، را به پرداخت ۵۰ میلیون تومان جزای نقدی بدل از حبس تعزیری محکوم کرد.
@[VahidHeadline](https://t.me/VahidHeadline/122386)



🔸نسرین ستوده، وکیل دادگستری و فعال حقوق بشر، با انتشار نامه‌ای جزییات بازداشت خود و تعدادی دیگر از شرکت‌کنندگان در مراسم خاکسپاری آرمیتا گراوند را بازگو کرده است :
@[VahidHeadline](https://t.me/VahidHeadline/122354)



🔸تیم فوتبال زیر ۱۷ سال ایران در دومین بازی مرحله گروهی جام جهانی زیر بارش شدید باران در ورزشگاه بین‌المللی جاکارتا، اندونزی، مقابل انگلیس ۱-۲ شکست خورد.
ایران با گل دقیقه ۳۱ ابوالفضل زمانی مقابل انگلیس به برتری رسید.
در دقیقه ۶۳ ریس راسل‌دنی، ستاره ۱۷ ساله باشگاه چلسی، گل مساوی را وارد دروازه ایران کرد.
در حالی که به نظر می‌رسید بازی با تساوی به پایان خواهد رسید، به دنبال نفوذ جوئل اندالا، بازیکن باشگاه منچستر سیتی، آرشا شکوری، با وجود خروج خوبش، توپ را از دست داد و اندالا از زاویه بسته دروازه خالی ایران را در دقیقه ۹۰ باز کرد.
@[VahidHeadline](https://t.me/VahidHeadline/122303)



🔸در روزهای اخیر ارزش افغانی، واحد پول افغانستان، در مقابل دلار افزایش غیرمنتظره‌ای داشته است. با آغاز روند خروج مهاجران از پاکستان و ایران ارزش هر دلار آمریکایی در مقابل افغانی اخیراً حتی در حدود ۶۶ رسید که در ۸ سال گذشته بی‎‌سابقه بوده است.
دو استدلال متفاوت درباره افزایش ارزش افغانی وجود دارد. حکومت طالبان دلیل افزایش ارزش افغانی را «مدیریت درست اقتصادی» می‌داند و کارشناسان اقتصادی این روند را «تصنعی» دانسته و معتقدند که افزایش ارزش افغانی به دلیل پویایی اقتصادی و مدیریت سالم نیست، بلکه نواخته شدن «زنگ خطر» در اقتصاد این کشور است.
@[VahidHeadline](https://t.me/VahidHeadline/122375)



🔸رسانه‌های دولتی عراق اعلام کردند که دادگاه عالی فدرال این کشور با صدور حکمی، به ریاست محمد حلبوسی بر پارلمان عراق پایان داد.
به گزارش خبرگزاری رویترز، در مقابل، آقای حلبوسی در ویدئویی، تصمیم دیوان عالی را «عجیب» خواند و به طور ضمنی، آن را ناقض قانون اساسی و تضعیف‌کننده ثبات ملی دانست.
@[VahidHeadline](https://t.me/VahidHeadline/122374)



🔸یک هنرمند روسیه‌ای به دلیل جایگزین کردن برچسب قیمت سوپرمارکت‌ها با قطعات کاغذی که روی آنها خواستار پایان جنگ علیه اوکراین شده بود، محکوم به تحمل هشت سال زندان شده است.
دادستان روسیه همچنین خواستار محرومیت الکساندرا اسکوچیلنکو از استفاده از اینترنت به مدت سه سال شده است.
@[VahidHeadline](https://t.me/VahidHeadline/122350)



🔸روزنامه «لوموند» گزارش داد که بر اساس داده‌های موجود، ولادیمیر پوتین رئیس‌جمهور روسیه دست‌کم ۱۷ قاتل محکوم شده در دادگاه‌های این کشور را پس از مشارکت در جنگ اوکراین عفو کرده است.
همزمان خبرگزاری آسوشیتدپرس گزارش داد که سرگئی خاجیکوربانوف که در سال 2014 به دلیل دست داشتن در قتل پولیتکوفسکایا، از روزنامه‌نگاران منتقد پوتین، به 20 سال زندان محکوم شده بود، جزو عفوشدگان است.
پولیتکوفسکایا، یکی از برجسته‌ترین روزنامه‌نگاران روسیه و گزارشگر نقض حقوق بشر در چچن بود که ۷ اکتبر ۲۰۰۶ در خانه‌اش به ضرب گلوله کشته شد.
@[VahidHeadline](https://t.me/VahidHeadline/122373)


📡 @VahidOnline","[‌](https://vxtwitter.com/iranwire/status/1724500544507507191) 🔸On Monday, November 12, three Baloch political prisoners, Mohammad Karim Barakzai Akson, Mohammad Brahui Anjamani, and Idris Bilrani, were executed in Zahedan Prison. At the same time, the Iranian Human Rights Organization wrote in a report that 114 people have been executed in Iran since the start of the war between Israel and Hamas in Gaza. @[VahidOOnLine](https://t.me/VahidOOnLine/80818) ",Yes,C
"**🔻 سردار بامدال، مستعان‌ساز بزرگ، سلامی - ۵ دی ۱۳۹۵**

اکنون که شهر حلب به دست مخالفان اسد افتاده است و سقوط کرده اهمیت استراتژیک کنترل شهر حلب را از زبان فرمانده کل سپاه بدانین.
در پایان ۱۳۹۵، نیروی قدس، نیروهای حزب الله، ارتش سوریه و نیروی هوایی روسیه و پس از قتل عام مردم، شهر حلب را تصرف کردند.
به اظهارات آنزمان حسین سلامی در مورد اهمیت کنترل شهر حلب و تأثیر آن روی کل سوریه و منطقه نگاه کنیم.

[irbriefing](https://twitter.com/irbriefing/status/1862633559971733867)
@mamlekate","**🔻 Sardar Bamdal, Great Helper, Salami - 21 January 2016** Now that the city of Aleppo has fallen to the Assad opposition, learn from the words of the Commander-in-Chief of the IRGC about the strategic importance of controlling the city of Aleppo. At the end of 2016, the Quds Force, Hezbollah forces, the Syrian army and the Russian air force, after massacring the people, captured the city of Aleppo. Let's look at Hussein Salami's statements at the time about the importance of controlling the city of Aleppo and its impact on all of Syria and the region. [irbriefing](https://twitter.com/irbriefing/status/1862633559971733867) @mamlekate",Yes,A
"بازجو خبرنگار میگه برای یک میلیون و پانصد هزار تومان یک جوان رو کشتی؟
بله، یک جوان ۲۳ ساله برای یک میلیون و پانصد هزار تومان یک جوان ۱۹ ساله را کشت.
در سایه بی‌کفایتی رژیم و علی خامنه‌ای که گفته بود: «فقر مردم تقصیر حاکمان است»

[masoudkazemi81](https://twitter.com/masoudkazemi81/status/1891811608189403570)
@mamlekate","The reporter's interrogator says you killed a young man for one million and five hundred thousand tomans? Yes, a 23-year-old killed a 19-year-old for one million and five hundred thousand tomans. In the shadow of the incompetence of the regime and Ali Khamenei, who had said: ""The poverty of the people is the fault of the rulers"" [masoudkazemi81](https://twitter.com/masoudkazemi81/status/1891811608189403570) @mamlekate",Yes,A
"[‌](https://twitter.com/Vahid/status/1596565548330016768)🔸بنابر گزارش پایگاه حقوق بشری هرانا، ارگان مجموعه فعالان حقوق بشر در ایران، از بیست و ششم شهریور ماه روز آغاز اعتراضات سراسری در ایران تا روز جمعه چهارم آذر ماه دست‌کم ۴۴۸ تن از مردم معترض در جریان این اعتراضات کشته شده‌اند که از این تعداد دست‌کم ۶۳ نفر کودک بوده و زیر هجده سال سن داشته‌اند.
@[VahidHeadline


](https://t.me/VahidHeadline/42548)🔸اولاف شولتس، صدراعظم آلمان روز جمعه قصد جمهوری اسلامی ایران برای افزایش سطح غنی‌سازی اورانیوم را محکوم و بر لزوم تشدید تلاش‌ها برای جلوگیری از دستیابی تهران به بمب هسته‌ای تاکید کرد.
صدراعظم آلمان در یک کنفرانس خبری به همراه نخست وزیر فرانسه اظهار داشت: در خصوص رویکرد و سیاست ایران برای غنی‌سازی اورانیوم، این مساله بار دیگر اهمیت این موضوع را نشان داد که هر کار ممکن را انجام بدهیم تا مطمئن شویم ایران به بمب هسته‌ای و سیستم‌های موشکی انتقال آن دست پیدا نخواهد کرد.
اولاف شولتس تصریح کرد که ممانعت از دستیابی ایران به تولید و ساخت بمب هسته‌ای یکی از «اهداف اصلی» آلمان، فرانسه و متحدان غربی دیگر از جمله آمریکا و بریتانیا است.
@[VahidHeadline


](https://t.me/VahidHeadline/42529)🔸در سومین ماه اعتراضات سراسری در ایران و در حالی که بیش از ۴۴۰ نفر جان‌باخته و فرای ۱۸ هزار تن راهی زندان‌ها و بازداشتگاه‌ها شده‌اند، رسانه‌ها اعلام کردند که از آغاز اعتراضات سراسری در ایران دست‌کم ۱۶ وکیل بازداشت شده‌اند.
@[VahidHeadline


](https://t.me/VahidHeadline/42658)🔸رابعه لجه‌ای، خواهر خدانور لجه‌ای، از کشته‌شدگان اعتراضات زاهدان که تصویری از شکنجه و بسته شدنش به میله پرچم در ماه‌های قبل با واکنش گسترده افکار عمومی روبه‌رو شد، روز پنج‌شنبه سوم آذر درگذشت. به گزارش برخی منابع محلی، او پس از شنیدن خبر کشته شدن برادرش دچار حمله قلبی شده بود.
@[VahidOOnLine


](https://t.me/VahidOOnLine/40061)🔸دبیر ستاد همکاری‌های حوزه علمیه و آموزش و پرورش می‌گوید ماموریت‌های جدیدی در راستای اجرای طرح «امین» برای دخیل کردن طلاب در آموزش دانش‌آموزان تعریف شده که «توجه به سبک زندگی اسلامی - ایرانی و ارائه مشاوره با رویکرد اسلامی» از جمله آنهاست.
حمید نیکزاد در ادامه گفت که بخش قابل توجهی از طلاب زن و مرد در سال تحصیلی جاری به جمع مربیان طرح امین پیوسته‌اند.
او شهریورماه امسال نیز گفته بود هم‌اکنون ۲۰ هزار روحانی به واسطه طرح امین در مدارس کشور فعالیت دارند.
حمید نیکزاد روز جمعه در ادامه تصریح کرد حضور روحانیون «متخصص در امر تربیت کودک و نوجوان» در میان دانش‌آموزان در جهت پاسخگویی به نیاز اساسی دینی است تا با ایجاد فرصت گفت‌وگوی چهره به چهره هویت دینی دانش‌آموزان تقویت شود.
@[VahidHeadline


](https://t.me/VahidHeadline/42720)🔸محاکمه دو برادر ایرانی‌‌تبار به اتهام جاسوسی برای یک سازمان‌ اطلاعاتی روسیه در سوئد آغاز شد.
به گزارش شبکه تلویزیونی سی‌وی‌تی، در آغاز جلسه رسیدگی به اتهامات این دو برادر به نام‌های «پیمان. ک» ۴۲ ساله و برادرش، «پیام. ک» ۳۵ ساله در روز جمعه، چهارم آذر اعلام شد که آن‌ها عضو سرویس امنیت داخلی سوئد بوده‌اند و اتهام اصلی‌شان دادن اطلاعات به «جی‌.آر.یو» سازمان اطلاعات ارتش روسیه است.
بر اساس این گزارش، این دو برادر اتهامات را رد کرده و خود را بی‌گناه اعلام کرده‌اند.
@[VahidHeadline


](https://t.me/VahidHeadline/42638)🔸نمایندگان مجلس شورای اسلامی قرار است روز یکشنبه طرحی را در دستور کار خود قرار دهند که بر مبنای آن مقام‌های جمهوری اسلامی و اشخاصی که در فهرست تحریم‌های غرب و آمریکا قرار گرفته‌اند، مشمول «قانون جامع خدمات‌رسانی به ایثارگران» می‌شوند و از حمایت‌های آن برخوردار خواهند شد.
@[VahidOOnLine


](https://t.me/VahidOOnLine/40107)🔸آمارهای جدید وزارت فرهنگ و گردشگری ترکیه از سفر بیش از ۲ میلیون گردشگر ایرانی به ترکیه در ۱۰ ماه ابتدایی سال جاری میلادی خبر می‌دهد.
شمار گردشگران ایرانی در ترکیه طی ۱۰ ماه ابتدایی ۲۰۲۲ نسبت به دور مشابه پارسال تقریبا ۲.۵ برابر و نسبت به دور مشابه سال ۲۰۲۰ حدود ۶.۵ برابر شده است.
@[VahidHeadline


](https://t.me/VahidHeadline/42505)🔸کارشناسان سازمان ملل با انتشار گزارشی اعلام کردند که رفتار طالبان با زنان و دختران، خصوصا ممانعت از حضور آنها در پارک‌ها، مجتمع‌های ورزشی، مدارس و دانشگاه‌ها می‌تواند «جنایت علیه بشریت» باشد.
@[VahidAfLine


](https://t.me/VahidAfLine/10231)🔸خبرگزاری رسمی آناتولی روز جمعه چهارم آذر از قول وزیر دفاع ترکیه گفت در عملیات ارتش این کشور در شمال عراق و سوریه که از هفته پیش آغاز شده است ۳۲۶ «تروریست» منفعل شده‌اند. ترکیه از مفهوم «منفعل» برای پیکارجویانی استفاده می‌کند که کشته یا اسیر شده‌اند.
@[VahidHeadline


](https://t.me/VahidHeadline/42508)🔸ستاد مرکزی نیروهای آمریکا اعلام کرد که یک مقر آن در استان حسکه سوریه شامگاه جمعه، چهارم آذر هدف دو حمله راکتی قرار گرفته است.
در بیانیه سنتکام به اصابت یک راکت سوم در نزدیکی پایگاه مستقر در «الشدادی» اشاره شده و آمده است که حملات راکتی دیشب، آسیب جانی یا خسارت مالی در پی نداشته است.
@[VahidHeadline

](https://t.me/VahidHeadline/42615)📡 @VahidOnline","[‌](https://twitter.com/Vahid/status/1596565548330016768)🔸According to the report of the Human Rights Center HRANA, the organ of the group of human rights activists in Iran, from September 16, the day the nationwide protests began in Iran, until Friday, December 24, at least 448 protesters have been killed during these protests, of which at least 63 were children under the age of eighteen. @[VahidHeadline ](https://t.me/VahidHeadline/42548)",Yes,A
"ندا شمس، وکیل دادگستری، جزئیات یک پرونده تجاوز در آمبولانس را فاش کرد.
او توضیح داد که تکنسین آمبولانس، پس از بی‌هوش کردن قربانی که در دوران قاعدگی به سر می‌برد، با دستان خود او را مورد آزار قرار داده است.
به گفته خانم شمس، پس از پیگیری‌های قانونی، دادگاه فرد خاطی را به دو سال محرومیت از فعالیت شغلی و ۷۴ ضربه شلاق محکوم کرد. با این حال، این اقدام از سوی دادگاه تجاوز محسوب نشد و تأثیرات روانی آن بر قربانی نادیده گرفته شد.
[hra_news](https://x.com/hra_news/status/1885670974059676113)
در پی انتشار خبر تجاوز به یک زن در آمبولانس سازمان اورژانس، بابک یکتاپرست، سخنگوی سازمان اورژانس ایران گفت: تجاوز به یک بیمار زن در آمبولانس اورژانس در سال ۹۶ اتفاق افتاده و همان زمان ضمن برخورد با فرد خاطی، او از اورژانس اخراج شده است.
@[VahidOOnLine](https://t.me/VahidOOnLine/146156)

📡 @VahidOnline","Lawyer Neda Shams revealed details of a rape case in an ambulance. She explained that the ambulance technician, after anesthetizing the victim, who was menstruating, abused her with his hands. According to Ms. Shams, after legal proceedings, the court sentenced the offender to two years of professional deprivation and 74 lashes. However, the court did not consider this act as rape and ignored its psychological effects on the victim. [hra_news](https://x.com/hra_news/status/1885670974059676113) Following the publication of the news of the rape of a woman in an ambulance of the Emergency Organization, Babak Yektaparest, spokesman for the Iranian Emergency Organization, said: The rape of a female patient in an emergency ambulance occurred in 2017 and at the same time, while confronting the offender, he was fired from the emergency department. @[VahidOOnLine](https://t.me/VahidOOnLine/146156) 📡 @VahidOnline",Yes,C
"🎥 اعتراضات خیابانی علیه اعدام معترضان در ایران در حال گسترش است و معترضان در گوهردشت کرج نیز به خیابان‌ها آمده و فریاد سرنگونی سر دادند. ۲۹ اردیبهشت

#خانه_اصفهان #اعتراضات_سراسری #شهروندخبرنگار #مهسا_امینی

@Farsi_Iranwire","🎥 Street protests against the execution of protesters in Iran are spreading, and protesters in Gohardasht, Karaj, have also taken to the streets, shouting for overthrow. May 19 #Isfahan_House #National_Protests #Citizen_Reporter #Mahsa_Amini @Farsi_Iranwire",Yes,C
"🎥 خبرگزاری میزان، وابسته به قوه قضاییه جمهوری اسلامی، روز چهارشنبه ۱۹ شهریور۱۴۰۴، اعلام کرد امیرحسین مقصودلو، خواننده معروف به تتلو که به اعدام محکوم شده است، در فهرست عفو معیاری اخیر قرار ندارد.

این توضیح پس از آن منتشر شد که خواهر تتلو در گفت‌وگویی تایید کرده بود او مشمول عفو شده است. اما خبرگزاری میزان نوشت: در عفو معیاری اخیر که با پیشنهاد رئیس قوه قضاییه و موافقت علی خامنه‌ای انجام شد، محکومان با جرایم مستوجب مجازات حدی از فهرست افراد مشمول عفو کنار گذاشته شدند و مسیر رسیدگی به پرونده تتلو جدا از این روند است.

به نوشته میزان، پیش‌تر نیز سخنگوی قوه قضاییه گفته بود که با توجه به احراز توبه تتلو نزد دادگاه، پرونده او در ۹ شهریور ۱۴۰۴ به حوزه ریاست قوه قضاییه ارسال شده و در حال بررسی است. در صورت تایید رئیس قوه، درخواست عفو او به رهبر جمهوری اسلامی فرستاده خواهد شد.
#اخبار_ایران

@Farsi_Iranwire","🎥Mizan News Agency, affiliated with the Islamic Republic's judiciary, announced on Wednesday, September 19, 1404, that Amir Hossein Maghsoudloo, a singer known as Tatalo, who has been sentenced to death, is not on the list of recent standard pardons. This explanation was released after Tatalo's sister confirmed in an interview that he had been pardoned. However, Mizan News Agency wrote: In the recent standard pardon, which was carried out at the suggestion of the head of the judiciary and with the approval of Ali Khamenei, those convicted of crimes punishable by a certain punishment were excluded from the list of those eligible for pardon, and the process of considering Tatalo's case is separate from this process. According to Mizan, the spokesperson for the judiciary had previously said that considering Tatalo's repentance before the court, his case was sent to the Judiciary Presidency on September 9, 1404 and is being reviewed. If the head of the judiciary approves, his pardon request will be sent to the Leader of the Islamic Republic. #Iran_News @Farsi_Iranwire",Yes,C
"‏عاشق فوتبال بود و میخواست برای تشویق تیم مورد علاقه اش به ورزشگاه برود اما چون زن بود او را در آتش جهل و ظلم و ستم سوزاندند. جمهوری اسلامی این را بدان که تا ابد ننگ کشتن #دختر_آبی از دامنت پاک نخواهد شد.

[Jekond
](https://twitter.com/Jekond001/status/1225432626007330817)@mamlekate","She loved football and wanted to go to the stadium to cheer on her favorite team, but because she was a woman, she was burned in the fire of ignorance and oppression. Islamic Republic, know this: the shame of killing the #Blue_Girl will never be erased from your skirts. [Jekond ](https://twitter.com/Jekond001/status/1225432626007330817)@mamlekate",Yes,A
"علی شریف‌زاده اردکانی، وکیل ماشاالله کرمی، پدر محمدمهدی کرمی، از اعدام‌شدگان اعتراضات سال ۱۴۰۱ از رد درخواست اعاده دادرسی این پدر دادخواه توسط دیوان عالی کشور خبر داد.
ادامه خبر: https://iranwire.org/ecfva

@Farsi_Iranwire","Ali Sharifzadeh Ardakani, the lawyer for Mashallah Karami, the father of Mohammad Mehdi Karami, one of those executed during the 1401 protests, announced that the Supreme Court has rejected the father's request for a retrial. Read more: https://iranwire.org/ecfva @Farsi_Iranwire",Yes,C
"🔻‏علی اکبر احمدی‌نژاد، بازپرس پرونده قتل مهرداد سپهری،‌ مرد جوان مشهدی که در پی آزار و شکنجه مامور پلیس حین بازداشت جانش را از دست داد،‌ گفت ضرب و جرح او از سوی «خانواده همسر» و «کسبه محل» اتفاق افتاده است.[ ](https://iranintl.com/sites/default/files/m-1399-3.8-12.jpg)

‏این مقام قضایی اضافه کرد که استفاده از شوکر و اسپری فلفل علیه این مرد از سوی پلیس، پس از کتک‌کاری خانواده همسر و کسبه صورت گرفت.
[IranIntl](https://twitter.com/IranIntlbrk/status/1320343158409076737)

‏وی در ادامه ‌افزود: این جوان مشهدی از قبل مُرده بود و پلیس برای اطمینان از زنده‌نبودن او بهش شوکر میزد!

[Saeidbelmont](https://twitter.com/saeidbelmont/status/1320344893143867392)
@mamlekate","🔻Ali Akbar Ahmadinejad, the investigator in the murder case of Mehrdad Sepehri, a young man from Mashhad who lost his life after being tortured by a police officer during his arrest, said that he was beaten by his “wife’s family” and “the local business.”[ ](https://iranintl.com/sites/default/files/m-1399-3.8-12.jpg) ‏The judicial official added that the police used tasers and pepper spray against this man after he was beaten by his wife’s family and the business. [IranIntl](https://twitter.com/IranIntlbrk/status/1320343158409076737) ‏He added: This young man from Mashhad was already dead and the police were giving him tasers to make sure he was not alive! [Saeidbelmont](https://twitter.com/saeidbelmont/status/1320344893143867392) @mamlekate",Yes,"A, C"
"«هم اکنون؛ اهواز»

مردم اهواز در اعتراض به گرانی #بنزین به خیابان ها آمدند؛ نیروهای امنیتی نیز در محل تجمع حاضر شده اند.

در ماهشهر همچنین مردم خیابان‌ها را با خاموش کردن ماشینها و آتش زدن لاستیک مسدود کرده‌اند.
 ۲۴ آبان ۹۸

[ir_humanrights](https://twitter.com/ir_humanrights/status/1195356047340380160)
@mamlekate","""Right now; Ahvaz"" The people of Ahvaz took to the streets to protest the high price of #gasoline; security forces have also arrived at the rally site. In Mahshahr, people have also blocked the streets by turning off cars and burning tires. November 14, 2019 [ir_humanrights](https://twitter.com/ir_humanrights/status/1195356047340380160) @mamlekate",Yes,B
"ویدیوهای رسیده به «ایران‌‌وایر» نشان می‌دهد که شماری از شهروندان زاهدان روز ۲۶دی۱۴۰۴ به رغم گزارش‌هایی که از فضای امنیتی شهر منتشر شده بعد از برگزاری نماز جمعه در خیابان دست به راهپیمایی زده‌اند.
پیشتر برخی منابع مستقل حقوق بشری همچون «کمپین فعالین بلوچ»،  از فضای سنگین امنیتی در زاهدان هم‌زمان با برگزاری نماز جمعه در این شهر خبر داده بود. مولوی «عبدالحمید اسماعیل‌زهی»، امام جمعه مسلمانان سنی زاهدان، در پیامی که ۲۳ دی منتشر کرد، کشتار هزاران معترض در تهران و دیگر شهرهای ایران طی چند روز را فاجعه‌ای هولناک و بی‌سابقه خواند.


@Farsi_Iranwire","Videos received by IranWire show that a number of Zahedan citizens marched in the streets on January 16, 1404, despite reports of the city's security situation after Friday prayers. Previously, some independent human rights sources, such as the Baloch Activists Campaign, had reported a heavy security situation in Zahedan at the same time as Friday prayers were held in the city. In a message he published on January 13, Maulvi Abdul Hamid Esmailzai, the Friday prayer leader of Sunni Muslims in Zahedan, called the killing of thousands of protesters in Tehran and other Iranian cities in a few days a horrific and unprecedented disaster. @Farsi_Iranwire",Yes,A
