Sr. no.,Channel ID,Post ID,Post
146,1283359437,42938,"Системная атака коллективного запада на главную базу Черноморского флота России продолжается.

На этот раз снова атакована Балаклавская ТЭС, отвечающая за обеспечение электроэнергией как непосредственно объектов ЧФ, так и Севастополя в целом.

Силы ПВО выдержали это тестирование, уничтожив два дрона-камикадзе над ТЭС, еще три боеприпаса уничтожены на подлете над морской акваторией.

Ничего сенсационного не происходит. Это война. Уточнение только одно — мы ведем оборону, а враг наглеет. 

@voenkorKotenok"
147,1283359437,38284,"Под Волчеяровкой захвачена в плен ДРГ из состава отряда ""Волат"", сформированного из белорусских националистов. Это то самое формирование, чей командир с позывным ""Брест"" был недавно ликвидирован под Лисичанском. По данным НМ ЛНР, захваченные боевики имеют прямое отношение к попытке переворота в Белоруссии в августе 2020 года.

@voenkorKotenok"
148,1164348791,6124,"ЕСЛИ У КОГО-ТО ОСТАЛИСЬ СОМНЕНИЯ В ПРАВИЛЬНОСТИ НАШИХ ДЕЙСТВИЙ - ОНИ СЛЕПЫ И ГЛУХИ. 

Знаете, что такое военные преступления? В числе многих еще и разрушение жизненно важных объектов и коммуникаций. 

Украинцы разрушили систему подачи воды в Донбасс - на Западе молчок. Они высушили водоканал, дающий воду в Крым - молчок, разрушили энергоподачу в Крым - молчок. 

А Россию обвиняют в международных играх с энергоносителями! Да платите рубли и берите кому сколько надо. Украина же морит людей Донбасса жаждой. 

https://t.me/itsdonetsk/27973"
149,1469021333,8836,"❗️На Луганщині йдуть бої.  Біля Щастя ворог продовжує нести втрати.
Прикордонники спільно зі ЗСУ та НГУ тримають оборону та відбивають атаки.

Ворог не пройде."
150,1511148555,9214,"⚡Над Одессой слышен полёт БПЛА-камикадзе ""Шахид-136"" / ""Герань-2""

Хохлы продолжают хуярить по нему  из стрелкового оружия, соответсвенно безуспешно! Тупые хохлы."
151,1129015804,14343,"Ресурсы Исламского государства впервые за долгое время опубликовали фотографии филиала группировки из Йемена. Темой репортажа стала присяга [новому лидеру МТО](https://t.me/directorate4/14325) Абу Хусейну Аль-Хуссейни Аль-Курейши.

Деятельность группировки в регионе за последний год заметно снизилась. Последний раз йеменский филиал ИГ напоминал о себе в июле 2022 года. Тогда джихадисты заявляли о самоподрыве смертника в провинции Эль-Байда. Жертвами взрыва стали боевики движения ""Ансар Аллах""."
152,1283359437,41372,"**Военный эксперт Борис Рожин специально для канала VоенкорКотенокZ ****@voenkorKotenok****:**

""С точки зрения коммуникаций, необходимо расширить использование транспортных артерий на освобожденных территориях, активизировать работу понтонной переправы через Керченский пролив.

Нужно форсированно восстанавливать сам мост, его автомобильную и ж/д часть. Это с точки зрения транспорта.

С военной точки зрения нужно: 

1. Признание СБУ, ГУР МОУ и других силовых структур преступного режима террористическими организациями. 

2. Расширение КТО на прифронтовых территориях с расширением полномочий спецслужб.

3. Не разовые, а системные, комплексные удары по инфраструктурным объектам. Тотальное разрушение энергетической инфраструктуры. 

Почему это не делается — я не знаю. Возможно, решили проиграть войну? Ответа нет"".

@voenkorKotenok"
153,1109403194,37124,"Кулеба иностранных дел Украины заявил, что готов тщательно рассмотреть возможность личной встречи с российским коллегой Сергеем Лавровым, если такое предложение от него поступит

Если

@sashakots"
154,1511148555,9435,"‼️🇵🇱**Польша не исключает участия НАТО в боевых действиях в Украине, если РФ применит ядерное оружие, — глава МИД страны Рау**

💤Поль**ша просит Сармат, просто клянчит его**"
155,1164348791,5748,"АНГЛИЯ ВМЕШИВАЕТ КОСМОС В УКРАИНСКУЮ ВОЙНУ, ЧТО КРАЙНЕ ОПАСНО. 

На ВСУ работает целая орбитальная развед-группировка, состоящая из британских спутников, запущенных в качестве сугубо гражданских аппаратов. 

Так что, британцы готовы поэкспериментировать на войне в космосе? Американцы уже и систему ПРО на полигон Украина волокут. 

Жители украинской территории терпят. Они же тоже бесплатные и фатальные участники англосаксонского эксперимента!"
156,1283359437,37468,Ребенок в разрушеном ударом артиллерии ВСУ детском саду в Горловке (ДНР). Июнь 2022 г.
157,1457892982,23644,"❗️**Apple рекомендует клиентам обновить свои устройства, чтобы избежать хакерских атак

**В компании [заявили](https://techno.nv.ua/gadgets/apple-preduprezhdaet-o-vozmozhnom-vzlome-iphone-ipad-i-ipod-poslednie-novosti-50264338.html), что в ее устройствах есть программная уязвимость, которую можно использовать, чтобы получить доступ к ядру. Фактически, это **дает злоумышленникам возможность контролировать устройство.

**Неизвестно, какие устройства содержат слабое место, но последнее обновление теперь доступно для iPhone 6s и новее, iPad Pro (все модели), iPad Air 2 и новее, iPad пятого поколения и новее, iPad mini 4 и новее и iPod touch. (седьмое поколение).

Те, кто может являться объектом слежки, например, **журналисты, активисты или силовики,** обратите особое внимание и не затягивайте.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)"
158,1472280635,16714,"Танкисты 150-й мотострелковой дивизии  уничтожают огневые точки противника в Марьинке. Работа ведется в интересах пехоты - чтобы бойцы могли продвигаться по населенному пункту и выбивать противника из марьинского укрепрайона не опасаясь огня противника из окон верхних этажей и ДОТов

✅[Спецоперация на Украине](https://t.me/specops2022). ✅[Подписаться](https://t.me/specops2022)✅"
159,1144404150,12393,"Репортаж пресс-службы Народной милиции ДНР из освобожденного города Волноваха.

@warjournaltg"
160,1080134301,17465,"Зеленский до того, как стал **президентом Украины**"
161,1366346975,51449,"**Многомилионный бизнес Лаймы Вайкуле, активно поддерживающей Украину, терпит крах в России — артисткой занялась налоговая инспекция 

**В России певица Лайма Вайкуле владеет группой компаний «Лайма-Люкс Групп». Бизнесом певица начала заниматься еще в 1993 году, а в РФ стала вести его с 2000 года. Специализация его достаточно широкая — это продажа профессиональной косметики для волос, салонной мебели, оборудования и аксессуаров. 
 
Декларируемая выручка организации в 2021 году составила **390 млн рублей**, а прибыль — **всего лишь 13 тысяч рублей**, что не может не настораживать. 

Вайкуле крайне негативно высказывалась в адрес России, где построила карьеру и сколотила многомиллионное состояние. Зато звезда активно поддерживает незалежную, [выходя ](https://t.me/readovkanews/39662)на сцену с сине-желтым флагом. 

Покинув Россию, предприимчивая латышка передала большую часть дел своей младшей сестре **Татьяне Вайкуле**. Отметим, что в РФ компании «Лайма-Люкс Групп» имеют филиалы в шести городах: Москва, Санкт-Петербург, Самара, Екатеринбург, Краснодар и Калининград. В то время, как в родной Латвии у певицы всего один филиал фирмы, как и в Литве, и в Грузии."
162,1129015804,12223,"В Идлибе подконтрольная ""Хайат Тахрир Аш-Шам"" ""Служба общей безопасности"" (СОБ) заявила о задержании мужчин, якобы работавших на спецслужбы Сирии. По словам представителя боевиков, ячейка подозревается в причастности к ряду убийств боевиков на подконтрольных террористам территориях. При обыске у задержанных был обнаружен советский пистолет ПБ, находящийся на вооружении некоторых подразделений специального назначения ВС РФ и ФСБ РФ."
163,1511148555,8596,"🇺🇦☠️**В Херсонской области уничтожен капитан ССО Усраины.**

Стало известно, что 7 сентября в Херсонской области был заземлён командир группы усраинских ССО капитан Алексей Хижняк."
164,1283359437,38726,"**__Максим Фомин: Кто хочет приструнить военкоров?

__**Максим Фомин — боец батальона ""Восток"" — о том, что военкорам быть и никто никого приструнить не даст, ибо «приструнить» может стать одним из самых глупых шагов в войне. Это значит вогнать в темноту огромное количество населения Российской Федерации. 

Подписываетесь на [«Бастион»](https://bastyon.com/index?v=d9593a1ad6b2aa137dc8073e368de701120c927a472a3c5e03c77ed83ddc94e1&video=1&ref=PARV591XENALBB5ApkR7WcQPhEZtLHfi2A)!
Видео на [YouTube](https://www.youtube.com/watch?v=VRmkvNsyw0U)

@voenkorKotenok"
165,1129015804,12484,"В сети появились спутниковые снимки последствий [ударов](https://t.me/directorate4/12473) ВВС Израиля по территории Сирии. Целью самолетов в округе Масьяф стали подземные сооружения военного назначения. Также авиаудары были нанесены по ЗРПК ""Панцирь-С1"" ВС САР. Сбивший часть реактивных снарядов экипаж боевой машины погиб.

В 2018 году Израиль наносил [удар](https://t.me/directorate4/3315) по этому же объекту. Считалось, что его использовали проиранские силы в регионе."
166,1144404150,19228,"⚡️Срочно⚡️ОБТФ «Каскад» и ТОФ взяли под контроль Павловку ⚡️

Сегодня в День полиции стало известно о том, что накануне 9-го ноября донбасскими силами ОБТФ «Каскад» совместно с МО РФ, а конкретно во взаимодействии с морпехами из 155-ой и 40-ой бригад - была полностью зачищена Павловка. Глава МВД ДНР генерал-полковник полиции Алексей Дикий лично посетил населенный пункт и наградил бойцов отличившихся в операции. Совсем скоро эксклюзивные кадры и подробности. 

Поздравляем сотрудников полиции с профессиональным праздником и желаем дальнейших и громких побед на фронте!

@wargonzo 

*__наш проект существует на средства подписчиков, карта для помощи__
`4279 3806 9842 9521`"
167,1498939244,34282,"Управляемый 152-мм снаряд «Краснополь» уничтожает украинский грузовик ГАЗ-66 с личным составом на угледарском направлении

Видео от @voin_dv"
168,1080134301,15566,"**Избиение за нарушение комендантского часа в Одессе

**Бедолаги вышли подышать ночью за что отхватили от местных тероборонцев"
169,1536211233,456,"⚡Marina Fenina, an employee of the OSCE Special Observer Mission in Ukraine, was killed in the shelling of Kharkiv, the OSCE Secretariat in Vienna announces."
170,1144404150,19023,"💥 Нанесен удар по цели противника в районе города Запорожье.

@warjournaltg"
171,1469021333,9865,"**🇺🇦🤝🇪🇸 Іспанія поставить Україні наступальну зброю.

**Про це заявив прем`єр-міністр Іспанії Педро Санчес на засіданні Конгресу депутатів, де обговорювалося питання допомоги Україні.

[Джерело](https://twitter.com/el_pais/status/1498937194043658240)"
172,1469021333,13105,"🔥**Карта пожеж у районі Сєвєродонецька.** Видно що біля Кремінної щось дуже палає. Так само як біля окупованої Олександрівки. Натомість нас турбують пожежі в Сиротине, Білій Горі та Золотарівці"
173,1093357968,12035,"Кипрская полиция выпустила на свободу украинскую террористку, которая напала с ножом на российских активистов во время празднования Дня российского флага. Суд назначен на 19 сентября, до этой даты украинская террористка на свободе, может делать всё что угодно: планировать новые нападения, скрыться от правосудия и так далее. 
Впрочем, скрываться ей, скорее всего не придётся. Полиция Кипра склонна выходить на суд с общими обвинениями в бытовухе: была пьяна, расстроена, не в духе. Запомните: нападение с кухонным ножом в Израиле - это терроризм. Нападение с ножом в 20-30 сантиметров длиной на Кипре, если это украинка и нападала на русских по очевидным политическим мотивам — обычная бытовуха, «это другое, понимать надо»."
174,1247556894,5149,"📢 **Звуки вибухів, які було чутно у Києві, пов’язані з **[**роботою саперів**](https://t.me/OleksiyKuleba/2557)** на Київщині**

У Київській області піротехніки продовжують виявляти та знешкоджувати вибухонебезпечні предмети, залишені окупантами.

На території Києва все спокійно.

❗️Зберігайте спокій та довіряйте лише офіційним джерелам інформації!

Не нехтуйте сигналами про загрозу, почувши сирену — терміново прямуйте до укриття!

⚡️ **Наразі у столиці триває повітряна тривога!**"
175,1093357968,10150,"Из вечерних разговоров: 
- Гасконец, а ты о чем сейчас мечтаешь? 
- Мечтаю дожить до утра.
- Ну, у тебя очень реалистичная мечта, сбудется. 
- Ну вот завтра опять буду мечтать об этом. И так каждый день, пока не победим. 

@epoddubny"
176,1366346975,55713,"Штурмовики Су-25 ВС РФ работают в районе Балаклеи.
Ранее сообщалось, что в ходе утренних боев один штурмовик был сбит из ПЗРК, пилот выжил и был эвакуирован.

https://t.me/wargonzo/8146"
177,1144404150,14915,"🇸🇾 Боевики террористической группировки «Ахрар аш-Шам» с применением ПТРК атаковали автобус подразделения сирийских Сил национальной обороны в провинции Алеппо. 

В результате атаки погибли 12 сирийских военнослужащих, еще 14 получили ранения.

@warjournaltg"
178,1093357968,8931,"❗️«Сильно потрепанный враг продолжал трусливо наступать». Арестович должен повторять эту фразу теперь ежедневно, потому что его эталонное - «отбросили российских оккупантов от Киева на 70 км.» звучит так же нелепо. 

Небольшой эпизод из жизни киевского направления. Большой материал будет в Вестях недели. И Саша Коц @sashakots выпустит свой. И в этот раз работаем плечом к плечу. 

@epoddubny"
