Sr. no.,Channel ID,Post ID,Post
163,1283359437,43988,"**Позывной «Мастер». Бой в Марьинке. РПГ против танка
**
Даниил «Мастер» — гранатометчик 1 сб — о продвижении в районе н.п. Марьинка, который превращен противником в мощный укрепрайон с развитыми инженерными сооружениями, минными полями.
Штурмовали не один день. Взяли позиции противника на четвертый день по приказу командира. 
Наша пятерка прорвалась в Марьинку с помощью дымов. Погасили огневые точки, зашли в первые дома. Наша арта работала, не переставая. Благодаря ей, контрнаступления со стороны Украины не было. Переночевали ночь в домах и пошли на зачистку. 
На вторые сутки продвинулись в двух кварталах. Каждый день наше продвижение было успешным. 
Летают их беспилотники, это было для нас проблематично, как и работа их арты. Постоянно по нам работал 120-мм миномет, спасали только погреба. Без потерь не получилось. 
До балки — основной точки — шли около месяца. Потом нас поменяли. 
Все было под нашим контролем, в т.ч. Щуровский террикон.  
Когда взяли 5-й перекресток, наши сообщили, что слышен гул техники. Я приготовился, двинул к дому ближе к дороге, где был слышан гул. Через три секунды из-за бугра выскочил танк прямо перед домом. Пацаны начали прятаться, я взял РПГ. Было очень страшно, но я ждал, когда он подъедет. Подъехал слишком близко — на 7 метров. Я выстрелил. Заклинил башню танка. Командир танка убежал. Танк дал задний ход.
Было, конечно, весело. Я ничего не понял, потому что меня контузило. Сзади меня была большая дырка в стене от выхлопа РПГ. Пацаны заняли позиции и сказали: «Это было круто!». 
Мы двинулись дальше. 
По нам работали пулеметчики. Моя любимая труба —РПГ им не давала покоя. 

[Бастион](https://bastyon.com/voenkorkotenokz)

@voenkorKotenok"
164,1283359437,43077,"По центру Донецка ВСУ ударили из РСЗО ""Град"".

Прилет неполного пакета.

@voenkorKotenok"
165,1511148555,13613,**🚀****💥****🔥**Воздушая тревога объявлена в нескольких областях
166,1144404150,17670,"Выражаю глубокие соболезнования родным и близким погибшего во время теракта главы администрации поселка Михайловка Запорожской области Ивана Викторовича Сушко.
Смелый и принципиальный человек, он стал очередной жертвой террористов, которые пытаются помешать налаживанию спокойной жизни на освобожденных территориях. Но они не испугают и не остановят тех, кто работает ради будущего этой земли. Ради того, чтобы люди жили в мире и согласии.
Уверен, что преступники, организовавшие теракт, будут найдены и наказаны. Скорбим вместе со всеми, кто знал Ивана Викторовича. Желаем сил и мужества.

P.S. Губернатор Новгородской области Андрей Никитин."
167,1144404150,19138,"🛬💥 В Кривом Роге снова гремят взрывы.

UPD. Также взрывы прозвучали на окраинах Днепра.

@warjournaltg"
168,1498939244,34530,"Красавец Т-90М в районе Бахмута. 

Армия должна получать эти шикарные колесницы богов в как можно большем количестве!"
169,1366346975,51219,"- Однако, — сказал он, — ведь говорят же, что война подобна шахматной игре.

— Да, — сказал князь Андрей, — только с тою маленькою разницей, что в шахматах над каждым шагом ты можешь думать сколько угодно, что ты там вне условий времени, и еще с той разницей, что конь всегда сильнее пешки и две пешки всегда сильнее одной, a на войне один батальон иногда сильнее дивизии, а иногда слабее роты. Относительная сила войск никому не может быть известна. Поверь мне, — сказал он, — что ежели бы что зависело от распоряжений штабов, то я бы был там и делал бы распоряжения, а вместо того я имею честь служить здесь, в полку вот с этими господами, и считаю, что от нас действительно будет зависеть завтрашний день, а не от них… Успех никогда не зависел и не будет зависеть ни от позиции, ни от вооружения, ни даже от числа; а уж меньше всего от позиции.

— А от чего же?

— От того чувства, которое есть во мне, в нем, — он указал на Тимохина, — в каждом солдате.

Л. Н. Толстой ""Война и мир"""
170,1498939244,36466,"Киевляне, не ссать."
171,1144404150,11652,"🇷🇺 Российские ударные вертолеты Ка-52 в небе над Донецком. 

В 2014 году вертолеты ВСУ принесли в город войну. В этот раз вертолеты несут с собой мир для дончан. Эмоции жителей соответствующие.

@warjournaltg"
172,1144404150,17162,"❗️В результате сегодняшних артиллерийских обстрелов ВСУ территории ДНР **погибли** **два мирных жителя**, еще **двадцать два получили ранения**.

Кроме этого, в Донецке на украинских противопехотных минах ПФМ-1 подорвались **три человека**.

@warjournaltg"
173,1469021333,12654,**🇺🇸🤝🇺🇦Закон про додаткову матеріальну допомогу підписано Байденом**
174,1366346975,55955,Посла Украины в Казахстане выгнали из страны
175,1511148555,11913,"‼️‼️‼️СРОЧНО

**Военный корреспондент Семён Пегов:

‼️БЕЗ ВСЯКИХ НО. ТОЧКА В БИТВЕ ЗА АЭРОПОРТ**

Сегодня День разведчика, и это очень важный пост для меня лично. Не в плане профессии, конечно. В каком — сейчас объясню. В общем, для меня большая честь сообщить вам, что именно 5 ноября 2022 года легендарный донбасский отдельный гвардейский разведывательный батальон «Спарта» имени Арсена Павлова спустя больше чем восемь лет после начала боёв за донецкий аэропорт может совершенно справедливо заявить, что абсолютно каждый метр территории воздушной гавани наконец-то полностью контролируется Русской Армией.

Да, я понимаю ваше недоумение, но дайте минуту — и я всё разложу по полочкам. Действительно, Моторола заявил об освобождении донецкого аэропорта ещё в январе 2015-го. И с точки зрения здравого смысла это было на самом деле так. «Спартанцы» вместе с «cомалийцами», «востоковцами», «оплотовцами», «Пятнашкой», со «славянами» и с «комендачами» к тому моменту смогли занять все административные здания аэропорта: терминалы, диспетчерскую вышку, гостиницу, парковку, РЛС, ну и взлётно-посадочную полосу, разумеется, тоже.

Однако формально на той площади, которую по картам занимала воздушная гавань столицы ДНР, оставалось две позиции, где восемь лет находился противник. Это так называемые большой и малый муравейники. Выглядят они соответствующе: две огромные земляные насыпи (одна, как следует из названия, поменьше), залитые внутри бетоном и расположенные в буквальном смысле на самом краю формально очерченной территории аэропорта, совсем недалеко от забора. Неонацисты превратили их в неприступные крепости и оттуда на протяжении всех Минских соглашений (а это длилось практически восемь лет) с различной степенью интенсивности «подкошмаривали» донбасских бойцов.

«Спартанцы» бодались за «мураши» (так их ласково называют на фронтовом сленге) и под командованием Моторолы, и под руководством Вохи, чей отец, Артём Жога, возглавив легендарный батальон после героической гибели сына, в итоге довёл дело до конца. И да, его бойцы взяли большой и малый муравейники ещё больше месяца назад, но договорились между собой, что знамя подразделения водрузят над ними только после того, как отбросят неонацистов за трассу М-4, чтобы контроль был, что называется, железным, без всяких но, без всяких условностей и оговорок. Как со стороны нашего командования, так и со стороны Киева.

Всё. В День разведчика (а это вдвойне символично!) мы увиделись с комбатом Колымой, и он сообщил мне, что наконец-то противник действительно отброшен от территории аэропорта и не может претендовать ни на один квадратный метр этой земли. Наши парни продвинулись за М-4. С чем мы их и нас всех поздравляем. И это уже однозначно история. Наша история. Да, мы понесли тяжёлые для наших сердец потери. Но о них мы расскажем позже."
176,1283359437,41346,"150 миллионов человек очень хотят узнать, не пришло ли время упоротому украинскому начальнику понять, что будет ответной целью."
177,1109403194,32793,"ЗРК ""Тор"" Отважных не оставило никаких шансов очередному хваленному ""Байрактару"".

ПВО на страже неба ЛДНР круглосуточно!

@sashakots"
178,1144404150,17256,"**В вечерней сводке генштаб ВСУ сообщает о наступлении российских войск и союзников на пяти направлениях

**СЛАВЯНСКОЕ НАПРАВЛЕНИЕ
В районе населенных пунктов Вернополье, Богородичное и Долина шли боевые действия

КРАМАТОРСКОЕ НАПРАВЛЕНИЕ
Отмечалось наступление российских войск в районе Верхнекаменкого с целью улучшения тактического положения

АРТЕМОВСКОЕ НАПРАВЛЕНИЕ
Российская армия и союзники вели наступление на Яковлевку, Артемовск, Зайцево и Вершину. **За населенный пункт Кодема бои продолжаются

**АВДЕЕВСКОЕ НАПРАВЛЕНИЕ
**В районе Песок, Авдеевки, Красногоровки и Марьинки продолжаются боевые действия

**ЮЖНОБУЖСКОЕ НАПРАВЛЕНИЕ
Бои шли в районе населенного пункта Благодатное, расположенном на границе Херсонской и Николаевской области"
