Sr. no.,Channel ID,Post ID,Post
123,1469021333,11294,"🔴 **Товариство, це ще не договір, а те, куди рухаються перемовини**

⚡️**Підкреслимо - головним гарантом безпеки України були, є і будуть ЗСУ, СБУ та МВС**

🤝Українська делегація розтлумачила покроковий механізм, у якому можлива реалізація плану договору:

1⃣Повернення повного контролю України над територіями, які були контрольовані станом на 23 лютого
2⃣Проведення в Україні Референдуму з приводу позаблокового та неядерного статусу, прописаного у договорі про гарантії безпеки.
3⃣У разі прийняття цієї позиції українським народом – прийняття цього договору.
4⃣Ратифікація договору країнами-гарантами безпеки."
124,1469021333,9129,🔥Давид Арахамія повідомляє наступне
125,1247556894,4099,"**У Києві майже тисяча громадян пройшли тренінги з домедичної допомоги, організовані містом

**🤍Завдяки курсам кожен може навчитися надавати домедичну допомогу. В умовах війни це надважливо, бо може врятувати комусь життя. 

**Адреси закладів та телефони для запису на курси**:

🏥Заклад фахової передвищої освіти «Київський фаховий медичний коледж ім. П. І. Гаврося»

▪️Графік: понеділок - п’ятниця із 9:00.
▫️Тривалість: 6 годин.
📞Телефон для запису: 050-320 -25-03 (запис 09:00 – 14:00).

🏥Заклад фахової передвищої освіти «Київський фаховий медичний коледж № 3»

▪️Графік: вівторок, середа, четвер із 10:00 до 13:00 (без перерви).
▫️Тривалість: 9 годин.
📞Телефон для запису: 044-566-15-45 (запис із 09:00 – 13:00),044-566-04-32 (запис 14:00 – 17:00).

🏥КНП «Центр екстреної медичної допомоги та медицини катастроф міста Києва»

▪️Графік: понеділок – п’ятниця із 9:00.
▫️Тривалість: 6 годин.
📞Телефон для запису: 044-456-22-84 (запис із 09:00 – 14:00) або у Facebook - https://www.facebook.com/ntv.kiev"
126,1283359437,39201,"Полистал посты военных хохлоблогеров. Они все ринулись в Пески, показывать, что ""ПИскЫ стоять"".

В Каганате до сих пор не извлекли уроков некоторых аспектов информационной войны, а именно, чем выше ты ставишь медийные ставки, тем сильнее тебе придётся держаться за заведомо проигрышные позиции. Тем поражение будет иметь гораздо больший медийно-психологический эффект. 

Пал Мариуполь, пал Лисичанск - падут и Пески! 

Нам же не надо вестись на бой там, где желает противник, а наносить удары в неожиданном месте."
127,1247556894,3480,"⚡️**🚇Завтра станція метро «Золоті ворота» буде зачинена на вхід і вихід 

**❌ Не працюватиме пересадка на станцію «Театральна».

🟢Рух потягів зеленою лінією відбуватиметься між станціями «Сирець» – «Лук’янівська» та між станціями «Червоний хутір» – «Палац спорту».

✔️Працюватиме один пересадочний вузол «Палац спорту» – «Площа Льва Толстого».

◽️ На інших лініях  рух поїздів залишається без змін."
128,1164348791,6663,"Вчера в ходе очередного варварского обстрела со стороны украинских неонацистов с применением РСЗО HIMARS многострадальной Горловки было полностью разрушено административное здание одного из коммунальных предприятий - Управляющей компании города Горловка. В результате обстрела на прилегающей территории был полностью  уничтожен абсолютно новый автомобиль УАЗ (Буханка), приобретенный для отдельного батальона территориальной обороны Горловки прихожанами храма Черниговской иконы Божией Матери с. Санино. Уверен, что все украинские военные преступники обязательно понесут заслуженное наказание за свои бесчеловечные преступления. Но нашим ребятам все так же необходим транспорт для решения оперативных задач по защите новых рубежей нашей Великой Родины. В связи с этим прошу всех неравнодушных оказать содействие в сборе средств на приобретение подобного автомобиля. Вместе победим!

4279380681210029 Станислав Александрович К."
129,1457892982,26845,"**❗️Ещё взрывы на Львовщине. Идёт массированная ракетная атака нашей страны

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)"
130,1283359437,37997,"В Киеве решили дать заднюю. Теперь в ""Оперативном командовании Юг"" заявляют, что Киеву еще ""слишком рано"" создавать форпост на Змеином. А жаль, отличная получилась бы цель для практических стрельб.

@voenkorKotenok"
131,1511148555,12463,"Хохлостановские боевики возмущены тем, что иностранному наёмнику устроили торжественные похороны 😂

«Шикарные похороны для тайваньской собаки. Пока горы наших побратимов гниют по всей линии фронта. Сравните сами. Потом скажут, что иностранные черти защитили Украину, а о подвигах наших парней забудут навсегда», — говорится в Telegram-канале 35-й бригады ВСУ.

💤🤡🤡🤡🤡"
132,1109403194,36889,"Пишут, что, возможно, это уничтожение подводного дрона, который был направлен на Севастопольскую бухту.

@sashakots"
133,1283359437,40378,"18+ Страшные кадры из Таврического микрорайона Херсона, где сегодня вечером во время обстрела города укронацисты убили целую семью.

@voenkorKotenok"
134,1366346975,54073,"Есть большая вероятность, что сегодняшний прилет в Ингульский мост в Николаеве это кривая работа украинского ЗРК ""Бук"".

https://t.me/milinfolive/89630"
135,1080134301,20365,"🇷🇺🇷🇸**Болеем за сербов на Чемпионате мира по футболу**

Активисты провели акцию #наши в поддержку сборной Сербии на Чемпионате мира по футболу. Большой баннер с текстом ""Посигналь, если болеешь за сербов"" появился на одной из автомагистралей. И водители с удовольствием ответили взаимностью. 

Положение в группе G после двух туров такое:
🇧🇷 Бразилия - 6
🇨🇭Швейцария - 3
🇨🇲 Камерун - 1
🇷🇸 Сербия - 1

И пусть вас не смущает, что в данный момент сборная Сербия четвертая. Следующий матч у них со Швейцарией, а Бразилия будет укатывать Камерун (надеемся, что ни у кого нет в этом сомнений). 

Так вот победа над Швейцарией обеспечит сербам проход в плей-офф. Поэтому включаем телевизор 2 декабря в 22:00 по Москве. И, конечно же, болеем наших православных братьев. 

ДАЕШЬ СЕРБОВ В ПЛЕЙ ОФФ! 

[**Не ZабыVай**](https://t.me/ne_zabivai) — **срби и руси браћа заувек**"
136,1093357968,12264,"Противник на лиманском направлении пытается навести переправу через Северский Донец в районе н. п. Закотное, чтобы выйти в направление Ямполя. Парни, которые дерутся в том районе все видят. Осуществляют огневое поражение. 

@epoddubny"
137,1498939244,32994,Глава МИД Конго Гакоссо заявил о заинтересованности страны в покупке российской военной техники — РИА Новости
138,1511148555,11816,"🇺🇦🏴‍☠️""Я вырою яму, накидаю туда москалей и закопаю""

Коротко о светлом будущем Киевского режима, воспитывающего детей в полном соответствии с европейскими ценностями."
139,1469021333,12772,"**🛰А ось вже сьогоднішні знімки Зміїного від Maxar, можна побачити ворожі судна підтримки, а також видно, що кількість техніки збільшена до 15 одиниць**. Додаємо також загадкову баржу, яка тиняється з та до острова постійно

PS. Вотермарки для лінивих дуп, які не ведуть пошукової роботи абсолютно ніде"
140,1247556894,3101,"⚡️⚡️**У Києві від початку повномасштабного вторгнення ворога пошкоджено 154 житлові будинки, 20 приватних садиб, 27 садочків та 44 школи

**❗️У столиці працює група експертів, які проводять оцінку збитків завданих інфраструктурі міста, житловим будинкам та приватним садибам. До неї входять будівельники, представники інститутів та економісти.

✔️Саме вони нададуть місту пропозиції щодо плану робіт та орієнтовної вартості відновлення пошкоджень."
141,1498939244,35846,"ОЧЕНЬ много сообщений о пролётах ракет, работе ПВО, взрывах и новых пусках. Едва успеваем следить.

Снимать запретили вообще что либо."
142,1109403194,35022,"**Минобороны России представило результаты анализа возможной провокации на Запорожской АЭС

**🔻С 18 июля - станция подвергается регулярному обстрелу со стороны украинской армии из реактивных систем залпового огня;

🔻В ходе обстрелов повреждены вспомогательные системы обеспечения станции и объекты жизнеобеспечения Энергодара;

🔻Украинская сторона вместе с их кураторами из США пытается вызвать, по их мнению, незначительную аварию на АЭС;

🔻США замалчивают данные об обстрелах и ситуации на атомной станции, тем самым поощряя безнаказанность Киевского режима и способствуя возможному развитию ядерной катастрофы на территории Европы"";

🔻Минобороны предупредило, как может развиваться чрезвычайная ситуация на Запорожской АЭС и представило карту возможных последствий;

🔻При продолжении негативного развития ситуации с украинскими обстрелами может быть рассмотрен вопрос о выводе в холодный резерв 5-го и 6-го энергоблоков, что приведет к остановке Запорожской АЭС;

🔻Цель украинской провокации на Запорожской АЭС - создание зоны отчуждения до 30 км, введение международных сил и иностранных наблюдателей на станцию и обвинение российских военных в ядерном терроризме.

[Подписаться на @truekpru](https://t.me/+p3pOHrMFlcI0NWRi)"
143,1080134301,20459,"В Мехико два качка устроили петушиные бои.

Причиной стала — широта, которая помешала обоим разойтись в узком проходе."
144,1080134301,21035,"💁‍♂️Украинец спрашивает: ""За какую такую свою землю я должен воевать? За ту которая принадлежит олигархам и агрохолдингам? У меня, говорит, даже сотки своей нет, ТАК, ЧТО пускай идут воевать олигархи и директора агрохолдингов"""
145,1283359437,41765,"ПВО над Белгородом сегодня снова работала, но не в таком интенсивном режиме, как в предыдущие дни. Перехвачена цель в районе аэропорта.

@voenkorKotenok"
146,1366346975,55099,"**Уничтожение укреплений ВСУ танкистами 100-й бригады НМ ДНР в районе н.п. Первомайское ДНР.**

Корректировка огня велась с помощью БпЛА.

@opersvodki"
147,1469021333,13932,"[**🔄**](https://deepstatemap.live/)**Ситуація на фронтах станом на 31 серпня

**🔘На **Харківщині** ворог обстрілює навколишні з **Удами** населені пункти.

🔘**Бахмутський **відтинок фронту - ворог пробує захопити **Кодему** цілком та штурмує **Зайцево**. Взагалі, тут сконцентрований головний ударний кулак московитів і відсутність серйозних успіхів каже про проблеми у них.

🔘**Авдіївський** відтинок - без змін. Спроба атакувати **Вугледар **закінчилася для кацапів летально. 

🔘**Запорізький **відтинок - без новин.

🔘**Херсонський** напрямок - багато повідомлень в різних каналах, кацапи заявили про втрату ще деяких населених пунктів. Проте з обережністю сприймаємо дану інформацію, змін не вносимо. Особливо про ""Брускинський мішок"", який б'є **Давидів Брід** у спину.

↔️Нагадуємо, що в загальному доступі не може існувати точної карти бойових дій, а інформацію, як переможну так і не дуже, завжди краще сприймати зі скепсисом і чекати візуальних підтверджень чи повідомлення ГШ ЗСУ. Ну і звісно, довіряйте перевіреним джерелам."
148,1109403194,35577,"⚡️⚡️⚡️❗️Информацию об отстрелах и боях с применением тяжелого вооружения, артиллерии и БПЛА на армяно-азербайджанской границе подтверждается. 

Началось! Всем быть готовыми!"
149,1109403194,33362,"Тот редкий по нынешним временам случай, когда светское мероприятие, на которое меня, грешным делом, занесло, обошлось без пацифистских камингаутов и даже со здоровой долей милитаризма.

Премию АНО ИРИ в области интернета вручали не тиктокерам с неопределенной гендерной принадлежностью, а социально значимым проектам, которые рассказывают о российских истории и культуре, о врачах из красной зоны и людях, живущих на войне.

Спецпремией отметили и телеграм-каналы группы военкоров, которые с 24 февраля работают в зоне СВО. Среди них - и ваш покорный слуга. Это, конечно, наша общая с подписчиками и читателями награда. Спасибо вам!

@sashakots"
150,1536211233,1936,"**⚡️CBS: Zelenskyy arrived in the United States to meet Biden**

Meanwhile, in Washington, D.C., they are decorating the city with Ukrainian flags.

**⚡️CBS: Зеленский прибыл в США для встречи с Байденом**

Тем временем в Вашингтоне украшают город украинскими флагами."
151,1109403194,36365,"Многие пишут о том, что грузовик на мосту совсем не при чем. Кто-то видит взрыв над мостом, кто-то подозрительную волну под ним. Я не знаю, какие выводы можно сделать по камерам наблюдения. Напомню лишь несколько «довоенных фактов»:

✔️На базе 73 морского центра спецопераций ССО ВСУ в Очакове британцами была организована подготовка диверсионных групп для действий на территории Крыма и в акватории Черного и Азовского морей. В ходе обучения отрабатывались навыки проведения разведывательных операций, захвата судов и береговых объектов.

✔️В Одессе на базе школы военных водолазов (входит в состав 198 учебного центра ВМС Украины, в/ч АЗ 163, г. Николаев) при участии британцев в 2021 году приступили к подготовке специалистов по курсу «водолаз специального назначения». В программу включена отработка навыков глубоководного подрывного дела и перемещения в одиночку и в составе групп под водой с использованием спецоборудования.

Может быть это был грузовик, водителя которого использовали втемную. А может выпускники британских курсов.

@sashakots"
152,1109403194,37046,"На территории Херсонской области вскрыта и пресечена деятельность диверсионно-разведывательной группы СБУ, в задачи которой входило совершение террористических актов в отношении высокопоставленных членов военно-гражданской администрации Херсонской области — ФСБ

Выявлены и задержаны девять граждан Украины, а их кураторы - сотрудники СБУ Самир Шукюров, Виктор Хомяк и Дмитрий Сидей скрываются за пределами РФ

@sashakots"
153,1366346975,56006,"Елизавета II снова встретилась с Горбачевым. Теперь уже официально, хотя днем британские СМИ несколько раз опровергали друг друга ""умерла/не умерла"".
Теперь уже и по ТВ объявили. Теперь новым королем Британии станет Чарльз I. На этом тему пересменки королев и королей в британской ""демократии"" закрываю, так как ей и так сейчас все СМИ загадят по полной. 😀"
154,1366346975,52909,"Мини-байрактар долетался 😁
Кстати, это вроде бы первый сбитый мини-Байрактар, который зафиксировали"
155,1498939244,34246,"Тем временем заключительное заседание осенней сессии Парламентской ассамблеи ОБСЕ в Варшаве началось в темноте. 

В зале отключили свет в знак солидарности с Украиной. Либо просто Европа к зиме готовится."
156,1469021333,9900,"**Товариство, поширюємо інфографіку втрат московської армії у різних війнах**"
157,1457892982,25257,"**⚡️ВСУ прорвали оборону российских сил в районе н.п. Давыдов Брод на Херсонщине, — пишут российские пропагандоны

**Если ВСУ вошли в Давыдов Брод, это значит, что нашим бойцам удалось перейти на левый берег реки Ингулец.

Ждём подтверждения.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)"
158,1498939244,33487,"**Заявления Минобороны РФ:

**— Вчера российскими вооруженными силами нанесен массированный удар высокоточным оружием большой дальности воздушного и морского базирования по системе военного управления Украины и связанным с ней объектам энергетики, цель достигнута, все ракеты попали точно в назначенные цели, все объекты поражены;

— Высокоточные удары наносились по целям только на территории Украины и на удалении не ближе 35 км от украинско-польской границы;

— Опубликованные вечером в Польше фотоснимки обломков, обнаруженных в Пшеводуве, однозначно идентифицированы российскими специалистами оборонно-промышленного комплекса как элементы зенитной управляемой ракеты С-300 воздушных сил Украины."
159,1457892982,29059,"**""Мы оставляем это без комментариев. Вы знаете, что это территория РФ"", **—** первая реакция Кремля на приезд Зеленского в Херсон

**Клоуны😂.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)"
160,1080134301,14476,"🇺🇦Укровояка рассказывает, что несколько дней по ним были прилеты российских ракет. Получил контузию и 4 осколка.
Ждет ""бедняжка"", когда его ратируют😃"
161,1129015804,11924,"Совбез ООН по инициативе ОАЭ признал ""Ансар Аллах"" в Йемене террористической организацией. Если ранее санкции касались лишь отдельных лидеров шиитского движения, то теперь они будут приняты против всей группировки. В частности вводится эмбарго на поставку хуситам вооружений. Представитель ОАЭ выразил надежду, что это решение подорвет военные возможности ""Ансар Аллах"". С начала года хуситы уже несколько раз [совершали](https://t.me/directorate4/11550) пуски реактивных снарядов и БПЛА в направлении ОАЭ, что и вызвало озабоченность Абу-Даби. Впрочем, ОАЭ не остались в долгу и [нанесли](https://t.me/directorate4/11557) серию ударов по территории Йемена, при которых, в частности, погибли мирные жители."
162,1536211233,826,"**📩 KEY NEWS AS OF 1 PM **

**March 15, 2022** (20th day of the war)**

Russian Army manpower losses as of March 15: 13,500+

The 20th day of war: Russian troops do not advance anywhere, suffer losses in Mariupol**
On the 20th day of Russia’s war on Ukraine, the Russian troops have not succeeded on any single front, Ukrainian Armed Forces have repelled new attacks on Mariupol, killing 150 Russian soldiers and destroying two tanks, seven infantry combat vehicles and one armoured personnel carrier, according to General Staff of the Armed Forces of Ukraine.
[**Source**](https://www.pravda.com.ua/eng/news/2022/03/15/7331450/)

**The prime ministers of Czech Republic, Poland and Slovenia to visit Kyiv today**
The Polish, Czech, and Slovenian prime ministers will present an EU aid package for Ukraine during a visit to Kyiv, the Polish prime minister’s top aide Michal Dworczyk has said, adding that the leaders would speak on behalf of the EU.
[**Source**](https://www.euractiv.com/section/europe-s-east/news/prime-ministers-of-poland-czech-republic-and-slovenia-go-to-kyiv/)

**Russian shells hit high-rise apartment building and private house in Kyiv**
Russian troops have shelled a ten-story apartment building in the Podil neighbourhood in central Kyiv, causing fire on the first through fifth floors. Another Russian shell hit a two-story private house in the Osokorky neighbourhood, a largely residential neighbourhood on the left bank of Kyiv.
[**Source**](https://www.pravda.com.ua/eng/news/2022/03/15/7331451/)

**One child becoming a refugee every minute in Ukraine**
Some 1.4 million children have now fled Ukraine since the Russian invasion began on February 24, meaning one child a minute has become a refugee, the UN has said.
[**Source**](https://www.aljazeera.com/news/2022/3/14/russia-ukraine-talks-to-resume-amid-moscow-advance-liveblog)

**First group of people manages to flee Mariupol**
On 14 March, 160 people managed to leave Mariupol in private vehicles.
[**Source**](https://www.pravda.com.ua/eng/news/2022/03/15/7331445/)

**Zelenskyy announced the launch of tax reform**
""First, we are starting tax reform: instead of VAT and the income tax, we are giving a rate of 2% of turnover and simplified accounting. For small businesses - it is the first and second groups of individual entrepreneurs - we are introducing voluntary payments of the unified tax. In other words, pay if you can, but if you cannot, there are no questions,"" Zelensky said in a message published in the early hours of Tuesday.
[**Source**](https://ua.interfax.com.ua/news/economic/813502.html)"
163,1498939244,35004,Вечерний Владлен. 5.12.2022г.
164,1080134301,16515,🇺🇦🏳️**Взятия в плен партии укронационалистов под Врубовкой**
165,1457892982,28129,"❗️**Воздушная тревога в большинстве областей Украины 

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)"
166,1366346975,53055,"**Постпред России Небензя на заседании Совбеза ООН по теме угрозы Запорожской АЭС назвал обстрелы станции Киевом следствием преступного попустительства запада**

Постпред России Василий Небензя во время заседании Совета Безопасности ООН, главной темой которого является угроза Запорожской АЭС, уже успел отметить, что ситуация с ядерной безопасностью на станции за последние недели ещё больше деградировала. Также он сообщил, что следствием киевских обстрелов ЗАЭС является преступное попустительства Запада. 

Также Небензя еще раз отметил, что Россия готова предоставить МАГАТЭ доказательства того, что РФ не размещает тяжёлое вооружение на территории Запорожской станции.

Что ещё сказал постпред России в ООН Василий Небензя: 

— Россия призывает ООН осудить убийство Киевом Дарьи Дугиной;

— убийство диверсантами неугодных лиц совершается с помощью западных спецслужб;

— Запад также помогает украинским спецслужбам готовить подрывников-диверсантов."
167,1511148555,13856,**💤Концерт на канале 😄**
168,1511148555,11011,Слив очередной постановы хохлов. На этот раз снимали типа атаку психологическим оружием😄😄😄
169,1283359437,42969,"Вечерний Киев после сегодняшней калибровки энергетической инфраструктуры нацистов. 

Света в городе нет и пока не предвидится, воды тоже, интернет и мобильная связь - местами.

@voenkorKotenok"
170,1511148555,14125,"В ближайшее время Евросоюз и НАТО выпустят совместное заявление, в котором призовут Россию к немедленному выводу вооруженных сил с территории Украины, а также пообещают украинским властям абсолютную поддержку, сообщает Politico со ссылкой на источники.

💤- Путин, немедленно выведи войска!
- Пошли нах.
- Ну, нет так нет."
171,1498939244,34507,"НАТО считает главным сейчас обеспечить победу Украины, а не обсуждать её вступление, поскольку иначе она уже никуда вступить не сможет, заявил генсек альянса Йенс Столтенберг"
172,1511148555,12390,"**❗️G20 приняла декларацию с осуждением агрессии против Украины и призвала Россию немедленно вывести войска с её международно признанной территории,** сообщает Reuters."
173,1109403194,35753,"Глава администрации города Красный Лиман Александр Петрикин о ситуации в городе на 19 сентября.

@sashakots"
174,1469021333,9124,"🔥Суми, район артилерійського училища"
175,1247556894,3664,**🍉У Києві з 3 до 8 травня відбудуться сільськогосподарські ярмарки: **https://cutt.ly/WGSLrtX
176,1080134301,16779,"Идея для свидания: **приведите свою половинку в укромное место и ожидайте, когда на вас сверху свалится горящий мужик.

**Тебя б я бросил, но вино бы никогда не бросил."
177,1283359437,38183,"**Владимир Путин на встрече с руководителями фракций Госдумы:

**— Войну в Донбассе развязал коллективный Запад, а не Россия;
— Попытки Запада навязать миру свой миропорядок обречены;
— Сегодня мы слышим, что нас хотят победить на поле боя, ну, что тут сказать,** **пусть попробуют;
— Чем дальше — тем сложнее им будет с нами договариваться
— Мы всерьез-то еще ничего не начинали;
— Санкции создают сложности, но не такие, на которые рассчитывал Запад;
— Западу не удалось и не удастся посеять раздор и смуту в России.

@voenkorKotenok"
178,1109403194,35904,"А вот и «Герань-1»😉 Хохлы выловили упавший иранский Беспилотник Mohajer-6. Его показывали на последнем форуме «Армия-2022».

Размах крыльев 10 м. Построен по двухбалочной схеме с толкающим винтом. Взлётная масса - 670 кг, полезная нагрузка — 100 кг. На четырёх узлах подвески могут крепиться противотанковые ракеты третьего поколения Almas, применяющиеся по принципу «выстрелил — забыл». Их считают аналогами израильских Spike.

Ракеты бьют на расстояние до 8000 м, при этом они способы пробивать танковую броню, усиленную динамической защитой.

Дрон поднимается на высоту до 5500 м, двигаясь со скоростью около 200 км/ч. Радиус действия составляет 200 км, при этом дрон может находиться в воздухе 12 часов. Взлёт и посадка может осуществляться не только с укороченных полос аэродромов, но и с автомобильных дорог. При необходимости применяется парашют.

В данном случае - приводнился неудачно. Но лиха беда начало.

@sashakots"
