Sr. no.,Channel ID,Post ID,Post
140,1511148555,12576,"**‼️🏴‍☠️ Во вторник ВСУ показали впечатляющие кадры работы Ми-24, в субботу - обломки этого вертолёта**"
141,1469021333,11637,"**Маріуполь перетворився в український Бреслау (**чому не Сталінград - йдемо читати деталі осади**), а бійці полку Азов на грані людських сил підтверджують що є елітою українського війська

**Незважаючи на всю складність, в яке потрапили оборонці Маріуполя, вони продовжують пачками косити орків. Вівцетрахи кадирова бояться заходити далеко в місто, бо знають, що то буде їх останній тікток в житті."
142,1457892982,27061,"**❗️Пишут о пролёте ракет над Киевской и Одесской областями. Проверяем, но будьте в укрытиях

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)"
143,1283359437,37303,"УкроСМИ сообщили с гордостью: «Премьер-министр Великобритании стал казаком Борисом Чуприной. Решение о посвящении Джонсона в казаки утвердила черниговская казацкая община Екатерининской церкви. Грамоту, удостоверяющую это, отправят в Лондон. На память об этом киевские мастера Дарья Добрякова и Юрий Кутилов нарисовали Бориса в образе казака Мамая».

Это можно было бы рассматривать в виде анекдота, да не получится. «Гордые» украинские казаки уже не знают, как прогнуться перед хозяевами из «цивилизованного» мира. Казачья идентичность на Украине выброшена на помойку. 

Происхождение Бориса Джонсона уж никак не побуждало к записи в казаки. Турецко-еврейско-немецко-американский элитарий из Англии и казачество – более глупого совмещения не найти.

Джонсон принадлежит к кругу весьма специфичной британской аристократии. И прием в казаки такого аристократа есть оскорбление «чести» его. Зачисление в казаки для Бориса де Пфеффель равнозначно приравниванию к группе дворецких.

Приключилась новая «зрада».

@voenkorKotenok"
144,1144404150,12870,"Эпичные кадры поражения украинского ЗРК ""БУК"" предположительно в районе Даниловки под Васильковым.

@opersvodki"
145,1080134301,17274,"🤬🇺🇦 **""Зачистить Херсонскую, Запорожскую, Донецкую, Луганскую область"", – Михаил Подоляк

**Советник руководителя Офиса Президента Украины открыто заявляет о планах зачистки ""территории"" от населения.
По сути именно этим они и занимались до СВО, насколько им позволяли."
146,1511148555,8038,"Юлии Латыниной буквально бомбануло от визита представителя МАГАТЭ на ЗАЭС:

«Международные институты и посреднические миссии рисуют крайне неэффективно, крайне трусливо. Они никогда не были готовы работать в экстремальных условиях. Ты им не доверяешь уже на входе».

Между тем представитель ООН Стефан Дюжаррик поблагодарил Россию за обеспечение и обеспечение безопасности миссии.

**💤Переход в зимнее время? 😂😂😂 начинают понимать что хохлы ненужная хуйня которая создаёт только одни проблемы?**"
147,1511148555,10520,"Работы по восстановлению разрушенной части Крымского моста.

Погода сегодня позволила подогнать плавучий кран.
❤️‍🔥❤️‍🔥❤️‍🔥"
148,1498939244,31526,"Украинские Т-72АВ и БМП-1, подорвавшиеся на минах в районе Яковлевки (ДНР) с 16 на 17 октября"
149,1511148555,12196,"🏴🏴‍☠️☠️**Ой а что это у нас тут? 
Большое количество убитых украинских солдат, которые не успели убежать из Павловки от наступающих частей 155-й бригады морской пехоты, 40-й бригады и ОБТФ ""Каскад"".**"
150,1511148555,14185,"**‼️💥Массированный удар по Украине: гремит множество взрывов, исчезает электричество

**▪️В Киеве удар пришелся по Деснянскому району.
▪️Удары по ТЭЦ в Харькове. Метрополитен стоит. В Чугуевском районе области поражены объекты критической инфраструктуры.
▪️Новые взрывы гремят в Днепропетровске.
▪️Гауляйтер Кривого Рога отчитался о поражении объекта.
▪️В Полтаве исчезает электричество.
Ракетный удар ожидают во Львове."
151,1457892982,23732,"**❗️Около 3 мощных взрывов прозвучало в Запорожской области. Включили тревогу, жителей призвали пройти в укрытия

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)"
152,1144404150,12514,#Донбасс #Херсон Архивные кадры уничтожения двух Су-25 ВВС ВСУ входе неудачной атаки колонны ВС РФ в Херсонской области. На кадрах присутствует момент неудачного катапультирования пилота одного из Су-25
153,1144404150,13737,"Представители Военно-гражданской администрации Васильевки выехали на место обстрела для фиксации ущерба, причиненного ВСУ мирным жителям города.

[Вежливые и Заботливые](https://t.me/v_and_z)"
154,1469021333,13564,"🇺🇦**В Україну прибули німецькі РСЗВ MARS II

**Детальніше про них можна прочитати на [АрміяІнформ](https://armyinform.com.ua/2022/06/29/nimeczka-rszv-mars-ii-analog-amerykanskoyi-mlrs/)"
155,1366346975,52843,"Слушайте, а где Байрактары? 

Проехал, ну, половину фронта точно: от Изюма до Донецка. Был чуть-чуть в Мариуполе. Спрашивал всех: видел ли кто работу Байрактара, попадал ли под его огонь, никто не видел, не знает. 
Своими глазами видел только арту. Киев когда-то прям, большую ставку делал на турецкие ударники. Украинские СМИ в прямом смысле бредили этим БПЛА.  Вопрос: где он на войне? 
Или это типа украинских батальонов ""Мали"" и ""Кракен"", которые в тик-ток храбрые и смелые, а на передовой хрен знает на каком участке воюют? Из тех, с кем разговаривал, никто с ними не сталкивался."
156,1457892982,29364,"**В случае блэкаута в Украине, он продлится от трех до десяти дней

**Если вдруг **вся энергосистема выйдет из строя**, ""по благоприятному сценарию понадобится три дня, по отрицательному — 7-10 дней на **восстановление системы и полного потребления в системе""**, — [заявил](https://interfax.com.ua/news/general/873079.html) директор Центра исследований энергетики Александр Харченко.

Но, **такого в мире еще не было**, поэтому давать объективные прогнозы сложно.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)"
157,1498939244,31546,"Перед вами содержимое телефона одного из [пленных](https://t.me/voenacher/31492) ВСУшников, от которых отказались свои власти и пропагандисты.  Моральное состояние - ну вы сами видите. 

Забавно читать, что есть уже своеобразные бригады смертников, если попал туда служить, то почти точно ты труп, 128 горно-штурмовая, як справи?"
158,1457892982,27356,"**Вот, оказывается, как выглядит рай на земле🧐

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)"
159,1511148555,9554,Ползи сюда ублюдок!
160,1129015804,12121,"Группировка ""Техрик-е Талибан Пакистан"" (ТТП) объявила, что в рамадан начнет весеннее наступление против ВС Пакистана. По утверждению спикера террористов, во время крупномасштабной акции будут совершаться нападения смертников, минирования и устраиваться засады на силовиков. Ожидается, что рамадан начнется 3 или 4 апреля.

Заявление ТТП прозвучало после нападения боевиков в провинции Хайбер-Пахтунхва. При боестолкновении погибли восемь военнослужащих ВС Пакистана, а также были ликвидированы семь террористов. Боевики пытались проникнуть в расположение полиции и военных, но были встречены огнем на подходах к нему.

В конце 2021 года власти Пакистана [заявили](https://t.me/directorate4/10772) о проведении мирных переговоров с боевиками группировки. Однако договориться о примирении так и не [удалось](https://t.me/directorate4/11326)."
161,1511148555,9196,💤кстати пидарас Зеленский сказал что будет возбуждать уголовные дела на зарубежных наблюдателей за референдумами. Клоун ёбаный
162,1366346975,50643,"Сгоняли сегодня на позиции парней. Получили безумное удовольствие.
Завтра будет  полный репортаж !
__===========================
Поддержать!
👇🏼👇🏼👇🏼
__Тинькофф __
5536 9137 6999 9117__"
163,1366346975,52650,"Бывший блокпост. Мешки чуть дальше, они остались за кадром. Потом он был снят. Стулья остались. Все уехали."
164,1093357968,9366,"⚡️ **Срочное заявление Межведомственного координационного штаба Российской Федерации по гуманитарному реагированию на Украине 
** 
Российская Федерация проводит целенаправленную и скоординированную работу по эвакуации мирных жителей и иностранных граждан из опасных районов Украины.

С этой целью осуществляем непрерывное взаимодействие с Организацией Объединенных Наций, ОБСЕ, Международным Комитетом Красного Креста и другими международными организациями.

Россия не оставляет без внимания любые позитивные гуманитарные инициативы, поступающие от иностранных государств и от международных организаций. 

Так, **в соответствии с просьбой президента Турецкой Республики к Президенту Российской Федерации В.В.Путину, принято решение оказать полное содействие в эвакуации граждан иностранных государств, находящихся в заложниках у оставшихся боевиков националистических батальонов в отдельных районах Мариуполя.
** 
**Для проведения гуманитарной операции Вооруженные Силы Российской Федерации с 00:00 (мск) 3 апреля 2022 г. открывают гуманитарный коридор из Мариуполя в Бердянск и гарантируют неукоснительное соблюдение «режима тишины» на маршруте движения. Из Бердянска иностранные граждане могут быть эвакуированы по любому гуманитарному маршруту: наземным транспортом в Республику Крым или на подконтрольные киевскому режиму территории, а также морским транспортом по избранным направлениям. При этом Российская Федерация готова обеспечить заход судов, задействованных в эвакуации в порт Бердянск и выход из него с соблюдением норм международного морского права.

**Проведение гуманитарной операции возможно только при полном содействии киевских властей по пропуску гуманитарной колонны из Мариуполя, неукоснительному соблюдению «режима тишины» в период проведения эвакуации, а также исключения угрозы обстрела судов при выходе из порта и на всем маршруте перехода.

С этой целью обращаемся ко всем международным организациям, в том числе Международному Комитету Красного Креста, Управлению Верховного комиссара ООН по делам беженцев обязать киевские власти до 03:00 (мск) 3 апреля 2022 г. письменно уведомить о готовности к проведению эвакуации Межведомственный координационный штаб Российской Федерации по гуманитарному реагированию на Украине, турецкую сторону, Международный Комитет Красного Креста, Управление Верховного комиссара ООН по делам беженцев.

__Руководитель Межведомственного координационного штаба Российской Федерации по гуманитарному реагированию  на Украине – начальник Национального центра управления  обороной Российской Федерации генерал-полковник Михаил Мизинцев

__#Минобороны @mod_russia"
165,1144404150,19826,"🇷🇺 Командир расчета ЗРПК «Панцирь-С1» ЧВК «Вагнер» в эксклюзивном интервью корреспондентам **ФАН** рассказал об уничтожении около 50 целей противника в ходе специальной военной операции.

Самоходный зенитный ракетно-пушечный комплекс «Панцирь С1» используется для перехвата и уничтожения небольших квадрокоптеров, оборудованных системой сброса гранат, однако он прекрасно справляется и с более крупными целями, включая даже БПЛА Bayraktar TB-2. 

Подробнее — [читайте в нашем материале](https://riafan.ru/23816728-unichtozheno_bolee_50_tselei_komandir_rascheta_zrpk_pantsir_s1_iz_chvk_vagner_rasskazal_o_slazhennoi_rabote_ekipazha). 

#Вагнер #видео #репортаж 

@riafan_everywhere"
166,1283359437,39859,"Серия мощных прилетов по центру Донецка. Одно из попаданий пришлось по драмтеатру. Еще один снаряд попал в новостройку на бульваре Пушкина. Обстрел продолжается.

@voenkorKotenok"
167,1469021333,9217,"Іванків, Київська область. Рухається руснява колона"
168,1129015804,13861,"В северном Ираке при взрыве придорожного СВУ погиб военнослужащий ""Пешмерги"", еще восемь получили ранения. Инцидент произошел в округе Гармиян, куда силовики направились для КТО против боевиков Исламского государства. Пострадавших, среди которых оказался командир спецподразделения, срочно доставили в госпиталь. Состояние некоторых из них оценивается как тяжелое. Военные возлагают ответственность за теракт на джихадистов."
169,1109403194,36726,"Мощный мемориал в Шебекино. Памятники местным жителям, погибшим в Афганистане, Чечне и в ходе СВО. Причем на каждой плите сбоку - куаркод, который ведет на страницу о каждом герое.

@sashakots"
170,1457892982,26088,"**США и их союзники активизировали наблюдение за ядерным арсеналом России

**Спецслужбы активно собирают данные. Отдельное внимание уделяется Калининградской области.**Запад пытается определить, собирается ли РФ применить тактическое ядерное оружие в Украине. 

**Представитель правительства США, имеющий доступ к разведданным сообщил Politico, что **Россия не станет рисковать полномасштабной ядерной войной, ** **но тактическое ядерное оружие применить в Украине может. 

**""Они никогда не будут применять стратегическое ядерное оружие. Они **никогда не запустят межконтинентальную баллистическую ракету** и не поставят бомбардировщик [Ту-95] с боеголовками мегатонного класса. Что они могут сделать,** так это использовать оружие ближнего действия. **У них есть боеголовки, которые мы называем **микроядерными зарядами, мощностью от десятков до сотен тонн""**, — прокомментировал он ситуацию.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)"
171,1498939244,36149,"Политика США ставит Москву и Вашингтон на грань прямого столкновения, РФ призывает не раскручивать спираль эскалации — МИД РФ"
172,1511148555,9370,«Мужчина» ждал  заветную повестку возле границы 4 дня 😂 и он получил 😂🤣.
173,1366346975,57040,"Привет от [""Архангела спецназа""](https://t.me/rusich_army)."
174,1164348791,6085,"«ВРАГА НАДО ЗНАТЬ В ЛИЦО». ТОЛЬКО ТОГДА ЗНАЕШЬ, С КЕМ НАДО БОРОТЬСЯ. 

Да, и враги не только те, кто против нас. Но и те, кому по барабану. 

         Христос сказал (Евангелие от Матфея): «Кто не со Мною, тот против Меня; и кто не собирает со мною, тот расточает». 

https://t.me/aleksandr_skif/2347"
175,1144404150,17022,"☠️ Втрат немаэ.

В украинских СМИ, несмотря на запрет центральных властей на раскрытие потерь, продолжают просачиваться некрологи на погибших военнослужащих. Нижневербижская сельская рада __(Ивано-Франковская область)__ сообщила о гибели** майора, начальника разведки штаба 299-й бригады** **тактической авиации** ВВСУ Александра Кукурбы. Уточняется, что лётчик погиб __«защищая небо Украины»__. В апреле 2022 года ему было присвоено звание «Героя Украины»

Минобороны России в сегодняшней сводке сообщило, что средствами ПВО за прошедшие сутки был сбит лишь один военно-транспортный вертолет Ми-8 в Николаевской области. Сомнительно, что данный борт имеет отношение к делу, вероятнее, лётчик был приземлен украинским ПВО или был вовсе убит на земле в результате ракетного удара.

PS. За наводку спасибо [LostArmour](https://lostarmour.info/).

@warjournaltg"
176,1511148555,12713,"**‼️🇷🇺🇧🇬Болгария приняла предложение российского ""Лукойла"" об экспорте нефти в обход эмбарго

**Вице-премьер-министр по вопросам экономической политики Болгарии Христо Алексеев заявил, что договорённость об оплате налога на экспорт нефти несмотря на предупреждения Еврокомиссии о том, что это нарушит режим санкций, даст возможность получить дополнительные €350 млн в бюджет.

[Конфликт🔥Z Подписаться](https://t.me/konfliktworld)"
177,1080134301,15244,🇷🇺🇺🇦 Донбасс. Кадры работы РСЗО «Град» ВС РФ по позициям ВСУ.
178,1498939244,33897,В Госдуму внесён проект постановления о заявлении «в связи с расстрелом украинскими националистами российских военнопленных»
