Index,channel_id,post_id,date,Post,Trans,Label,Type
1113.0,1409438904.0,23046.0,2024-01-17 15:46:37+00:00,"🚔⚖️ **Privan de libertad a 4 Polilara por el homicidio de un adolescente en Carora**

https://alertas24.com/sucesos/privan-de-libertad-a-4-polilara-por-el-homicidio-de-un-adolescente-en-carora/

📡📲 Únete a nuestro canal de noticias en Telegram y entérate 24/7 y al instante de las noticias más importantes de Venezuela y el mundo:

https://t.me/Alertas24

📲  **Sigue a Alertas24 en Instagram para recibir más contenido relevante al instante:**

https://instagram.com/Alertas24

Alertas 2️⃣4️⃣",🚔⚖️ **Four Polilara officers detained for the murder of a teenager in Carora** https://alertas24.com/sucesos/privan-de-libertad-a-4-polilara-por-el-homicidio-de-un-adolescente-en-carora/ 📡📲 Join our Telegram news channel and stay informed 24/7 and instantly about the most important news from Venezuela and the world: https://t.me/Alertas24 📲 **Follow Alertas24 on Instagram to receive more relevant content instantly:** https://instagram.com/Alertas24 Alertas 2️⃣4️⃣,No,
1114.0,1375124677.0,37384.0,2024-02-13 18:35:10+00:00,"🇺🇸🇻🇪  **La Casa Blanca expresó su profunda preocupación por la detención de Rocío San Miguel e instó a Maduro a cumplir el Acuerdo de Barbados.**

[Con información de Monitoreando]

📡  🇻🇪 𝗥𝗘𝗗𝗘𝗦 𝗦𝗢𝗖𝗜𝗔𝗟𝗘𝗦

Telegram
https://t.me/PatriaDigital

Instagram
https://bit.ly/4aeiHsj

Canal en WhatsApp
https://bit.ly/3MfVxXZ

Facebook
http://bit.ly/3ltIQ1j

X
http://bit.ly/3YGIjHr

WhatsApp Apure ll

https://bit.ly/3tAEPwn",🇺🇸🇻🇪 **The White House expressed its deep concern over the detention of Rocío San Miguel and urged Maduro to comply with the Barbados Agreement.** [With information from Monitoreando] 📡 🇻🇪 SOCIAL MEDIA Telegram https://t.me/PatriaDigital Instagram https://bit.ly/4aeiHsj WhatsApp Channel https://bit.ly/3MfVxXZ Facebook http://bit.ly/3ltIQ1j X http://bit.ly/3YGIjHr WhatsApp Apure II https://bit.ly/3tAEPwn,No,
1115.0,1375124677.0,39586.0,2024-04-21 12:22:06+00:00,"🇨🇺🇭🇹  Arribó en el aeropuerto internacional Ignacio Agramonte, Cuba , el segundo vuelo de cubanos los cuales se encontraban varados en Haití , esto como consecuencia de violencia extrema que se vive en ese país

TeleSUR


📡  🇻🇪 𝗥𝗘𝗗𝗘𝗦 𝗦𝗢𝗖𝗜𝗔𝗟𝗘𝗦

Telegram
https://t.me/PatriaDigital

Instagram
https://bit.ly/4aeiHsj

Canal en WhatsApp
https://bit.ly/3MfVxXZ","🇨🇺🇭🇹 The second flight of Cubans stranded in Haiti, due to the extreme violence in that country, arrived at Ignacio Agramonte International Airport in Cuba. TeleSUR 📡 🇻🇪 SOCIAL MEDIA Telegram https://t.me/PatriaDigital Instagram https://bit.ly/4aeiHsj WhatsApp Channel https://bit.ly/3MfVxXZ",No,
1116.0,1375124677.0,43418.0,2024-07-31 17:46:41+00:00,"#ÚLTIMOMINUTO


 🚨🇻🇪🚔 **Fiscal General Tarek William Sabb informó que a individuos que realicen acciones de violencia extrema en guarimbas, serán acusados con el delito de terrorismo.**

📡  🇻🇪 𝗥𝗘𝗗𝗘𝗦 𝗦𝗢𝗖𝗜𝗔𝗟𝗘𝗦

Telegram
https://t.me/PatriaDigital

Instagram
https://bit.ly/4aeiHsj

Canal en WhatsApp
https://whatsapp.com/channel/0029VaYsEiEFnSzIkanp4A3K",#BREAKING 🚨🇻🇪🚔 **Attorney General Tarek William Sabb announced that individuals who carry out acts of extreme violence during protests will be charged with terrorism.** 📡 🇻🇪 SOCIAL MEDIA Telegram https://t.me/PatriaDigital Instagram https://bit.ly/4aeiHsj WhatsApp Channel https://whatsapp.com/channel/0029VaYsEiEFnSzIkanp4A3K,No,
1117.0,1409438904.0,15248.0,2023-03-08 19:05:36+00:00,"🇻🇪🚔🗣️ **Pareja detenida por violación a niña de 10 años en La Guaira. Detalles: 👇🏻**

https://alertas24.com/sucesos/pareja-detenida-por-violacion-a-nina-de-10-anos-en-la-guaira/

📡📲 Únete a nuestro canal de noticias en Telegram y entérate 24/7 y al instante de las noticias más importantes de Venezuela y el mundo:

https://t.me/Alertas24

📲  **Sigue a Alertas24 en Instagram para recibir más contenido relevante al instante:**

https://instagram.com/Alertas24

Alertas 2️⃣4️⃣",🇻🇪🚔🗣️ **Couple arrested for the rape of a 10-year-old girl in La Guaira. Details: 👇🏻** https://alertas24.com/sucesos/pareja-detenida-por-violacion-a-nina-de-10-anos-en-la-guaira/ 📡📲 Join our news channel on Telegram and stay informed 24/7 and instantly about the most important news from Venezuela and the world: https://t.me/Alertas24 📲 **Follow Alertas24 on Instagram to receive more relevant content instantly:** https://instagram.com/Alertas24 Alertas 2️⃣4️⃣,Yes,C
1118.0,1409438904.0,26160.0,2024-05-09 22:07:02+00:00,"**🚔🙎🏻‍♂️ Preso por violencia de género, posesión de droga y ultraje a funcionario**

https://alertas24.com/preso-por-violencia-de-genero-posesion-de-droga-y-ultraje-a-funcionario/

📡📲 Únete a nuestro canal de noticias en Telegram y entérate 24/7 y al instante de las noticias más importantes de Venezuela y el mundo:

https://t.me/Alertas24

📲  **Sigue a Alertas24 en Instagram para recibir más contenido relevante al instante:**

https://instagram.com/Alertas24

Alertas 2️⃣4️⃣","**🚔🙎🏻‍♂️ Man arrested for gender-based violence, drug possession, and assaulting a public official** https://alertas24.com/preso-por-violencia-de-genero-posesion-de-droga-y-ultraje-a-funcionario/ 📡📲 Join our Telegram news channel and stay informed 24/7 and instantly about the most important news from Venezuela and the world: https://t.me/Alertas24 📲 **Follow Alertas24 on Instagram to receive more relevant content instantly:** https://instagram.com/Alertas24 Alertas 2️⃣4️⃣",No,
1119.0,1409438904.0,42123.0,2025-08-26 14:00:34+00:00,"🚔🇻🇪 **Provea denuncia ""desaparición forzada"" de un efectivo de la PNB **

https://alertas24.com/provea-denuncia-desaparicion-forzada-de-un-efectivo-de-la-pnb/

📡📲 Únete a nuestro canal de noticias en Telegram y entérate 24/7 y al instante de las noticias más importantes de Venezuela y el mundo:

https://t.me/Alertas24

📲  **Suscríbete a Alertas 24 en YouTube para recibir más contenido relevante al instante:**

https://youtube.com/@Alertas24

Alertas 2️⃣4️⃣","🚔🇻🇪 **Provea reports the ""forced disappearance"" of a PNB officer** https://alertas24.com/provea-denuncia-desaparicion-forzada-de-un-efectivo-de-la-pnb/ 📡📲 Join our news channel on Telegram and stay informed 24/7 and instantly about the most important news from Venezuela and the world: https://t.me/Alertas24 📲 **Subscribe to Alertas 24 on YouTube to receive more relevant content instantly:** https://youtube.com/@Alertas24 Alertas 2️⃣4️⃣",No,
1120.0,1409438904.0,19696.0,2023-09-17 01:49:08+00:00,"🇧🇷✝️🛬 **14 muertos deja la caída de una avioneta en Brasil**

https://alertas24.com/internacionales/14-muertos-deja-la-caida-de-una-avioneta-en-brasil/

📡📲 Únete a nuestro canal de noticias en Telegram y entérate 24/7 y al instante de las noticias más importantes de Venezuela y el mundo:

https://t.me/Alertas24

📲  **Sigue a Alertas24 en Instagram para recibir más contenido relevante al instante:**

https://instagram.com/Alertas24

Alertas 2️⃣4️⃣",🇧🇷✝️🛬 **14 dead in plane crash in Brazil** https://alertas24.com/internacionales/14-muertos-deja-la-caida-de-una-avioneta-en-brasil/ 📡📲 Join our Telegram news channel and get 24/7 instant updates on the most important news from Venezuela and the world: https://t.me/Alertas24 📲 **Follow Alertas24 on Instagram for more relevant content instantly:** https://instagram.com/Alertas24 Alertas 2️⃣4️⃣,No,
1121.0,1375124677.0,51107.0,2025-02-06 17:10:18+00:00,"**🚨⚖️🇻🇪 Fiscal Saab pide cooperación entre EE. UU. y Venezuela para investigar fraude de USAID**


El fiscal general de la República Bolivariana de Venezuela, Tarek William Saab, llamó a la cooperación penal internacional entre Estados Unidos (EE. UU.) y Venezuela a fin de aclarar la investigación de corrupción que involucra a los opositores Juan Guaidó y Carlos Vecchio por fondos recibidos a través de la Agencia estadounidense de Desarrollo Internacional (USAID.

«Solicitamos, obviamente, a la autoridad estadounidense, en base a la cooperación bilateral, que nos entreguen los recaudos de toda esta investigación que ellos mismos, en territorio estadounidense, han adelantado para que nosotros manejemos de manera coordinada esa información al detalle y actuar en los términos que establece la Constitución y la ley de Venezuela», dijo el Fiscal General en rueda de prensa.

Asimismo, Saab resaltó que, en el año 2023, el Ministerio Público inició una investigación y posteriormente emitió una orden de aprehensión en contra del dirigente de la oposición extremista, Juan Guaidó por su actuación en la empresa venezolana CITGO, a la cual causó pérdidas de aproximadamente 20 mil millones de dólares.

«Esa solicitud (aprehensión) la hicimos vinculante a los delitos de traición a la patria, suspensión de funciones, provecho o distracción de dinero, valores o bienes públicos, legitimación de capitales y asociaciones. Tenemos 29 causas acumuladas contra estos sujetos (…) Guaidó y Vecchio, están señalados como receptores de millones de dólares de la USAID para una supuesta ayuda humanitaria”.

Saab, indicó que estos personajes se han aprovechado de temas como la ayuda humanitaria, los derechos humanos y la ayuda a los migrantes para robar miles de millones de dólares. Es por ello, que ahora el FBI abrió una investigación para dar con el paradero del dinero norteamericano.

VTV

🌍📡  🇻🇪 𝐂𝐚𝐧𝐚𝐥 𝐏𝐚𝐭𝐫𝐢𝐚 𝐃𝐢𝐠𝐢𝐭𝐚𝐥

https://t.me/PatriaDigital

Facebook
http://bit.ly/3ltIQ1j

Canal en WhatsApp
https://whatsapp.com/channel/0029VaYsEiEFnSzIkanp4A3K","**🚨⚖️🇻🇪 Attorney General Saab Requests Cooperation Between the U.S. and Venezuela to Investigate USAID Fraud** The Attorney General of the Bolivarian Republic of Venezuela, Tarek William Saab, called for international criminal cooperation between the United States and Venezuela to clarify the corruption investigation involving opposition leaders Juan Guaidó and Carlos Vecchio regarding funds received through the U.S. Agency for International Development (USAID). ""We are obviously requesting that the U.S. authorities, based on bilateral cooperation, provide us with all the documentation from this investigation that they themselves have conducted in U.S. territory so that we can manage this information in detail in a coordinated manner and act in accordance with the terms established by the Constitution and the laws of Venezuela,"" the Attorney General said at a press conference. Saab also highlighted that in 2023, the Public Prosecutor's Office initiated an investigation and subsequently issued an arrest warrant against the extremist opposition leader, Juan Guaidó, for His actions at the Venezuelan company CITGO caused losses of approximately $20 billion. “We made that arrest warrant linked to the crimes of treason, suspension from office, misappropriation of public funds, securities, or assets, money laundering, and criminal association. We have 29 accumulated cases against these individuals (…) Guaidó and Vecchio are accused of receiving millions of dollars from USAID for supposed humanitarian aid.” Saab indicated that these individuals have taken advantage of issues such as humanitarian aid, human rights, and migrant assistance to steal billions of dollars. That is why the FBI has now opened an investigation to locate the American money. VTV 🌍📡 🇻🇪 National Channel Digital https://t.me/PatriaDigital Facebook http://bit.ly/3ltIQ1j WhatsApp Channel https://whatsapp.com/channel/0029VaYsEiEFnSzIkanp4A3K",No,
1122.0,1375124677.0,47291.0,2024-10-28 11:24:00+00:00,"**El Colegio Nacional de Periodistas (CNP) exigió conocer el paradero del periodista Nelin Escalante, así como las razones de su detención. **

El CNP señaló que Escalante no ha cometido ningún delito ni se negó a ser entrevistado por parte de los cuerpos de inteligencia del Estado que lo abordaron en varias oportunidades durante las últimas semanas.

[Darvinson Rojas]

🌍🌐  🇻🇪 𝗥𝗘𝗗𝗘𝗦 𝗦𝗢𝗖𝗜𝗔𝗟𝗘𝗦

**Telegram**
https://t.me/PatriaDigital

Instagram
https://bit.ly/4aeiHsj

Canal en WhatsApp
https://whatsapp.com/channel/0029VaYsEiEFnSzIkanp4A3K","The National College of Journalists (CNP) demanded to know the whereabouts of journalist Nelin Escalante, as well as the reasons for his detention. The CNP stated that Escalante has not committed any crime and did not refuse to be interviewed by state intelligence agencies that approached him on several occasions in recent weeks. [Darvinson Rojas] 🌍🌐 🇻🇪 SOCIAL MEDIA **Telegram** https://t.me/PatriaDigital Instagram https://bit.ly/4aeiHsj WhatsApp Channel https://whatsapp.com/channel/0029VaYsEiEFnSzIkanp4A3K",No,
1123.0,1375124677.0,41005.0,2024-06-03 21:34:19+00:00,"teleSURtv.net
**Sube a 172 cifra de muertos por inundaciones en sur de Brasil**
http://www.telesurtv.net/news/sube-cifra-muertos-por-inundaciones-sur-brasil-20240603-0019.html

📡 🇻🇪𝗥𝗘𝗗𝗘𝗦 𝗦𝗢𝗖𝗜𝗔𝗟𝗘𝗦

Telegram
https://t.me/PatriaDigital

Instagram
https://bit.ly/4aeiHsj

Sigue nuestro Canal de WhatsApp Nuevo Enlace:
 https://whatsapp.com/channel/0029VaYsEiEFnSzIkanp4A3K",teleSURtv.net **Death toll rises to 172 from floods in southern Brazil** http://www.telesurtv.net/news/sube-cifra-muertos-por-inundaciones-sur-brasil-20240603-0019.html 📡 🇻🇪SOCIAL MEDIA Telegram https://t.me/PatriaDigital Instagram https://bit.ly/4aeiHsj Follow our WhatsApp Channel New Link: https://whatsapp.com/channel/0029VaYsEiEFnSzIkanp4A3K,No,
1124.0,1409438904.0,40792.0,2025-07-07 14:37:55+00:00,"🚨🇷🇺⚠️ **ÚLTIMA HORA. Encuentran muerto al ministro de Transporte que acababa de ser destituido por Vladimir Putin**

https://alertas24.com/encuentran-muerto-al-ministro-de-transporte-que-acababa-de-ser-destituido-por-vladimir-putin/

📡📲 Únete a nuestro canal de noticias en Telegram y entérate 24/7 y al instante de las noticias más importantes de Venezuela y el mundo:

https://t.me/Alertas24

📲  **Suscríbete a Alertas 24 en YouTube para recibir más contenido relevante al instante:**

https://youtube.com/@Alertas24

Alertas 2️⃣4️⃣",🚨🇷🇺⚠️ **BREAKING NEWS. Transport Minister Just Dismissed by Vladimir Putin Found Dead** https://alertas24.com/encuentran-muerto-al-ministro-de-transporte-que-acababa-de-ser-destituido-por-vladimir-putin/ 📡📲 Join our Telegram news channel and get 24/7 instant updates on the most important news from Venezuela and the world: https://t.me/Alertas24 📲 **Subscribe to Alertas 24 on YouTube for more relevant content instantly:** https://youtube.com/@Alertas24 Alertas 2️⃣4️⃣,No,
1125.0,1409438904.0,25082.0,2024-03-29 15:23:53+00:00,"✝️🇻🇪 **Encuentran enterrado a joven cantante de música urbana que estaba desaparecido**

https://alertas24.com/sucesos/encuentran-enterrado-a-joven-cantante-de-musica-urbana-que-estaba-desaparecido/

📡📲 Únete a nuestro canal de noticias en Telegram y entérate 24/7 y al instante de las noticias más importantes de Venezuela y el mundo:

https://t.me/Alertas24

📲  **Sigue a Alertas24 en Instagram para recibir más contenido relevante al instante:**

https://instagram.com/Alertas24

Alertas 2️⃣4️⃣",✝️🇻🇪 **Young urban music singer found buried after being reported missing** https://alertas24.com/sucesos/encuentran-enterrado-a-joven-cantante-de-musica-urbana-que-estaba-desaparecido/ 📡📲 Join our Telegram news channel and get 24/7 instant updates on the most important news from Venezuela and the world: https://t.me/Alertas24 📲 **Follow Alertas24 on Instagram for more relevant content instantly:** https://instagram.com/Alertas24 Alertas 2️⃣4️⃣,No,
1126.0,1375124677.0,53223.0,2025-04-10 18:35:05+00:00,"🇩🇴 | ÚLTIMA HORA

**Terminan las labores de rescate en la discoteca Jet Set: 221 muertos confirman una de las peores tragedias en su tipo a nivel mundial.**


Entre lágrimas, el director del Centro de Operaciones de Emergencias de República Dominicana, Juan Manuel Méndez, confirma  que 221 personas murieron tras el colapso de la discoteca Jet Set.

""Concluimos con la tarea más difícil que he tenido en 20 años"", expresó el director del COE.

Méndez informa que ya terminaron las labores de rescate y en horas de la tarde se dará un informe completo del trabajo realizado. 

🌍📡  🇻🇪 𝐂𝐚𝐧𝐚𝐥 𝐏𝐚𝐭𝐫𝐢𝐚 𝐃𝐢𝐠𝐢𝐭𝐚𝐥

Telegram
https://t.me/PatriaDigital

Instagram
https://bit.ly/43sxGxA

Canal en WhatsApp
https://whatsapp.com/channel/0029VaYsEiEFnSzIkanp4A3K","🇩🇴 | BREAKING NEWS **Rescue efforts conclude at Jet Set nightclub: 221 deaths confirm one of the worst tragedies of its kind worldwide.** Through tears, the director of the Dominican Republic's Emergency Operations Center (COE), Juan Manuel Méndez, confirmed that 221 people died following the collapse of the Jet Set nightclub. ""We have concluded the most difficult task I have faced in 20 years,"" the COE director stated. Méndez reported that the rescue operations have concluded and a full report on the work carried out will be released this afternoon. 🌍📡 🇻🇪 Venezuelan National Digital Channel Telegram https://t.me/PatriaDigital Instagram https://bit.ly/43sxGxA WhatsApp Channel https://whatsapp.com/channel/0029VaYsEiEFnSzIkanp4A3K",No,
1127.0,1409438904.0,18764.0,2023-08-14 18:53:58+00:00,"🇻🇪🏥🥼 **Asesinato de médico en Caracas grafica la inseguridad en módulos de Barrio Adentro
**
https://alertas24.com/sucesos/asesinato-de-medico-en-caracas-grafica-la-inseguridad-en-modulos-de-barrio-adentro/

📡📲 Únete a nuestro canal de noticias en Telegram y entérate 24/7 y al instante de las noticias más importantes de Venezuela y el mundo:

https://t.me/Alertas24

📲  **Sigue a Alertas24 en Instagram para recibir más contenido relevante al instante:**

https://instagram.com/Alertas24

Alertas 2️⃣4️⃣",🇻🇪🏥🥼 **Doctor's murder in Caracas illustrates the insecurity in Barrio Adentro clinics** https://alertas24.com/sucesos/asesinato-de-medico-en-caracas-grafica-la-inseguridad-en-modulos-de-barrio-adentro/ 📡📲 Join our news channel on Telegram and stay informed 24/7 and instantly about the most important news from Venezuela and the world: https://t.me/Alertas24 📲 **Follow Alertas24 on Instagram to receive more relevant content instantly:** https://instagram.com/Alertas24 Alertas 2️⃣4️⃣,No,
1128.0,1409438904.0,36475.0,2025-02-17 15:45:34+00:00,"🇻🇪🗣️ **Adrián Romero: ""Rafael Ramírez no ha muerto ni fue sentenciado, sigo siendo alcalde encargado""**

https://alertas24.com/adrian-romero-rafael-ramirez-no-ha-muerto-ni-fue-sentenciado-sigo-siendo-alcalde-encargado/

📡📲 Únete a nuestro canal de noticias en Telegram y entérate 24/7 y al instante de las noticias más importantes de Venezuela y el mundo:

https://t.me/Alertas24

📲  **Sigue a Alertas24 en Instagram para recibir más contenido relevante al instante:**

https://instagram.com/Alertas24

Alertas 2️⃣4️⃣","🇻🇪🗣️ **Adrián Romero: ""Rafael Ramírez is neither dead nor sentenced, I am still the acting mayor""** https://alertas24.com/adrian-romero-rafael-ramirez-no-ha-muerto-ni-fue-sentenciado-sigo-siendo-alcalde-encargado/ 📡📲 Join our news channel on Telegram and stay informed 24/7 and instantly about the most important news from Venezuela and the world: https://t.me/Alertas24 📲 **Follow Alertas24 on Instagram to receive more relevant content instantly:** https://instagram.com/Alertas24 Alertas 2️⃣4️⃣",No,
1129.0,1375124677.0,55543.0,2025-06-07 13:24:48+00:00,"**⚖️💸 Detenido juez de Violencia Contra la Mujer por presunta corrupción en Aragua (+Detalles)**

https://www.notitarde.com.ve/sucesos/77538/detenido-juez-de-violencia-contra-la-mujer-por-presunta-corrupcion-en-aragua

𝐂𝐚𝐧𝐚𝐥 𝐏𝐚𝐭𝐫𝐢𝐚 𝐃𝐢𝐠𝐢𝐭𝐚𝐥",**⚖️💸 Judge of Violence Against Women Arrested for Alleged Corruption in Aragua (+Details)** https://www.notitarde.com.ve/sucesos/77538/detenido-juez-de-violencia-contra-la-mujer-por-presunta-corrupcion-en-aragua 𝐂𝐚𝐧𝐚𝐥 𝐏𝐚𝐭𝐫𝐢𝐚 𝐃𝐢𝐠𝐢𝐭𝐚𝐥,No,
1130.0,1409438904.0,34387.0,2024-12-13 20:59:32+00:00,"🚨🇻🇪🗣️ **El G7 critica ""violación de derechos en Venezuela"" y espera una transición**

https://alertas24.com/el-g7-critica-violacion-de-derechos-en-venezuela-y-espera-una-transicion/

📡📲 Únete a nuestro canal de noticias en Telegram y entérate 24/7 y al instante de las noticias más importantes de Venezuela y el mundo:

https://t.me/Alertas24

📲  **Sigue a Alertas24 en Instagram para recibir más contenido relevante al instante:**

https://instagram.com/Alertas24

Alertas 2️⃣4️⃣","🚨🇻🇪🗣️ **The G7 criticizes ""human rights violations in Venezuela"" and hopes for a transition** https://alertas24.com/el-g7-critica-violacion-de-derechos-en-venezuela-y-espera-una-transicion/ 📡📲 Join our news channel on Telegram and stay informed 24/7 and instantly about the most important news from Venezuela and the world: https://t.me/Alertas24 📲 **Follow Alertas24 on Instagram to receive more relevant content instantly:** https://instagram.com/Alertas24 Alertas 2️⃣4️⃣",No,
1131.0,1409438904.0,26654.0,2024-05-23 14:16:09+00:00,"💥🇲🇽 **Colapso de un mitín de campaña en México deja nueve muertos y 50 heridos**

https://alertas24.com/colapso-de-un-mitin-de-campana-en-mexico-deja-nueve-muertos-y-50-heridos/

📡📲 Únete a nuestro canal de noticias en Telegram y entérate 24/7 y al instante de las noticias más importantes de Venezuela y el mundo:

https://t.me/Alertas24

📲  **Sigue a Alertas24 en Instagram para recibir más contenido relevante al instante:**

https://instagram.com/Alertas24

Alertas 2️⃣4️⃣",💥🇲🇽 **Campaign rally collapse in Mexico leaves nine dead and 50 injured** https://alertas24.com/colapso-de-un-mitin-de-campana-en-mexico-deja-nueve-muertos-y-50-heridos/ 📡📲 Join our Telegram news channel and get 24/7 instant updates on the most important news from Venezuela and the world: https://t.me/Alertas24 📲 **Follow Alertas24 on Instagram for more relevant content instantly:** https://instagram.com/Alertas24 Alertas 2️⃣4️⃣,No,
1132.0,1246484941.0,46662.0,2024-09-26 13:03:11+00:00,"#Efeméride|| El Ceofanb fue creado el 26 de septiembre del año 2005, por el Comandante Hugo Chávez. Es el máximo órgano de planificación, programación, dirección, ejecución y control estratégico operacional, específico y conjunto de la Fuerza Armada Nacional Bolivariana (FANB), con miras a erradicar las amenazas que atentan contra la soberanía e independencia nacional.","#OnThisDay|| The CEOfanb was created on September 26, 2005, by Commander Hugo Chávez. It is the highest body for strategic, operational, specific, and joint planning, programming, direction, execution, and control of the Bolivarian National Armed Forces (FANB), with the aim of eradicating threats against national sovereignty and independence.",No,
1133.0,1246484941.0,50507.0,2025-02-21 13:44:00+00:00,"#Efeméride || Se cumplen 60 años del asesinato del líder afroamericano Malcom X, quien apostaba por la unidad familiar y en la solidaridad del pueblo y, por lo mismo, fue un crítico del denominado sueño americano, al que prefería llamar pesadilla americana, tenía un fervor a que los negros debían seguir adelante con su cultura, la consciencia, educación, la religión y la política.

#21Feb","#OnThisDay || Today marks 60 years since the assassination of African American leader Malcolm X, who championed family unity and solidarity among the people. He was a critic of the so-called American Dream, which he preferred to call the American Nightmare. He was fervent in his belief that Black people should continue to cultivate their culture, consciousness, education, religion, and politics. #Feb21",No,
1134.0,1409438904.0,16708.0,2023-05-24 18:44:30+00:00,"💰🚗🗣️ **Joven cumple tres meses desaparecido luego de que saliera a vender un carro con dos amigos:**

https://alertas24.com/sucesos/joven-cumple-tres-meses-desaparecido-luego-de-que-saliera-a-vender-un-carro/

📡📲 Únete a nuestro canal de noticias en Telegram y entérate 24/7 y al instante de las noticias más importantes de Venezuela y el mundo:

 https://t.me/Alertas24

📲  **Sigue a Alertas24 en Instagram para recibir más contenido relevante al instante:
**
https://instagram.com/Alertas24

Alertas 2️⃣4️⃣",💰🚗🗣️ **Young man has been missing for three months after going out to sell a car with two friends:** https://alertas24.com/sucesos/joven-cumple-tres-meses-desaparecido-luego-de-que-saliera-a-vender-un-carro/ 📡📲 Join our news channel on Telegram and get 24/7 instant updates on the most important news from Venezuela and the world: https://t.me/Alertas24 📲 **Follow Alertas24 on Instagram for more relevant content instantly:** https://instagram.com/Alertas24 Alertas 2️⃣4️⃣,No,
1135.0,1409438904.0,24639.0,2024-03-13 22:23:26+00:00,"🇨🇳📱 **China rechaza ""represión"" de Estados Unidos contra TikTok**

https://alertas24.com/internacionales/china-rechaza-represion-de-estados-unidos-contra-tiktok/

📡📲 Únete a nuestro canal de noticias en Telegram y entérate 24/7 y al instante de las noticias más importantes de Venezuela y el mundo:

https://t.me/Alertas24

📲  **Sigue a Alertas24 en Instagram para recibir más contenido relevante al instante:**

https://instagram.com/Alertas24

Alertas 2️⃣4️⃣","🇨🇳📱 **China rejects US ""repression"" against TikTok** https://alertas24.com/internacionales/china-rechaza-represion-de-estados-unidos-contra-tiktok/ 📡📲 Join our news channel on Telegram and stay informed 24/7 and instantly about the most important news from Venezuela and the world: https://t.me/Alertas24 📲 **Follow Alertas24 on Instagram to receive more relevant content instantly:** https://instagram.com/Alertas24 Alertas 2️⃣4️⃣",No,
1136.0,1409438904.0,38817.0,2025-04-30 15:38:40+00:00,"🏍️💥 **Tres muertos y una menor herida tras choque entre gandola y moto en la Guajira**

https://alertas24.com/tres-muertos-y-una-menor-herida-tras-choque-entre-gandola-y-moto-en-la-guajira/

📡📲 Únete a nuestro canal de noticias en Telegram y entérate 24/7 y al instante de las noticias más importantes de Venezuela y el mundo:

https://t.me/Alertas24

📲  **Suscríbete a Alertas 24 en YouTube para recibir más contenido relevante al instante:**

https://youtube.com/@Alertas24

Alertas 2️⃣4️⃣",🏍️💥 **Three dead and a minor injured after a collision between a truck and a motorcycle in La Guajira** https://alertas24.com/tres-muertos-y-una-menor-herida-tras-choque-entre-gandola-y-moto-en-la-guajira/ 📡📲 Join our news channel on Telegram and get 24/7 instant updates on the most important news from Venezuela and the world: https://t.me/Alertas24 📲 **Subscribe to Alertas 24 on YouTube to receive more relevant content instantly:** https://youtube.com/@Alertas24 Alertas 2️⃣4️⃣,No,
1137.0,1409438904.0,22019.0,2023-12-13 23:54:49+00:00,"🚨🔥🚚 **Tragedia en la Petare-Guarenas:**

Miguel Ángel Perdomo (C.I: 13144646) está desaparecido luego del accidente en la autopista Gran Mariscal de Ayacucho.

Sus allegados cuentan que trabaja en Yummy Rides con su vehículo Fox Volkswagen, color gris, placa AC877IB.

En el último contacto que tuvieron con él supieron que estaba de regreso a Caracas.

Jhoneiber Perdomo, hijo de Miguel Ángel Perdomo (desaparecido), también viajaba por la autopista Gran Mariscal de Ayacucho la mañana de este miércoles. Perdió su pierna derecha y está en el Hospital Domingo Luciani de El Llanito.

Herido Jhoneiber llamó a su papá para avisarle sobre el accidente en la autopista Gran Mariscal de Ayacucho. Padre e hijo trabajan en Yummy Rides.

[Vía Yohana Marra]

📡📲 Únete a nuestro canal de noticias en Telegram y entérate 24/7 y al instante de las noticias más importantes de Venezuela y el mundo:

https://t.me/Alertas24

📲  **Sigue a Alertas24 en Instagram para recibir más contenido relevante al instante:**

https://instagram.com/Alertas24

Alertas 2️⃣4️⃣","🚨🔥🚚 **Tragedy on the Petare-Guarenas Highway:** Miguel Ángel Perdomo (ID: 13144646) is missing after an accident on the Gran Mariscal de Ayacucho Highway. His relatives say he works for Yummy Rides with his gray Volkswagen Fox, license plate AC877IB. The last time they heard from him, he was on his way back to Caracas. Jhoneiber Perdomo, Miguel Ángel Perdomo's son, was also traveling on the Gran Mariscal de Ayacucho Highway this Wednesday morning. He lost his right leg and is in the Domingo Luciani Hospital in El Llanito. Injured, Jhoneiber called his father to tell him about the accident on the Gran Mariscal de Ayacucho Highway. Father and son both work for Yummy Rides. [Via Yohana Marra] 📡📲 Join our Telegram news channel and stay informed 24/7 and instantly about the most important news from Venezuela and the world: https://t.me/Alertas24 📲 **Follow Alertas24 on Instagram to receive more relevant content instantly:** https://instagram.com/Alertas24 Alertas 2️⃣4️⃣",No,
