Sr. no.,Channel ID,Post ID,Post,HRV (Yes/No),"Type (A,B,C,D)"
139,1283359437,37846,"Международное право мертво. Этот факт может оспорить только абсолютно упоротый сторонник либеральной демократии. СВО России по денацификации Украины подхлестнула все тенденции распада, которые до нее шли тихой сапой на протяжении 30-ти лет. Все ужимки и «благородные» речи байденов, шольцей, макронов и прочих «бербоксиков» не в состоянии скрыть объективной реальности.

Поэтапное расширение НАТО на восток - правовой беспредел. С этого и завязался узел «украинского кризиса». Спецоперация РФ - ответ на поползновения НАТО и возникновения у границ нацистского государства, убивающего русских во имя пресловутой «свободы» и вступления в ЕС.

Поступок Литвы, перекрывшей транзит жизненно важных грузов с территории России на территорию России же (в Калининград), показал окончательно, что международное право сдохло, а от богини Фемиды остались лишь «рожки и ножки». 

Иллюзии должны исчезнуть. Мир радикально изменился и работают только краткосрочные договоренности, но только подкрепленные военной силой.

@voenkorKotenok",No,
140,1366346975,51513,"**ТАНКИСТ Женя «Сухой»

**Истории парней, которые никогда в жизни не собирались воевать меня всегда увлекают. Из таких мужиков часто получаются стальные люди. Командир танковой роты из Житомира. Все его знакомые из детства на другой стороне: в «Азове», «Айдаре», в ВСУ. А Сухой выбрал светлую сторону. Посмотрите. 

Танкист - один из участников битвы за Пески. 

Пески НАШИ. 

Источник: [@epoddubny](https://t.me/epoddubny/11936)",No,
141,1080134301,15073,"💥 **Боевая работа расчетов РСЗО «Ураган» в ходе специальной военной операции  

**◽️ Артиллеристы выполнили огневую задачу по уничтожению живой силы и укреплённых позиций ВСУ.

220-мм реактивная система залпового огня «Ураган» позволяет гарантировано уничтожать одиночные и групповые цели на расстоянии до 40 км.",No,
142,1536211233,550,"Everything looks like Russian authorities decided to block Twitter too

Все выглядит так, что российские власти решили заблокировать и Twitter тоже",No,
143,1144404150,11640,"Кадыров: Заявляю официально, что самые горячие точки в Украине будут занимать именно чеченские бойцы, бойцы, которые служат на пути Ахмата-Хаджи Кадырова. Если вы действительно хотите встретиться с нами, то приглашаем с удовольствием встретить нас там.",No,
144,1498939244,29353,"Генсек НАТО: «Мы не ищем конфликта с Россией, наши страны-члены не являются стороной конфликта на Украине, но своих членов мы готовы защищать».

Риторика как в феврале месяце. Вот что бывает, когда вместо пустых угроз идут реальные действия.",No,
145,1366346975,49318,"**Беженцы из Одессы и Николаева, прибывающие в Херсонскую область, не могли получить гражданство РФ — после цифровизации управления вопрос решили за несколько дней

**Первый зампред Комиссии по СМИ ОП РФ Александр Малькевич [рассказал](https://t.me/alexandr_malkevich/9181), что сразу после того, как Владимир Путин подписал указ об упрощенной выдаче российских паспортов украинцам, возникли сложности. На территории Херсонской области, в которую люди приезжали из Одессы и Николаева, беженцы из пока подконтрольных Киеву областей не могли получить документы в том же порядке, что и жители с пропиской в Херсоне.

Дело в том, что в тот момент в отношении них не было соответствующего законодательства и указов. Но в Херсоне сейчас проходит цифровизация управления и работают структуры, которые налаживают обратную связь между жителями и органами власти, в том числе и в соцсетях. Именно оттуда и стало известно, что существует такая проблема.

В итоге все разрешилось благополучно: обращения граждан заметили, и администрация освобожденного региона взяла вопрос на контроль. Проблему решили буквально за несколько дней — теперь все украинцы, которые волей судьбы оказались в Херсонской области, могут получить гражданство во всех паспортно-визовых пунктах.",No,
146,1469021333,10331,"🤬Ворог скинув снаряд на будинок в селі Забуччя, Київська область",No,
147,1109403194,35430,"**По теракту в Белгороде,**
в результате которого город остался без света и воды.

Если у кого вдруг были иллюзии, что Киев будет бить только по военным объектам на территории России, рекомендую посмотреть на Донбасс, Херсон и Энергодар.

А также прочитать статью Залужного, в которой он **террор мирного населения России приводит как одну из важнейших задач. 
**
«Реальный центр притяжения России в этой войне заключается в ее ""удаленном"" – в понимании большинства россиян – характере. Благодаря этому удалению граждане РФ не столь болезненно воспринимают потери, неудачи, а главное – стоимость этой войны во всех ее пониманиях. Убедительным примером правильности такого подхода в текущем году успешные усилия ВС Украины по физическому переносу боевых действий на временно оккупированную территорию АР Крым. 

Задача ВС Украины на 2023 год - **сделать для россиян и других оккупированных территорий эти ощущения более острыми, естественными и вполне ощутимыми, несмотря на значительное расстояние до целей».

****@sashakots**",No,
148,1511148555,8506,"**💤**🔥**НУ ЧЕ ХОХЛОПИДАРАСЫ, ГОТОВЫ К БЭКАУТУ?**☠️🤣🤣🤣",No,
149,1457892982,25536,"**Тем временем в Украине выпал первый снег**. Правда пока только в Карпатах. 

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",No,
150,1469021333,10576,Недоїхав,No,
151,1498939244,33834,"«Ланцеты» накрыли 2 украинские БМП, укрытые в городской застройке Угледара",No,
152,1144404150,11679,"⚡️⚡️⚡️**Выведена из строя насосная станция, города ДНР останутся без воды **— глава МЧС ДНР

[**Inside⚒Donetsk**](https://t.me/doninside)",No,
153,1457892982,29186,"**⚡️Министр обороны Латвии тоже подтвердил падение российских ракет в Польше

**В то же время Пентагон пока инфу не подтверждает, но и не опровергает.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",No,
154,1511148555,13552,😂😂😂😂,No,
155,1366346975,49026,"[​](https://telegra.ph/file/fed7ae2e70fac97f55272.jpg)**Загадочная гибель Вадатурского **🫣

В ночь на 31 июля мощный взрыв прогремел в особняке 15-го в списке богатейших людей Украины Алексея Вадатурского. Сам #Вадатурский, а также его жена Раиса, погибли. По официальной версии украинской стороны, взрыв стал результатом попадания в дом российской ракеты. Примечательно, что взрыв прогремел именно в том крыле особняка, где располагалась спальня Вадатурских. То есть **это не какое-то случайное событие — произошло именно то, что и должно было произойти.**

Следует понимать, что Вадатурский был владельцем одной из крупнейших в Украине зерновых корпораций «Нибулон», имевшей, кстати, актуальные контракты на поставку украинского зерна во многие страны. А погиб он буквально накануне начала поставок украинского зерна за рубеж.

Я уже ранее освещала [тему схематоза Зеленского](https://t.me/montyan2/1432) с вывозом украинского зерна. Экспортировать зерно имеют право лишь несколько особо приближенных к Зеленскому и его камарилье зернотрейдеров. Все остальные аграрии должны продавать им зерно по ценам в 2—3 раза ниже рыночных, что с нынешними ценами на топливо и удобрения ставит их на грань разорения. Угадайте, зачем #Зелебобус вздумал разорять агропроизводителей в канун открытия рынка земли для юрлиц и возможностью ее заложить под кредит в иностранных банках? 😉

Компания Вадатурского «Нибулон» является крупнейшим зернотрейдером Украины с многомиллионными контрактами на поставки зерна по всему миру и едва ли не самой огромной сетью элеваторов, а также своим крупным зерновым терминалом в Николаевком морском порту. То есть переступить через этого упертого и вредного деда, без раздумий вступавшего в зарубу с властью, было довольно сложно. **Конфликт с Зеленским и его окружением у Вадатурского действительно был,** и лично ему в 2020 году публично угрожали два обдолбыша Зеленского — Коля «Котлета» Тищенко и Игорь Негулевский. Конфликт был как раз связан с попыткой Зеленского лишить Вадатурского возможности перевозить зерно по Днепру, на чем, собственно говоря, и основывалась значительная часть его бизнес-империи. Зеленский даже протянул закон «О внутреннем водном транспорте», но за два года из-за тупости своих назначенцев так и не смог реализовать заложенные там механизмы. Так что да, Вадатурский с Зеленским взаимно друг друга не любили. Но не любили Вадатурского и за пределами Украины, с какого-то перепугу определив его в нацисты и назвав кошельком Порошенко, что является полным бредом. 🤯

В общем, в нормальной ситуации было бы правильно задаться вопросом, кому конкретно (в Украине или за ее пределами) помешал Алексей Вадатурский, и выяснить, что конкретно прилетело в его спальню — и откуда. **Но вряд ли кто-то будет разбираться в обстоятельствах гибели Вадатурского: война все спишет.** 🤐

★ [Канал #МОНТЯН!](https://t.me/+KZ9Qi833lHFhNjJi)
­",Yes,A
156,1366346975,55934,"❗️🇷🇺🇺🇦 **Обстановка на Славянско-Барвенковском направлении 
**__к 14:00 8 сентября 2022 года

__На фоне наступления ВСУ в районе **Балаклеи** с целью окружения российской группировки под **Славянском** украинское командование также концентрирует силы к югу **Изюма** с целью удара по силам ВС РФ на участке с юга.

**▪️**В районе населенных пунктов **Долина** и **Краснополье** замечены скопления живой силы и техники противника с целью возможного удара в направлении **Каменки** к юга от **Изюма.

**▪️В лесах к югу от **Лимана** действуют перебравшись через __Северский Донец__ украинские ДРГ. Бойцы спокойно заходят в населенные пункты **Брусовка, Озерное** и **Старый Караван:** они находятся в «серой зоне», российские подразделения в них отсутствуют. К **Райгородку** и окрестностям также переброшены понтонно-мостовые парки для наведения переправы.

▪️В районе **Сулиговки** подразделения ВС РФ зачистили от ВСУ лесные посадки к югу от населенного пункта. Расположенное рядом **Дибровное** находится под ВСУ.

▪️Украинское командование предприняло атаку на **Копанки** силами до 100 человек при поддержке танков, БТР и БМП. Ее цель — взять высоты на подступах к населенному пункту для дальнейшего развития наступления в сторону **Малой Камышевахи.

**🔻Замысел ВСУ — оказать давление на российскую группировку под **Славянском** и сковать силы на фоне наступления в районе **Балаклеи,** лишив ВС РФ возможности перебрасывать подкрепления на наиболее опасные участки к северу от **Изюма.

**[**Карта в большом разрешении

**](https://i.ibb.co/xzB9Nng/08-09-ru-1.jpg)@rybar",No,
157,1093357968,10471,"Владимир Путин и Артём Жога, отец Владимира Жоги",No,
158,1109403194,33325,"Противокарабельные мины, установленные украинскими военными в прибрежных водах Одессы, продолжают представлять угрозу мирным жителям и морскому судоходству, в том числе судам, задействованным в вывозе зерна из Незалежной.

Не преувеличение, что из Одессы и области ежедневно приходят новости о морских минах, которые сорваются с минрепов и бесконтрольно дрейфуют в прибрежных водах или прибиваются на местные пляжи.

На видео момент подрыва одного из таких боеприпасов сегодня утром.

(Новость от подписчика)

@sashakots",No,
159,1457892982,27921,"**❗️Группа ракет 6-8 штук пересекли границу в районе Сум, идут в направлении Киева

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",No,
160,1283359437,37374,"Наша арта начала активно отвечать по ублюдкам. Лучше поздно, чем никогда.

@NeoficialniyBeZsonoV",No,
161,1366346975,58235,"Эксклюзивные кадры @rtbalkan_ru с митинга против произвола приштинских властей, который проходит в Косовской Митровице. 

На улицы города вышли сотни женщин с детьми. Акция проходит под лозунгом «Матери Космета против Куртиева гетто».

[Подписывайтесь — RT на Балканах](https://t.me/rtbalkan_ru)",No,
162,1093357968,8993,"⚡️В Волновахе, в разрушенной фашистами школьной библиотеке, на глаза попались два учебника «Захист Витчизни». Эти учебники смахивают на наше ОБЖ, но как только начинаешь вчитываться, то тут же приходишь в ужас!!

⛔️ В учебниках для школьников 11го класса, нас признают врагами, агрессорами и оккупантами. Под фото, как СБУ задерживает жителей Донбасса, пишут, что это террористы, действующие по указанию российских кураторов. 
🪖 В «учебниках» детей учат боевым порядкам и тактическим схемам НАТО и рассказывают как оказывать помощь при пулевых ранениях. 
🇺🇸 Эти учебные пособия подготовлены на базе различных методичек НАТО и США. Об этом честно написано в списке литературы.
🤯 В рамках школьной программы Украина милитаризует несовершеннолетних, вкладывая им ложные идеалы в головы, готовит к войне.

‼️ Посмотрите внимательно фото страниц, ведь они дают ответ на один из самых важных вопросов «Почему?»!!",Yes,A
163,1144404150,12276,"⚡️**Минобороны России**: 

🔻Группировка войск ЛНР, продолжая наступательные действия, взяла под контроль населенные пункты **Тошковка** и** Грачево**. Продвижение составило 2 километра.

🔻Подразделения Народной милиции ДНР в ходе наступательных действий продвинулись на 4 километра и овладели населенными пунктами **Сигнальное, Тарамчук, Еленов** и **Трудовое**.

🔻Подразделения российских Вооруженных Сил взяли под контроль населенные пункты **Красная Поляна** и **Степное**.

@warjournaltg",No,
164,1109403194,32860,"Немного техники встретили на дорогах Донбасса, так, «надцать километров», говорят едут на помощь, бить нациков.",No,
165,1498939244,35413,Вечерний Владлен. 10.12.2022г,No,
166,1511148555,9422,"Пункт мобилизации в ближайшие дни развернут на границе с Казахстаном в Астраханской области, где образовалась многокилометровая пробка

💤Ща пидоры с границы на фронт сразу пойдут 😂",No,
167,1511148555,9969,"**Весьма любопытный некролог из Волыньского региона пришел к нам.
6 октября к Бандере отправился старший сержант Евгений Ворошик — командир отделения взвода БПЛА батареи управления и артиллерийской разведки.
**__Видимо, наши удачно утилизировали пункт управления БПЛА__",No,
168,1080134301,20534,This channel can’t be displayed because it was used to spread pornographic content.,No,
169,1457892982,30444,"**Умер сын? Держите тортик**🤦🏻‍♂️

Чиновники пришли в гости к матерям и женам погибших российских солдат, чтобы ""почтить их память"", **вручили цветы и торт, видимо, чтобы подсластить потерю. ""**Гости"" так уважетильно отнеслись к мероприятию, что даже шапки в помещении не сняли.

Зато сюжет сняли, вата растрогается.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",Yes,A
170,1469021333,14948,"👨‍💻**Продовжуємо рубрику **[-](https://deepstatemap.live/)** щоденник авторів. Тут ми будемо писати про зміни у функціоналі карти та супутні оголошення

**🗄Додано функціонал ""Симуляція застосування ядерної зброї"". Обираєте зліва іконку, ставите точку і вводите кілотонни. Також додано рекомендації МОЗ і даний функціонал буде ще покращуватися.
🗄Готуємо реліз фронтової стіни на 24 грудня.
🗄Готуємо нічну тему для сайту.

Чекаємо ваших відгуків.",No,
171,1093357968,8554,"⚡️Мариупольский котёл⚡️Обстановка на утро 08.03.22⚡️

Бои в микрорайонах Восточный и Мирный, продвижение группы войск ДНР в Мариуполе продолжается. Все подробности в специальном включении проекта @wargonzo из фронтового Донбасса. 


@wargonzo

__*наш проект существует на средства подписчиков, карта для помощи __
4276 3801 4149 1378",No,
172,1129015804,13925,"Сирийские СМИ сообщили о подготовке боевиков Исламского государства к нападению на тюрьму и освобождению заключенных. Целью джихадистов должно стать пенитенциарное учреждение ""Сирийских демократических сил"" в г. Ракка. Для осуществления задуманного террористы привезли с подконтрольных протурецким группировкам территорий начиненную взрывчаткой машину. В центральной тюрьме уже почти неделю действует режим повышенной готовности.

На фоне этих сообщений в городе наблюдается усиление мер безопасности. Подразделения арабо-курдских сил ""Асаиш"" проверяют близлежащие к тюрьме дома, магазины и улицы в поисках схронов с вооружением для боевиков ИГ. Также в г. Ракка стянуты дополнительные силы и установлены блокпосты из-за опасений возможного теракта.

Арабо-курдская администрация опровергает распространяемую прессой информацию.

Напомним, что по аналогичному сценарию готовилось [нападение](https://t.me/directorate4/11589) на тюрьму в сирийской провинции Эль-Хасака. Тогда сорвать планы ИГ не помогло даже [задержание](https://t.me/directorate4/11491) одной из групп исполнителей.",Yes,D
173,1080134301,17258,"Тем временем в Украине военные мнут пюре гранатой.

Не то чтобы по вкусу вкусно, ну по сути вкусно👌",No,
174,1536211233,128,⚡️⚡️⚡️ **RUSSIA PLANT TO USE TWO UKRAINIAN MRAPs “KOZAK” AND SEVERAL VEHICLES WITH UKRAINIAN MARKS TO ENTER KYIV**,No,
175,1144404150,16411,"⚡️**ВС РФ взяли под контроль Лисичанский НПЗ, шахту Матросскую, Желатиновый завод и населенный пункт Тополевка,** сообщает МО РФ. Союзные силы вышли непосредственно к Лисичанску.",No,
176,1247556894,4826,"[​​](https://telegra.ph/file/471c2eae7b4689738deb3.jpg)**Київ: важливе на сьогодні** 🔵🟡

🪖**Посольство Ізраїлю в Україні передало столиці 50 тисяч пакунків готового харчування. Місто передасть їх на потреби ЗСУ. **Місто вдячне Ізраїлю за підтримку, яку він надає Україні та Києву від початку широкомасштабного російського вторгнення.

🖥**Мережа кабін безкоштовних юридичних відеоконсультацій відновила роботу в приміщеннях райдержадміністрацій.** Прийом заявників триває у будні з 09:00 до 15:00. Консультації надають фахівці-юристи Контактного центру міста Києва 15-51.

🦺**У Києві в процесі проведення гідравлічних випробувань виявили та усунули майже 1700 аварій на теплових мережах. **Зараз активно відновлюється робота теплових джерел після проведених робіт, як і постачання гарячої води людям.

**Детальніше:** https://cutt.ly/hXwdNti

**Kyiv: important news** 🔵🟡

🪖**The Embassy of Israel in Ukraine gave the capital 50,000 packs of ready-made food, which the city gave to meet the needs of the Armed Forces of Ukraine.** The city is grateful to Israel for the support it has provided to Ukraine and Kyiv since the beginning of the large-scale Russian invasion, which includes hundreds of tons of humanitarian and medical aid.

🖥**The network of free legal video consultation booths resumed operations at district state administration buildings.** Those needing assistance are accepted on weekdays from 9:00 to 15:00. Consultations are provided by specialized lawyers from the City of Kyiv's 15-51 Contact Center.

🦺**During hydraulic tests in Kyiv, almost 1,700 issues were detected and repaired in heating pipe networks. **Heat sources are being put back into operation, and the hot water supply is being returned to people after the completion of work.

**More details: ****https**://cutt.ly/hXwdNti",No,
177,1498939244,29517,"А если бы не было тупых гостов с требованиями для дронов как к Су-35, то у нас могли бы быть такие же, только свои.",No,
178,1164348791,6816,"ПОЛИТИЧЕСКАЯ ПАРТИЯ ВЕТЕРАНОВ СВО? ДА ЕЩЕ Я ОДИН ИЗ ПРЕДПОЛАГАЕМЫХ ЛИДЕРОВ?

Только узнал об этом слухе. Нет ребята, совершенно не моя тема. За тридцать лет карьеры в журналистике я с успехом вырос от корреспондента ВГТРК до специального корреспондента, и горжусь этим. 

Нет-нет, эта штука совершенно не для меня и я не имею к ней отношения. Я костюм-то с галстуком надеваю со слезами, и даже дома меня не все слушаются. Серьезную компанию я выдерживаю не более пятнадцати минут, если там нет вина, да я и не выпиваю уже. 

В нашей семье только военные есть и всегда были,  даже депутата Монинского поселкового совета никогда не было. А в партии я состоял Коммунистической, Советского Союза и не выходил из неё, это она сама куда-то делась. 

Позвольте состариться в окопе😺😺😺.

https://t.me/rusbrief/74350",No,
