Sr. no.,Channel ID,Post ID,Post,HRV (Yes/No),"Type (A,B,C,D)"
112,1498939244,29752,"Увеличение поставок западных вооружений Киеву вряд ли произойдет, поскольку США занимают осторожную позицию, а запасы Европы ""на исходе"", передает Bloomberg.

Нет свидетельств того, что европейские страны готовятся направить Киеву тяжелые вооружения. Поставки оружия из Италии замедлились в июле, Украина оказалась ""вытеснена"" из списка приоритетов правительства, отмечает агентство.",No,
113,1469021333,10573,"**Московія мститься Маріуполю за його вибір в 2014-му**. Клоун з МО московії відрапортує, що там бойові негри з Каліфорнії сиділи і придурки ""схавають""",No,
114,1164348791,6746,"ЕЩЁ РАЗ О СКАНДАЛАХ С ВОЕННОЙ ФОРМОЙ В
РЕСТОРАНЕ. 

Наверняка, многие думают «и чего Сладков завелся с этим камуфляжем? Война идет, а он обсуждает, можно ли пиво в форме пить или нет!» Я написал: в мундире можно, в комбинезоне - нельзя. 

Но вот такая реакция на это получилась у ветерана Вооруженных Сил Александра Лучанинова:

«Саша, здравствуй! Не могу не возразить по поводу твоей заметки. Форма - это вторая кожа офицера. В ней его хоронят. Не вина офицера, что власть превратила священное понятие в рабочую одежду. Только враги могли назвать военную форму офисной и отменить сапоги. Офис офицера - это окоп, да и как там под Артемовском без сапог? Если власть при Сердюкове повесила погоны на пузо и негласно запретила форму, а потом одела всех в рабочие спецовки , то это низость власти. Фотма - это честь офицера. Русский офицер не мог быть на балу в цивильном. Мой отец прослужил 32 года в ВВС. Тогда офицеру запрещалось снимать форму в санатории он ходил на пляж в форме и радовался, что в ботинках, потому что пехоте приходилось в сапогах. Я получил лейтенантские погоны в 1974 и пять лет командовал взводом в Таманской дивизии. Так вот, у меня даже гражданки не было. Я в отпуск ездил в форме. На парадах в Москве мы не вылазили из кабаков. Естественно, в форме. Все офицеры считали унижением для себя быть шпаками, да и швейцары пускали всегда. В те годы все рестораны были битком. А про баб я не говорю. Все наши. Пока офицер не поймет, что служба - это не работа, а форма жизни, а военная обмундиррвание - вторая кожа — эта армия не победит. А твой опыт пришелся уже на период полураспала армии».",No,
115,1498939244,31491,"Мёртвый ВСУшник, один из многих, кто сегодня остался лежать в степях херсонщины.

Напоминаю, пэтрэнки и прочие петухи от них отказались, никакого наступления не было, мы всё придумали.",No,
116,1366346975,49265,"Если Китай не ответит, США продемонстрируют, что все разговоры о том, что мир больше не однополярный - просто болтовня. Они разжигают намеренно",No,
117,1469021333,11235,"🎥**Полонений ще один пілот в районі Ізюма

**❕Подія 24 березня, але відео з'явилось тільки зараз",Yes,D
118,1457892982,27214,"⚡️**В Украине сегодня приостановили выдачу водительских удостоверений и регистрацию авто. Из-за перебоев с электричеством не работает Национальная автоматизированная информационная система**, — МВД

Имейте ввиду.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",No,
119,1366346975,54722,"❗️В ООН **положительно оценили действия России по защите инспекторов МАГАТЭ, **комментируя предотвращение захвата ЗАЭС украинскими диверсантами",No,
120,1469021333,9307,"❗️А тим часом Інстаграм заблокував аккаунт Кадирова з 4,7 млн. підписників

Де тепер мавпочок постити???😳😳😳",No,
121,1093357968,12242,"Ну вот сегодня утром и становлен последний работавший энергоблок Запорожской АЭС. 

Почему это произошло? Потому что ВСУ бесконечно били по атомной станции. Да, собственно, если бы только по ней. Объекты инфраструктуры, особенно энергетики, это возможно главная мишень для украинских военных. Они бьют по ТЭЦ в Донецке Луганске. Они уничтожают линии ЛЭП. 
Объекты энергетики мишень для украинских диверсантов, и не только на территории республик. Белгород недавно же. 

У меня есть один очень, возможно странный, и даже банальный вопрос: а доколе мы будем на это просто смотреть и не отвечать? На Украине нет ТЭЦ? Линий электропередач? Подстанций? Ну и всего прочего. И да, АЭС. Неужели нет? Или неужели кто-то не знает, где они находятся? Может как-то подсказать? 
Ну просто наш неответ, неприлет ""Калибра"" в такие объекты, выглядит, скажу аккуратно, очень странно.

Может быть теперь хотя бы время настало?",No,
122,1283359437,42554,"Поражение украинского ""Хамви"", снятое с беспилотника.

@voenkorKotenok",No,
123,1457892982,27468,"**❗️В Белгородской области неизвестный открыл стрельбу на территории одной из воинских частей, — росСМИ

**По предварительным данным от русни, погибло 11-13 человек.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",Yes,A
124,1366346975,57915,"[​​](https://telegra.ph/file/239fa91212881c7bffbf9.jpg)**Карта военных действий и ситуация на фронтах вечером 24 сентября 

**«Запад закатил истерику из-за референдумов в ДНР, ЛНР, Запорожье и Херсонщине, но это реакция на призыв Зеленского русским убираться с Украины» — сегодня глава МИД РФ Сергей Лавров [выступил](https://t.me/readovkanews/42450) на 77-й сессии Генассамблеи ООН, где заявил о становлении будущего миропорядка. Он также отметил, что становление суверенных государств, готовых отстаивать национальные интересы, ведет к формированию равноправной, социально ориентированной и устойчивой многополярной архитектуры.  

**⚔️Обстановка на фронтах за уходящие сутки:

◽️На Изюмско-Славянском направлении** боевики продолжают давить на **Красный Лиман** и до сих пор предпринимают попытки обойти наши позиции. Продолжаются серьезные бои. Кроме того, ВСУ установили контроль над населенным пунктом **Редкодуб**, **Карповка**, **Новое** после успешной атаки со стороны **Лозового**. 

**◽️На Артемовском (Бахмутском) направлении** ЧВК «Вагнера» продолжают штурмовать **Зайцево.

◽️На Южном направлении** обстановка спокойная. ВСУ не возобновляли активных действий, это может быть связано с безуспешными попытками прорвать нашу оборону.

**◽️На Андреевском участке** ВСУ пытаются восстанавливать переправы через Ингулец. Но по переправам регулярно работает наша артиллерия, которую наводят с помощью беспилотников. Активных наступательных действий на самом плацдарме ВСУ не предпринимают.

**Теракт.** В **Бердянске** террористы взорвали патриотический щит возле Вечного огня в центре города, пострадавших нет. Тем временем в **Мелитополе** была [попытка](https://t.me/readovkanews/42458) диверсии, на электроподстанции сработало СВУ.

**Прилеты.** Боевики [обстреляли](https://t.me/readovkanews/42424) из артиллерии **Энергодар**, пострадавших нет. Также ВСУ нанесли многочисленные удары по Донецкой агломерации: под удар попали **Донецк, Макеевка, Горловка, Ясиноватая **и другие окрестные населенные пункты. В районе **Новой Каховки** Херсонской области работала ПВО, в воздухе уничтожены 42 снаряда РСЗО HIMARS и «Ольха», а также три противорадиолокационные ракеты HARM.

**Калибры.** ВКС РФ нанесли удар по пункту временной дислокации иностранных наемников в районе **Калиновки** Николаевской области, ликвидировано до 300 боевиков. Высокоточными ударами по позициям 28-й и 59-й бригады ВСУ в районе **Николаева**, а также 61-й бригады в районе **Терновки** Николаевской области уничтожено более 200 националистов убитыми, 3 танка и 16 боевых бронированных машин. В областном центре Запорожской области, временно оккупированным украинскими боевиками, слышна серия взрывов, [заявил](https://t.me/readovkanews/42460) председатель движения «Мы вместе с Россией» Владимир Рогов.

**В мире** — В **Варшаве** [прошел](https://t.me/readovkanews/42455) митинг против украинизации страны. На митинге поляки вспомнили Волынскую резню в начале 40-ых, когда украинская повстанческая армия массово уничтожала гражданское польское население и другие народы на территории Волыни. 

**Из интересного** — Владимир Путин [подписал](https://t.me/readovkanews/42433) пакет поправок в УК РФ, касающиеся военной службы. Кроме того, он подписал указ, согласно которому учащиеся очно и очно-заочно [освобождаются](https://t.me/readovkanews/42452) от частичной мобилизации. Если же вы стали жертвой ошибочного призыва — обращайтесь за помощью на[ горячую линию](https://t.me/readovkanews/42442) Readovka для неправомерно мобилизованных граждан.",Yes,A
125,1469021333,10804,"**Моє звернення до маріупольців, захисників Маріуполя та до всього світу! 

**Це місто 8 років було символом світлого українського Донбасу на противагу російському мордору. 

Сьогодні Маріуполь тримає оборону за межами людських можливостей. 
Місто потребує не мотивуючих картинок в соцмережах, а реальної допомоги. 

**Маріуполю потрібна деблокада!**",No,
126,1469021333,9672,**Дизайнер підготував мотиваційне відео про війну України за свободу проти біломосковських та московських окупантів**,No,
127,1498939244,30626,"Ща ещё будет, ждите",No,
128,1144404150,19447,"🇷🇺🇺🇦 Уничтожение украинской МТЛБ с помощью БЛА-камикадзе «Ланцет».

@zachistka_ua",No,
129,1366346975,48520,"🚁 **Боевая работа группы огневой поддержки армейской авиации Западного военного округа в зоне проведения специальной военной операции

**◽️**Экипажи проводят визуальную разведку** и в случае обнаружения военных объектов, боевой техники, разведывательно-диверсионных групп ВСУ, уничтожают их, применяя авиационные средства поражения.
 
◽️На стрелков групп огневой поддержки армейской авиации **возложены задачи по сопровождению воинских колонн и гуманитарных грузов **по дорогам общего пользования. Они прикрывают вертолеты армейской авиации с воздуха, наблюдают за объектами и транспортом на земле и выявляют огневые точки противника во время патрулирования местности. 

◽️**Военнослужащие помогают эвакуировать мирных жителей из освобожденных населенных пунктов с передней линии обороны**, прикрывают их при подходе и погрузке на борт вертолетов, осуществляют огневое воздействие в случае нештатных ситуаций при эвакуации с земли личного состава.",No,
130,1080134301,18472,"Житель Одессы выкинулся в окно, но местных это не сильно смутило",No,
131,1511148555,14234,"**🇲🇩****👅****🇺🇸Молдавия останавливает вещание российских и пророссийских каналов с формулировкой «за некорректное освещение событий в Украине».

💤Её вонючий язык на столько глубоко в американской жопе, что поможет только ампутация!**",No,
132,1366346975,50932,"Морская пехота на движе 🤙🏻⚓🔥

Видео от моего Братюни, настоящего Морского Дьявола. После войны я расскажу вам о нём и о его ратных подвигах, коих у него за плечами немало. Качество не очень, но оно и понятно. То место откуда видос выслан не славится быстрым интернетом)

Итак, любуемся 🌊🔥",No,
133,1511148555,9394,"‼️🇷🇺**РФ предостерегает США и Британию от «опрометчивых шагов», которые могут приблизить обстановку вокруг Украины к опасной черте — глава делегации РФ в Вене**

❌**Красные линии блять, красные линии.**",No,
134,1366346975,51104,"Знаете, почему власть Литвы все время требует ужесточения санкций? Высказывал мнение в частном канале пару недель назад, тут продублирую. 

Одной из ведущих отсраслей Литвы является транспорт.

Сейчас, когда российские грузовики не пускают в Европу, почти все перевозки осуществляются водителями стран Балтии.

Более половины - литовцами.

Ставки фрахтов выросли втрое.

То есть, требущие санкций... зарабатывают больше всех.

Добавьте сюда активно продающиеся «нефтяные смеси»: российскую нефть, выдаваемую за нероссийскую нефть, в которых львиная доля «балтийских смесей». Она превращается в ""нероссийскую"" и ею уже можно торговать. 

А вы думали? Давайте больше санкций!",No,
135,1283359437,37824,"Глава МИД Германии Анналена Бербок обвинила РФ в организации голода в мире. Наглости этой дуры из партии «зеленых» не занимать, соврать ей, что с бугра скатиться. Санкции против РФ ввели вопреки международным законам и только усугубили продовольственный кризис в Африке.

ООН, МАГАТЭ, Европа, США тормозят развитие энергетики на африканском континенте. А без нее невозможны работы по осушению заболоченных территорий и орошению пустынных земель, которых очень много в Африке. Поэтому и нельзя накормить быстро растущее население.

Если нельзя остановить развитие с/х «легальными» методами, то Запад прибегает к откровенному террору. Злодейское убийство ливийского лидера М. Каддафи в 2011 г. было совершенно в отместку за его проект орошения угодий за счет реликтового пресного моря, находящегося под Сахарой.

«Цивилизованному» миру нужна голодная Африка, чтобы шантажировать ее и держать в повиновении. Но расплата обязательно последует, когда «голодные рты» из Африки и Леванта прорвутся в сытую Европу.

@voenkorKotenok",No,
136,1109403194,37558,"Передали нашим авиаторам ещё 15 пар ботинок Ванеда (прошлые партии парням понравились безумно, решили переодеть всех)

Не забыли про инженерный состав. 
Строго то, что просили: 4 шуроповерта, 6 наборов инструмента, бензопила, 2 тепловые пушки. 

Медики получили отличные складные носилки и жёсткие спинные щиты (спасибо парням из [ЧТК](https://t.me/chtk_logistic)). 

Всего на 330 тысяч рублей. 
В общем решили не ограничиваться и к авиаторам едут 2 просто бомбических подарка. О них позже. 

Спасибо каналам [Владимира Соловьева](https://t.me/SolovievLive), [Старше Эдды](https://t.me/vysokygovorit), [Нерв](https://t.me/KaskadNerv), [Лобаев](https://t.me/lobaev_vlad), [Саши Коца](https://t.me/sashakots) и [Андрея Медведева](https://t.me/MedvedevVesti). 


Наша карта для закупок ништяков для наших воинов, как всегда, прежняя, на [Диму Конаныхина](https://t.me/grishkafilippov), ведущего Радио России: 2202203207229198

Спасибо !",Yes,B
137,1080134301,14481,ЛГБТ и Украина «Братья» на век!,No,
138,1144404150,16461,"Первые кадры с улиц Лисичанска, куда зашли военные РФ",No,
139,1093357968,11154,"После обстрела центра Донецка, в районе Дома правительства, ранена одна женщина. 

В соседней Макеевке, которая также весь день под обстрелом украинских боевиков, один человек погиб, один получил ранения. 

@epoddubny",Yes,A
140,1498939244,33164,"🇺🇦 **О новом витке мобилизации ВСУ и подготовке украинского наступления
**
После вывода ВС РФ с правого берега Днепра с трибун и телеэкранов появились заявления, __намекающие__ на возможности переговоров и завершения СВО.

Вот только факты говорят, что на Украине готовятся только к **эскалации** конфликта. Прежде всего на это указывают мобилизационные мероприятия: **

**▪️8 ноября Зеленский внес в Верховную Раду законопроекты о продлении военного положения и мобилизации на 90 дней, который истекает 21 ноября.**
**
▪️Замминистра соцполитики Виталий Музыченко пообещал проверки внутренних беженцев на предмет состоянии на воинском учете. В городах вернулась практика **вручения повесток на улице и транспорте,** чего не было в последнее время. Подобное как минимум происходит в **Харькове** и **Запорожье. **

▪️За 8 месяцев украинская призывная система** не работала в полную силу:** даже вручение повестки не означало вступления в ВСУ и было лишь обязательством явки в военкомат. В итоге у многих мужчин скопились уже __пачки__ таких документов, а у полиции попросту не доходит руки до их ловли. 

▪️В конце октября в ВСУ [заявили](https://strana.best/news/412715-kak-v-ukraine-budet-prokhodit-mobilizatsija-muzhchin-hde-povestki-budut-razdavat-vsem.html), что пока призыв касался, в основном, резервистов из первой и второй очереди общей численностью около **200 тысяч человек**. Однако сейчас в Киеве не исключают массового набора, когда каждого новобранца будут в __обязательном порядке __доставлять в военкомат.

Помимо мобилизационных мероприятий, об отсутствии у киевских властей планов прекращать конфликт также __косвенно__ указывает риторика политиков и СМИ. После отвода войск с правого берега Днепра она ожидаемо не стала менее воинственной:

🔻Секретарь совета нацбезопасности **Алексей Данилов** заявил, что заморозки конфликта и остановки боевых действий не будет. 

🔻**Зеленский** сделал пространное заявление о необходимости передышки для России, но в то же время потребовал полностью вывести ВС РФ с украинской территории.

🔻В американском издании The New York Times заметили отсутствие у киевских властей готовности к перемирию. По данным газеты, в ближайшее время украинская армия начнет наступление на юг через **Запорожскую область**. 

На фоне захвата Херсона ВСУ демонстрируют готовность атаковать на новом направлении. В этих условиях украинское общество, воодушевленное успехом на юге, просто __не воспримет __какого-либо перемирия. 

В Киеве это прекрасно понимают и будут до последнего отказываться от любых переговоров даже под внешним давлением своих спонсоров. А параллельно — пользоваться оперативной обстановкой и готовится к новому удару.

И даже маловероятное резкое снижение интенсивности боевых действий не означает их прекращения. Не исчезнут обстрелы российских городов. Не исчезнут удары на линии соприкосновения. Не исчезнут попытки проникновения диверсионных групп.

Заморозка конфликта будет не миром, а подобием временного перемирия перед очередным витком войны.
#Украина
@rybar 

__*Поддержать нас:__ `4377 7278 0407 7977`",Yes,B
141,1093357968,11929,"Сегодня на канале выйдет очередной «Воскресный эфир Поддубного». 

Уважаемые подписчики, присылайте свои вопросы заранее. 

Вопросы оставляйте под этим [видео](https://rutube.app.link/share?source=iOSAppShare&url=https://rutube.ru/video/e89eadbbc2166bbf02740216d4167d7c/&$fallback_url=https://rutube.ru/video/e89eadbbc2166bbf02740216d4167d7c/)

И конечно, подписывайтесь на канал в [RUTUBE](https://rutube.ru/channel/23492833/)

@epoddubny",No,
142,1080134301,15380,"**🚴‍♂️ Байден снова выехал на велпрогулку — в этот раз без падения

**местный житель обматерил президента и показал ему «fuck»",No,
143,1144404150,12112,"Трофеи нашей Армии в окрестностях Херсона Простите за не столь удачное сравнение, но это видео затмевает легендарные видео с трофеями талибов после панического бегства военных Афганистана прошлой осенью",No,
144,1080134301,20890,"**Слабоумие и отвага догнала велосипедиста, решившего переехать через переправу **🥲",No,
145,1469021333,10728,"**❌Категорії, які не підлягають призову на військову службу під час мобілізації **:
- ті, хто був заброньований на період мобілізації і на воєнний час державними органами влади і іншими державними організаціями, органами місцевого самоврядування, за установами, підприємствами та організаціями;
- ті, хто був визнаний медкомісією тимчасово непридатним до військової служби за станом здоров'я (до шести місяців з необхідністю проходження повторної комісії);
- чоловіки і жінки, на утримуванні яких знаходиться троє і більше дітей до 18 років (можуть бути призвані на військову службу лише у разі їхньої згоди і тільки за місцем проживання);
- чоловіки і жінки, які одні виховують дитину/дітей віком до 18 років (можуть бути призвані на військову службу лише у разі їхньої згоди і тільки за місцем проживання);
- чоловіки і жінки, які виховують дитину з інвалідністю підгрупи А віком до 18 років;
- чоловіки і жінки, на утримуванні яких перебуває дитина з інвалідністю (з видами порушень функцій організму III-IV ступеня їх вираження);
- чоловіки і жінки, які виховують повнолітню (18 - 23 років) дитину, яка є особою з інвалідністю I чи II групи;
- чоловіки і жінки, які є опікунами, усиновителями, прийомними батьками, піклувальниками, батьками-вихователями і утримують дітей-сиріт і тих дітей, які були позбавлені батьківського піклування (віком до 18 років);
- ті, які займаються постійним доглядом за особами, що потребують піклування (в разі, якщо немає інших громадян, які можуть взяти на себе цей догляд);
- народні депутати, депутати Верховної Ради АР Крим;
- а також працівники певних органів (військового управління, військових частин, установ, підприємств та організацій; ЗСУ; Міністерства оборони України; Служби безпеки України; Державної служби спеціального зв'язку та захисту інформації України; Національної гвардії України; Служби зовнішньої розвідки України; Національної поліції України; Державної прикордонної служби України; Національної гвардії України; Національного антикорупційного бюро України; податкової міліції;)",No,
146,1511148555,11946,⚡️Взрыв прогремел в Одессе — СМИ,No,
147,1469021333,11102,"⚰️Подох собака Жироновський

шойгу наступний?

UPD: новину спростували, сенатор котрий підтвердив видалив пост. Чекаємо подальшої інформації. Схоже вони самі ще не визначилися",No,
148,1283359437,41453,"Власти Харькова: **город полностью обесточен** в результате удара по объекту энергетической инфраструктуры.

@voenkorKotenok",No,
149,1511148555,9784,"🔥Артиллерия и Авиация ВС РФ отработала по Новобаварскому и Холодногорскому районов, на Харьковском направлении. 

Так же нанесен удар по Харькову.

Взорвали Критическую
инфраструктуру.",Yes,B
150,1093357968,10899,"Украинская армия в скором времени получит от Новой Зеландии и Великобритании 105-мм легкие буксируемые гаубицы L-118/ L-119. 

L-118 была разработана в Великобритании, на вооружение встала в начале 70-х. 

Выпускалась в двух вариантах: L-118 с обычным стволом и L-119 с укороченным. 

Из открытых источников известно, что дальность стрельбы гаубицы L-118 обычным осколочно-фугасным снарядом - 17,5 км, активно-реактивным - 20,5 км. Вес гаубицы 2,3 тонны, расчет 5-7 человек. В ходе последней модернизации орудие получило лазерную инерциальную артиллерийскую систему прицеливания LINAPS. 

Гаубица L-119 с укороченным стволом стреляет на 11,28 км и предназначена в основном для обучения.

Среди преимуществ L-118 называются ее небольшой вес, возможность буксировки с помощью внедорожников, переброску на подвеске вертолетов и темп стрельбы до 8 выстрелов в минуту. 

На Украине заявили, что данные гаубицы придут на смену 122-мм артиллерийским системам. 

@epoddubny",No,
151,1109403194,37204,"**«Донбасс. Перезагрузка» – серия 4
**
**Сельское хозяйство** **Донбасса**
**
**Донбасс – не только крупнейший в восточной Европе центр угольной и металлургической промышленности, но и регион с хорошо развитым сельским хозяйством.**
**
В 2013 году Украина входила в топ 10 стран по объему урожая в мире, однако после 2014 года количества сельхозземель в регионе сократилось в несколько раз. Тем не менее, даже в условиях войны все 8 лет Донбасс обеспечивал собственные потребности в зерне. Сельское хозяйство Донбасса –  это целые холдинги, сельхозугодия, мучные и хлебопекарные заводы, тысячи сотрудников и их истории. Четвертая серия проекта «Донбасс. Перегрузка» расскажет самые яркие из них…",No,
152,1511148555,13013,"**Страны, которые публично отказываются от поставок вооружения Украине, тем не менее передают Киеву оружие через различных посредников, заявил глава МИД Украины Дмитрий Кулеба в интервью французской газете Le Parisien.**

«Большинство из этих третьих стран публично говорят, что ничего не поставляют, но за кулисами всё происходит», пояснил глава украинского внешнеполитического ведомства.
💤интриган какой",No,
153,1498939244,31281,Новости из дурки: После утреннего налета дронов на Киев пропагандисты из Трухи опубликовали патриотическую крышку от бойлера и анонсировали удары по Москве,No,
154,1144404150,14943,"Видеооткрытка для кротов с азовстали от экипажа фронтового бомбардировщика ВКС.

Денацификация в залпе.",Yes,B
155,1093357968,12228,"Уважаемые подписчики, спасибо за те слова поддержки, что вы отправляете нашим бойцам и командирам и нашей группе. Все последние недели практически все средства, которые мы с вами собираем направлял на приобретение необходимых средств для различных частей и соединений ВС РФ и 1, 2 АК ЛДНР. 

Благодаря вам удалось найти средства на приобретение беспилотных средств разведки для моих друзей специального назначения, которые работают в зоне СВО - 1 800 000 р. 

На южное направление ряду подразделений были направлены БПЛА на сумму 1 600 000 р., кроме того были приобретены средства борьбы с беспилотниками противника на сумму 986 000 р. 

Приборы ночного видения и тепловизоры - 1 764 000 р. 

Обмундирование и СИЗ - 2 654 000 р. 

1 237 000 рублей направлено на адресную помощь семьям, которые потеряли кормильцев, но в которых детям необходимо дорогостоящее лечение. 

Так же 800 000 передано в соединение НМ ДНР для приобретения автотранспорта. Спасибо вам, уважаемые соратники. 

Мы обязаны победить. 

Спасибо вам за вашу гражданскую позицию.  

Продолжаем сбор для РГМ @[rgmagency](https://t.me/rgmagency), Фонда им. Елизаветы Глинки @[liza_fund и](https://t.me/liza_fund) организации помощи населению освобожденных территорий и бойцам подразделений НМ ЛДНР и ВС РФ. 

2202 2032 5864 7967 карта МИР

41001302265551 Юмани

bc1qava2vg3wgx8fvrxqeull77xy359yqrexwsuu80 BTC 

0x47D9b99b239aEE283ba10d8D4D6c2269b22b5208 ETH

rfmFjVDUa7z1a2XC74yQpirdzk76AtCqiZ XRP

LPxD7gErrWSqqwYvmvuzRorLBZ9oMQ1Ngh LTC

@epoddubny",No,
156,1129015804,12341,"ВС Филиппин заявили о стычке с крупной группой боевиков Исламского государства. Боестолкновение с сорока участниками группировки произошло в провинции [Южный Ланао](https://t.me/directorate4/9525). Жители региона сообщили силовикам, что джихадисты собирают и накапливают строительные материалы и продовольствие. В КТО, с участием артиллерийского батальона и боевых вертолетов, состоялась рано утром 27 апреля 2022 года. При перестрелке были ликвидированы пять террористов. Один военнослужащий ВС Филиппин погиб, еще один получил ранение.",Yes,A
157,1511148555,8917,"💤Проводим референдум, объявляем хохлорожим выродкам ВОЙНУ, уничтожаем нахуй Страну 404!",No,
158,1498939244,33092,"Братски лётный брат. 

Я конечно очень люблю многих твоих подписчиков, ведь часть из них мои сослуживцы. Но вот рекомендую им срочно сесть за матчасть, и изучить чем Тшка и МТшка отличается от чистого Ми-9. Это не он, в простом его понятии. 

И да. Даже если бы это был Ми-9, не сомневайся, мы увидим его скоро в небе, и с блоками, ибо восстанавливают они и более страшные борта, и Ми-9 кстати переделывают в МСБ тоже. 

https://t.me/fighter_bomber/9334",No,
159,1536211233,1792,"**🔴DAILY REPORT WITH KEY NEWS🔴**

**Available on Medium:**

**🇬🇧**[**English**](https://medium.com/p/2c40bf3584fa)
**🇺🇦**[**Ukrainian**](https://medium.com/p/9bcd3427c1fa)
**🇩🇪**[**German**](https://medium.com/p/1857ecfd8c6f)
**🇫🇷**[**French**](https://medium.com/p/148fd7ade8da)** **
**🇪🇸**[**Spanish**](https://medium.com/p/89cb26a9b6db)
**🇷🇸**[**Serbian**](https://medium.com/p/622a05d34c49)
**🏳**[**Russian**](https://medium.com/p/e183a7a49eb0)** **

**Please share our recap with all of your friends and colleagues**",No,
160,1469021333,10010,Можливо комусь цікаво буде - книга де описані звірства росіян у Чеченській війні. Практично те саме зараз вони роблять в Україні,No,
161,1283359437,37847,"**__Военный эксперт Борис Рожин с краткой сводкой по итогам операции по денацификации и демилитаризации Украины на 21.40 25 июня 2022 г. специально для канала Vоенкор Котенок Z __****__@voenkorKotenok__**__**:  **
**1.  
Северодонецк. 
**__Город полностью освобожден, включая всю промзону завода «Азот». Все гражданские заложники освобождены. 
Освобождены Боровское, Вороново и Сиротино. Остатки сил противника из Северодонецка отошли в Лисичанск.
**__2.  
Золотое. 
__**Завершается ликвидация котла. Остатки сил противника пытались прорываться в сторону Спорного через минные поля. 
Как и Северодонецк, Золотое вместе с Горским фактически исчезнет из военных сводок в ближайшие дни, как исчез Мариуполь. 
Пока нет ясности по потерям ВСУ (убитые/раненые/пленные) в Северодонецке, Горском и Золотом — на вчера заявлялось до 800 пленных и более 1000 убитых.
**__3.  
Лисичанск. 
__**Город в оперативном окружении. Единственная дорога в город со стороны Северска находится под огневым контролем ВС РФ. 
Отмечаются признаки подготовки отхода группировки ВСУ из Лисичанска на Северск. 
Сегодня начались бои непосредственно в самом Лисичанске и на окраинах Лисичанского НПЗ. 
Продолжаются бои за Белую Гору и Приволье. 
**__4.  
Соледар. 
__**Бои за Берестовое и Белогоровку, а также у трассы Артемовск—Лисичанск в районе взятой Николаевки. Давление на фронт противника к северу от Соледара в ближайшие дни, очевидно, усилится. Противник, в свою очередь, будет готовиться к обороне рубежа Соледар—Северск.
**__5.  
Артемовск. 
__**Бои в Клиновом и у Покровского. Полностью отрезать Новолуганское и Углегорскую ТЭС пока не удается. Противник пока удерживает Семигорье.
**__6.  
Авдеевка. 
__**Позиционные бои у трассы Авдеевка—Константиновка и на окраинах Нью-Йорка. После наращивания контрбатарейной работы с нашей стороны, интенсивность обстрелов Донецка несколько снизилась. 
Противник помимо террористических обстрелов обстреливает ппд частей армии ДНР и выцеливает склады боеприпасов. Наши войска сосредоточены на уничтожении орудий и РСЗО противника.
**__7.  
Угледар. 
__**Продолжаются достаточно интенсивные бои в районе Егоровки и Павловки.  Противник пытается своей активностью вынудить командование ВС РФ снизить давление на других направлениях и попутно улучшить свое тактическое положение, пользуясь тем, что крупных сил на угледарском направлении сейчас нет.
**__8.  
Харьков. 
__**ВС РФ перехватили оперативную инициативу на этом направлении и поддавливают ВСУ в районе Уды, Цуповки, Дементьевки и Верхнего Салтова. 
Прямой угрозы Харькову и Чугуеву пока не создается — пока что у ВСУ постепенно отбирают то, что было потеряно в мае во время контрнаступления ВСУ к границе.
**__9.  
Славянск. 
__**Бои в районе Долины и Краснополья, а также в районе Пришиба, Богородичного и Сидорово. Темпы продвижения здесь пока невысокие.
**__10.  
Николаев. 
__**Позиционные бои на Николаевском и Криворожском направлениях. Активность обеих сторон сковывается артиллерией. 
ВС РФ продолжают наносить интенсивные удары по живой силе и технике в Николаеве, попутно нанося удары по Кривому Рогу и на никопольском направлениях. 
ВСУ пытается ракетами обстреливать Херсон и Скадовск.
**__11.
Одесса, Изюм, Запорожье__** — без существенных изменений.

@voenkorKotenok",Yes,C
162,1144404150,14490,"**Кадры ожесточенных боев на изюмском направлении, снятые с БЛА.** ВСУ заняли оборону в ангарах и в итоге были уничтожены. На видео танковая дуэль, где Т-64БВ ВСУ пытался попасть по российскому танку, но в итоге отступил и был подбит. Двое членов экипажа смогли сбежать, бросив третьего, который, по всей видимости, тяжело ранен или погиб. Также была накрыта позиция минометного расчета артиллерийским огнем.

@razved_dozor",Yes,C
163,1080134301,19458,"**‼️🇧🇬🇺🇦 **В Болгарии нашли труп и рассказали **подробности уничтожения «Призрака Киева» **ВВСУ, сбитого у о. Змеиный 

▪️2 месяца назад у г. Царево в Болгарии обнаружили труп летчика с парашютом. Расследование показало - это полковник ВВС Украины Михайло Матюшенко. 3 месяца течение в Черном море носило тело полковника и прибило к берегу. 
Полиция установила, что его Су-24 сбили у острова Змеиный и тело продрейфовало в море почти 400 км. Личность летчика подтвердил анализ ДНК. 
▪️О смерти Матюшенко стало известно 2 октября со слов мэра Бучи, откуда убитый был родом. Мэр заявил, что Матюшенко был главшпаном мифической группы лётчиков «Призрак Киева».",Yes,A
164,1093357968,8293,Во время обстрела Шахтёрской площади (практически центр Донецка) погибло двое гражданских.,Yes,A
