Sr. no.,Channel ID,Post ID,Post,HRV (Yes/No),"Type (A,B,C,D)"
151,1469021333,14535,"🇱🇻🤝**Минулої ночі в Даугавпілсі, місті на південному сході Латвії, було проведено черговий демонтаж радянського лайна

**👷Комунальні служби знесли два об'єкти у сквері Слави -  пам'ятник солдатам червоної армії та пам'яті солдатам 360-ї стрілецької дивізії. 

🤷‍♂️Не обійшлось без інцидентів - правоохоронцями було затримано 37 осіб, більшість з яких не підкорялися законним вимогам поліцейських або перебували в громадському місці в стані алкогольного сп'яніння.",Yes,D
152,1109403194,35796,"А есть такие, которые не ждут выступления Верховного Главнокомандующего. А просто берут и делают. Товарищ, вырвавшийся из Изюмского ада, возвращается на фронт:

«Я, майор медицинской службы, выпускник Самарского военно-медицинского института Анатолий, уроженец республики Мордовия, мордвин по национальности.

После короткого отдыха и моральной и даже экономической помощи от всех неравнодушных принял решение на днях с границы РФ заходить обратно и организовывать мед обеспечение в ЛНР в составе своего подразделения...»

3 месяца он провел на фронте под Изюмом, съездил на пару дней в отпуск и снова едет на обратно. В отличие от некоторых «запятисотившихся» коллег.

@sashakots",No,
153,1498939244,33900,"Если новых ударов по энергосистеме не будет, то Украина будет жить в режиме регулярных отключений электроэнергии по меньшей мере до конца марта — гендиректор субхолдинга ДТЭК «Yasno» Коваленко",No,
154,1283359437,37959,"В Ясиноватой в результате украинского обстрела погиб мирный житель. ВСУ с утра бьют из 152-мм орудий. В данный момент обстрел продолжается.

@voenkorKotenok",Yes,A
155,1457892982,30874,"**❗️В беларусских Мачулищах горел один из российских МиГ-31К носителей ""Кинжалов""

**Об этом сообщает Беларускі Гаюн. Сегодня на аэродроме в Мачулищах **произошло возгорание двигателя одного из МиГ-31К ВКС РФ**. 

**Он выведен из строя и не сможет летать в ближайшее время. 

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",No,
156,1511148555,14616,"В сети появилось видео последних минут жизни нашего Русского героя. 

Укропы сбросили на российского бойца снаряд и уже раненым он не стал дожидаться взятия в плен и подорвал себя собственной гранатой.

Вечная память герою!",Yes,D
157,1080134301,15122,"**Грузовик с реактивным двигателем взорвался на авиашоу в Мичигане, водитель погиб.

**В американском городе Батл-Крик проходило шоу в формате “Jet Truck” — это американские грузовики, которые состоят из привычной кабины водителя и реактивных двигателей от самолета. Во время сегодняшнего шоу Field of Flight необычный автомобиль соревновался с двумя самолетами.

Шоу проходило в штатном режиме, но во время торможения грузовик выпустил парашют — прямо возле места, где должна была сработать пиротехника. Машина загорелась, произошел взрыв, водитель погиб на месте.",Yes,A
158,1144404150,17902,"❗️ВСУ в данный момент обстреливают поселок **Теткино** в Курской области. 

По словам губернатора, уже насчитан 21 прилет. Горит трансформатор, населенный пункт обесточен.

@warjournaltg",Yes,B
159,1109403194,33699,"**ЭКСКЛЮЗИВ**

Джордж Буш откровенно о Дональде Трампе: секс, деньги и власть. 

В разговоре с пранкерами 43-й президент США выразился о 45-ом президенте США. Приводим полную цитату: 

З.: А что вы думаете о господине Трампе? Я думаю, он за Путина. Боюсь, что в следующий раз он станет президентом США.

Б.: Я так не думаю. Я так не думаю. И, как вы знаете, он любит мелькать в новостях. Он любит постоянно рассказывать о себе в новостях. Но я так не думаю. Господин президент, это долгий путь, но я не думаю, что он снова станет президентом. Я не знаю, какие у него отношения с Путиным, но я бы не беспокоился о нем. Его поглотили секс, деньги и власть, а поскольку, знаете ли, если таковы ваши интересы в жизни, то вы оказываетесь на очень зыбкой почве. В этих условиях трудно жить позитивной жизнью, потому что никогда не бывает достаточно секса, никогда не бывает достаточно власти, и никогда не бывает достаточно денег. Но он пытается.",No,
160,1366346975,49027,"**Пелоси может посетить Тайвань вопреки опасениям администрации Байдена, **— __CNN__

Нет, это не провокация.",No,
161,1366346975,56241,"Пегов в Изюме. Бои на вечер идут в нескольких километрах от города.

https://t.me/wargonzo/8195",No,
162,1498939244,34250,"В Киеве, Одесской и Днепропетровской областях введены экстренные отключения электроэнергии вместо плановых",No,
163,1080134301,21347,"В Черноморске (Одесская область) на Рождество в храме мужик **напал с ножом на батюшку** во время богослужения и пытался пырнуть, его удалось задержать 

**бес попутал**",Yes,C
164,1469021333,12137,🎥**128 ОГШБр фільмує знищену БМП супротивника**,No,
165,1144404150,12423,Обстановка в районе Харькова. Эксклюзивный POV от российского спецназа.,No,
166,1366346975,48790,"Максим Григорьев с позиций 6-го полка недалеко от окраин Соледара. Там местность также ""Лепестками"" заваливают.

https://t.me/maximgrigoryev/1619",No,
167,1283359437,43297,"Пролет ракеты над Днепропетровской областью.

@voenkorKotenok",No,
168,1144404150,15299,"🇷🇺🇺🇦 Последствия неудачного [подрыва ВСУ дамбы Углегорской ТЭС](https://t.me/rybar/33081) в Светлодарске. Окна выбило в разных частях города.

@warjournaltg",No,
169,1366346975,56162,"На 15 часов.

1. Противник пытается продвинуться к окраинам Купянска. Там сейчас идет бой. В город перебрасываются подкрепления. Противник в свою очередь также гонит дополнительные силы к Купянску.
2. Днем сообщалось о том, что противник все таки выдавил наши войска из Шевченково и вовсю использует проходящую через поселок дорогу для поддержки наступления на Купянск.
3. ВСУ пока не объявляли о взятии Балаклеи, продолжают приходить сообщения, что в Восточной части города продолжаются какие-то бои. Тактическая обстановка в самой Балаклее и к востоку от города до конца не ясна.
4. Противник вышел к дороге Купянск-Изюм (в основном силами выброшенных вперед ДРГ и мобильных групп легкой пехоты), в результате чего снабжение сейчас будет идти через Оскол. Сообщается о занятии ВСУ Сеньково и Гороховатки.
5. В Изюм также перебрасывают подкрепления ВС РФ, в том числе и вертолетами.",No,
170,1080134301,16663,🔥🇷🇺🇺🇦 Потерян Ми-8 ВВС Украины.,No,
171,1283359437,43044,"В результате обстрела Ворошиловского района Донецка убита мирная жительница.

Били осколочными боеприпасами из ""Града"". Киевский, Кировский, Куйбышевский районы города - также под обстрелом. Работает 155-мм артиллерия.

@voenkorKotenok",Yes,A
172,1469021333,12378,"[🗓](https://i.imgur.com/BoZliW8.jpeg)**Вечірній дайджест з політичного фронту: 

📍🇪🇺ЄС розглядає можливості поставок військової допомоги в Молдову 

**— 💭""__Ми допоможемо Молдові зміцнити її стійкість та впоратися з наслідками російської агресії в Україні.__"" - голова Європейської Ради Шарль Мішель під час прес-конференції. 

— 🤔Варто розуміти, що чисельність збройних сил Молдови ледве сягає 6-ти тисяч осіб, тому будь-яка допомога Молдові на фоні загострення ситуації в Придністров'ї буде доречною. 

📍🧟‍♂️**Кремлівська розмовляюча голова Володін заявив, що ""НАТО планувало атакувати Росію з території України вже в січні"" 

**— 🤣Ну нічого, план «Б» за участі Фінляндії та Швеції вже наявний.

📍🇪🇺**Євросоюз пропонує ввести санкції проти московського патріарха Кіріла 

**— 👋Враховуючи, що подібний наратив від Литви ми чули кілька тижнів тому, послідуючими санкціями на пропагандонів Соловйова та Сімонян та заявою Папи Римського про «путінського вівтаря» - Кіріл вже може починати продавати свій автопарк.

— 💭«__Ми не хочемо ні з ким воювати, Росія ніколи ні на кого не нападала. Дивно, коли велика і могутня країна ні на кого не нападала, а тільки захищала свої кордони__». - нещодавній спіч від нього. Ага, ""всєм peace"" забув додати. 

**📍🇨🇳Китай закуповує московську нафту зі знижками 

**— 👿Ряд незалежних китайських нафтопереробних заводів продовжує закуповувати нафту, але вже зі значно меншою ціною. Таким чином Китай може уникнути будь-яких санкцій, оскільки державні заводи побоюються купувати. **Містер Сі продовжує шукати вигоду в цій війні. 

📍**🇬🇧**Британія заборонила надавати московитам бухгалтерські та консалтингові послуги 

**— 💭""__Ведення бізнесу з режимом путіна допомагає фінансувати військову машину, яка завдає невимовних страждань по всій Україні. Урізання доступу Росії до британських послуг створить більший тиск на Кремль і в кінцевому підсумку допоможе забезпечити невдачу Путіна в Україні__."" - повідомила МЗС Великобританії Ліз Трасс. 

**📍🇪🇺ЄС планує заборонити росіянам купувати нерухомість

**— 💭""__Повідомляється, що 6-тий пакет санкцій потенційно може включати в себе заборону на продажу нерухомості на території Євросоюзу__"" - видання Bloomberg з посиланням на власні джерела.",No,
173,1536211233,1671,"🇬🇧British PM Boris Johnson came to Kyiv for Independence Day and met with Zelenskyy.

🇬🇧Премьер-министр Великобритании Борис Джонсон приехал в Киев на День Независимости и встретился с Зеленским.",No,
174,1366346975,56894,"🇷🇺🇺🇦 **О подготовке к очередной высадке десанта на Запорожскую АЭС

**В начале сентября украинский десант [осуществил](https://t.me/rybar/38251) самоубийственную попытку высадки на противоположном берегу реки **Днепр** у **Запорожской АЭС** с целью восстановить контроль над объектом. 

Провал и десятки убитых украинских военнослужащих слегка охладил пыл ВСУ. Однако недавние события в Харьковской области и [отключение последнего блока АЭС](https://t.me/rybar/38622) 11 сентября снова выдвинули на повестку дня возвращение электростанции. 

На рубеж **Никополь** — **Марганец** — **Ильинка** были переброшены подразделения ВСУ численностью до одного батальона. На данный момент украинские военнослужащие налаживают связь и проводят рекогносцировку местности. 

Расчеты беспилотников ведут патрулирование вдоль **Днепра** для оценки ситуации. А на северной окраине **Никополя** были развернуты несколько позиций ствольной и реактивной артиллерии для огневой поддержки десанта. 

Нет никаких сомнений, что украинское командование **всерьез** рассматривает попытку штурма ЗАЭС. Угроза массовых перебоев в энергоснабжении реальна для страны. А «пушечное мясо» у Украины по-прежнему **есть**. 

[**Карта в большом разрешении

**](https://i.ibb.co/KVKqP6m/14-09-ru.png)@rybar",Yes,A
175,1536211233,944,"In Energodar, protesters demand the release of people who were detained by the Russian military.

В Энергодаре протестующие требуют освободить людей, которых задержали российские военные.",No,
176,1109403194,33038,"Потрепанные боями БМПТ «Терминатор».

@sashakots",No,
177,1080134301,18022,"⚡️ **Эпичная видеозарисовка от ВСУ в жанре ""Ни украсть, ни посторожить"".

**Попытка затрофеить брошенную российскую машину, тонкий слух вояки различает вдалеке гул наших танков, истеричное бегство на хаммере, подрыв на мине. Занавес.",No,
178,1511148555,13664,"🇺🇦 Да что ты будешь делать? Опять хохлы побеждают Путина своими гениальными идеями 

Можно поесть, а потом в этот же пакет и посрать. Или наоборот 😄

Еще чуть чуть и уже Эуропа 😂😂😂 
**идиоты ёбаные**",No,
