Sr. no.,Channel ID,Post ID,Post,HRV (Yes/No),"Type (A,B,C,D)"
141,1457892982,23620,"**В Евпатории любезная россиянка продемонстрировала расположение ПВО оккупантов

**Хорошая работа Марина.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",No,
142,1080134301,19228,"**🚀🇷🇺В Белгороде сработала наша система ПВО

**""Оперативные службы уточняют информацию о последствия на земле. Сейчас известно, что разрушений и пострадавших нет"", - сообщил В. Гладков.",Yes,A
143,1469021333,12160,"⚡️**""Час не на боці України""**, - генерал Міллі, виступаючи за зачиненими дверима перед журналістами. **«Результат цієї битви, прямо тут і сьогодні, залежить від людей у цій кімнаті»**",No,
144,1469021333,13281,"🎥**Є ще таке відео вибухів з Мелітополя. 

**Приблизні координати звідки знімали попереднє відео — `46.86224419158456, 35.33449244184699`",No,
145,1080134301,21071,Неожиданная встреча в Турции,No,
146,1469021333,9082,"⚡️⚡️⚡️Була фейкова інформація що ТЕЦ в Києві знищена, але ця інформація не відповідає дійсності.",No,
147,1366346975,58213,"Глава Крыма Сергей Аксенов опроверг утренние вбросы на тему ""эвакуации Армянска"". Никакой эвакуации не проводится, это фейки разгоняемые украинскими телеграм-каналами.",No,
148,1498939244,31027,В Одессе и Николаеве снова расцветают герани,No,
149,1366346975,53428,"‼️🇺🇦** Украинские нацики бегут от ""🅾️тважных"", бросая свои позиции

**Бойцы группировки ""О"" демонстрируют огневую позицию брошенную украинскими боевиками, осознавшими бессмысленность ведения боевых действий против превосходящей их во всем Армии России. Нацисты так сильно спешили, что побросали цинки с НАТОвскими патронами 7.62 #эксклюзив с фронта.
**t.me/RVvoenkor**",No,
150,1498939244,32842,"Депутат Заксобрания Свердловской области Алексей Свалов обратился к генпрокурору РФ Игорю Краснову с просьбой проверить видео блогера Nekoglai, на котором он пародирует ранее опубликованный ролик с российским военнослужащим, выбрасывающим из траншеи упавшие на него гранаты противника — ТАСС.

https://t.me/historywarweaponmain/67467",No,
151,1144404150,15083,"🇷🇺🇺🇦 Вывоз пленных украинских военных и боевиков Азова с меткомбината «Азовсталь» в Мариуполе. [ч.3]

@warjournaltg",Yes,D
152,1080134301,18320,Кадры новых ракетных пусков по украинским объектам военного управления и энергетики.,No,
153,1283359437,40131,"**Появились подробности боя под городом Суджа неподалёку от границы с Украиной**

По данным «Базы», спецназ Росгвардии вчера днём прочесывал лес под Суджей в поисках диверсантов, когда внезапно по бойцам был открыт огонь из укрытия. Диверсанты, отстреливаясь, ушли в лес, ранив одного из росгвардейцев. 

После боя на земле были обнаружены четыре рюкзака и три коврика. Это говорит о том, что по спецназу могли вести огонь не двое, а трое или даже четверо диверсантов. 

Ранее администрация Курской области подтвердила сам факт нападения на силовиков и призвала жителей соблюдать спокойствие и бдительность.",No,
154,1366346975,51569,"UAF 2S7 Pion leave the chat. 

Украинский 2С7 Пион покинул чат. 

@zloneversleep1",No,
155,1283359437,41261,"Репортер Би-би-си ведет свой героический репортаж «из окопa», в то время как ошеломленная женщина из соседнего «окопа» не понимает, что тут происходит🤡🤡🤡",No,
156,1511148555,10002,"⚡️Кадыров заявил, что ещё 70 тысяч чеченских бойцов готовы при необходимости присоединиться к тем 10 тысячам, которые воюют сейчас.",No,
157,1144404150,14616,⚡️❗️ВСУ обстреляли села Журавлевка и Нехотеевка Белгородской области,Yes,B
158,1283359437,41974,"**Сводка МО РФ от 23 октября 2022 г. Главное:

**— Отражена атака на Купянском направлении;
— Предотвращен прорыв ВСУ на Краснолиманском направлении — уничтожено порядка 70 боевиков и три танка;
— Более 40 боевиков ликвидировано на Южно-Донецком направлении;
— Отражена серия атак на Николаево-Криворожском направлении — потери ВСУ составили три танка и свыше 90 боевиков;
— Ударами оперативно-тактической и армейской авиации, ракетных войск и артиллерии поражены 249 объектов, в т.ч. склад горючего и нефтехранилище с дизельным топливом;
— Сбиты 15 украинских БПЛА.

@voenkorKotenok",No,
159,1080134301,20380,Зря конечно она на пуджа полетела,No,
160,1283359437,38086,"Генштаб укронацистов признал продвижение русских на Славянском направлении: «россияне ведут наступление в направлении населенного пункта Мазановка, имеют «частичный успех».

Переводя на русский — вот-вот наши возьмут Мазановку, от которой до Славянска рукой подать через Былбасовку или Крестище.

Фронт неумолимо приближается к Славянску. Ключевые моменты его освобождения впереди — такие как взятие под контроль сопки Карачун, разрезание славянского и краматорского узлов обороны ВСУ, взятие аэропорта в Краматорске, где 8 лет располагался штаб АТО-ООС укронацистов, где в ямах пытали ополчуг, издевались и насиловали. 

Всё впереди.   

@voenkorKotenok",Yes,C
161,1498939244,32519,"Пара слов про эвакуацию мирного населения.

Гражданским нечего делать в зоне боевых действий. Открою вам страшную тайну -  военным не до них. Им нужно воевать, а тут приходится бабушек через дорогу переводить и дедушкам сигареты раздавать. Не стоит забывать, что гражданский возле ЛБС - это потенциальный шпион. Увидит что в соседском огороде гаубицы и позвонит на ту сторону.

Война - это вообще не про гражданские права. Поэтому нужно в принудительное порядке обеспечивать 10 км зону вдоль ЛБС без гражданского населения. Военные могут вывезти несчастных, а заниматься ими должны гражданские власти.

В Сирии так и делали. Просто выставляли блокпосты и не пускали гражданских в зону боевых действий. И скажу я вам, что в моральном плане это было гораздо легче. Ездишь себе по пустым деревням, а на Донбассе приходится бродить возле могил на детских площадках. Поэтому - только принудительное переселение. Ради спасения несчастных. По-другому никак.

Александр Харченко",No,
162,1283359437,41502,"Так сегодня выглядит вечерний Львов. Вернуть свет в город пока не удаётся.

@voenkorKotenok",No,
163,1457892982,26328,"**⚡️Бойцы ВСУ публикуют фото из Торского на Донеччине

**Это поселок на пересечении дорог. Налево от него Сватово, направо — Кременная.

Ждем официальных подтверждений об освобождении от Генштаба и дальнейшего движения вперед💪🏻.  

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",No,
164,1144404150,14525,"🇪🇪**Эстония направляет своих саперов на Украину

**Именно с такими заголовками вышли сегодня украинские СМИ, которые решили рассказать местному населению о неоценимой помощи НАТО. Однако мы нашли первоисточник публикации в [эстонских СМИ](https://www.err.ee/1608584446/paasteamet-voib-saata-ukrainasse-demineerimismeeskonna). Основные тезисы:

1️⃣В настоящее время идут переговоры по данному вопросу между Киевом и Таллином и когда они закончатся непонятно;
2️⃣Речь идет максимум про 5 человек, которые смогут работать только в западных и центральных районах страны
3️⃣Максимальный срок командировки эстонцев - 1 месяц
4️⃣Основное критерий к кандидатам для поездки - знание русского языка😛

__""Главное, чтобы члены миссии владели русским языком, без которого просто невозможно будет выполнять работу"", – сказал советник центра разминирования Спасительного департамента Арно Пугонен.__",No,
165,1498939244,36190,"Конченные, вас камуфляж не смущает, ебанаты?) 

Кучка петушков как есть 🤡",No,
166,1093357968,11899,"‼️Оказание медицинской помощи нашими бойцами, все в полевых условиях, в грязи, в экипировке. 

Пострадавший в порядке, доставлен в ПВД.

Подпишись на нас - @rusich_army
ZV🇷🇺",Yes,A
167,1366346975,54148,Последствия ликвидации украинских террористов в Херсоне.,No,
168,1109403194,37761,"Ого. Это контуры будущей армии.

Согласно заявлению Шойгу будут созданы два новых межвидовых военных округа - Московской и Ленинградский. 
Наращивание угрозы со стороны НАТО потребует создания новой группировки войск на северо-западе России.
Численность армии предлагается довести до 1 500 000 человек, из них 670 000 контрактников.
Будут сформированы 2 новые дивизии ВДВ (кто там десантуру хоронил?)
Также предложено поднимать возраст призыва с 18 до 21 года, с установлением предельного возраста для призыва в 30 лет.",No,
169,1498939244,30775,Одесская область есть прилёт.,No,
170,1283359437,37690,"Подписчица под Львовом пишет, что детей с 10 лет в детских лагерях на Украине призывают брать брать в руки оружие и воевать с русскими:

__«Куди ми катимся! Отправила дитину в летний лагерь при школе. Думала за ним будут следить и навчать чомусь полезному. Спрашиваю у него чим займаєтеся? А он мне присылает фотки з уроку патріотичного виховання. 

Я конечно понимаю, что любить свою батьківщину нужно. Но не на примере же малих гитлеровцев! У дітей автомати в руках!! До чого як готовлять??

Живу під Львовом».
__
@voenkorKotenok",No,
171,1366346975,51209,"**Зеленский снова просит ЕС не пускать русских в Европу — теперь он сделал исключение для беглых «борцов с режимом», но отдыхать в Европе нельзя даже им

**В очередном видеообращении Зеленский снова обратился к странам ЕС и потребовал запретить въезд русским в страны Европы. Теперь, в отличие от резонансного [интервью](https://t.me/readovkanews/39965) газете Washington Post, он не забыл про «нетвойняшек»: им пусть можно будет в Европу, но только в статусе беженца от «кровавого режима». А отдыхать — ни-ни, русские не заслужили.

__«Может быть только одно отношение к России — как к государству-террористу. И, кстати, именно с этой точки зрения следует определять отношение к гражданам России. Есть люди, которых преследуют в России, могут убить, и их нужно защитить — через беженство, через политическое убежище. Но это для тех, кто борется, кого преследуют. Это не должно касаться отдыха россиян в Европе — туризм, развлечения, бизнес-дела»__, — сказал Зеленский.

Тем не менее, настаивая на отмене шенгенских виз для бизнесменов — «пособников державного террора», сам Зеленский нисколько не тяготится своего [заработка](https://t.me/readovkanews/40090) в российском кинобизнесе.",Yes,A
172,1247556894,2615,**Київ: важливе за сьогодні  🟡🔵 Kyiv: Important news of the day** - https://cutt.ly/wSqjEUT,No,
173,1093357968,12327,"Сегодня вечером очередной итоговый выпуск программы «Война». Подведем итоги тяжелой недели в зоне СВО. 

Обстановка
Ситуация в прифронтовых регионах России
Замыслы ВСУ 
Рассуждение об эффективности новых подходов

Подпишитесь на каналы, чтобы не пропустить. 

Канал Поддубного в ТГ: https://t.me/epoddubny
RUTUBE Поддубного: https://rutube.ru/channel/23492833/
YOUTUBE Поддубного: https://www.youtube.com/epoddubny
ДЗЕН Поддубного: https://zen.yandex.ru/epoddubny

@epoddubny",No,
174,1498939244,30012,"Путин: «Запад искал и ищет новый шанс ослабить и развалить Россию, им не дает покоя, что есть такая великая страна.** Западу не нужна Россия, но она нужна нам**».",No,
175,1366346975,49516,Пески работа нашей артиллерии по позициям нацистов.,No,
176,1129015804,13407,В сети появилась видеозапись [ударов](https://t.me/directorate4/13351) ВВС США по боевикам проиранских группировок в сирийской провинции Дейр-Эз-Зор.,No,
177,1511148555,13869,🇺🇦🏴‍☠️**Украина** при помощи в том числе западного оружия **пытается сровнять Донецк с землей** — Небензя,No,
178,1469021333,13931,"**🔥В цій війні головне маневреність — і екіпаж цієї M777 точно знає значення цього слова

**[Магазин](https://deepstateua.shop/)▫️[Твітер▫️](https://twitter.com/Deepstate_UA)[Блог](https://deepstateua.com/)▫️[Мапа](https://deepstatemap.live/)▫️[Написати нам▫️](http://t.me/newsDeepStatebot)[Звіти▫️](https://sites.google.com/view/deepstate-donate/report?authuser=0)[Патреон](https://www.patreon.com/DeepStateUA)",No,
