Sr. no.,Channel ID,Post ID,Post,HRV (Yes/No),"Type (A,B,C,D)"
157,1093357968,8499,"Евгений Пригожин: 
""Оказывается, дед канцлера Германии Олафа Шольца был генерал-лейтенантом войск СС и лично участвовал в казнях евреев на территориях Польши и нынешней Украины. 
Ближайший предок Министра финансов Германии Кристиана Линднера, генерал вермахта, принимал участие в операции по блокаде Ленинграда. 
Дед Министра здравоохранения ФРГ руководил Гитлерюгендом и отправлял детей на войну.""",No,
158,1498939244,33741,"США согласны с РФ в том, что ядерную войну нельзя выиграть и она не должна быть развязана – Белый дом",No,
159,1144404150,16125,"⚡️ **Сводка Министерства обороны Российской Федерации о ходе проведения специальной военной операции на территории Украины** (20.06.2022 г.)  
 
◽️ Вооруженные Силы Российской Федерации продолжают наносить удары по военным объектам на территории Украины.
 
💥 Высокоточной ракетой «Оникс» берегового ракетного комплекса «Бастион» нанесен удар по аэродрому Арциз Одесской области. В результате удара уничтожена станция управления беспилотными летательными аппаратами «Байрактар ТБ2» и два беспилотных аппарата этого комплекса на земле.

💥 В рамках контрбатарейной борьбы на Донецком направлении за сутки поражено 11 взводов реактивных систем залпового огня «Град» в районах Куртимовка, ОЧЕРТИНО, ТОНЕНЬКОЕ, СУХАЯ БАЛКА, НОВГОРОДСКОЕ, МАЙОРОВКА, ОТРАДОВКА и ЗАЙЦЕВО. Также поражено 12 артиллерийских взводов ВСУ на огневых позициях в районах ДЗЕРЖИНСКА, НОВГОРОДСКОЕ, НИКОЛАЕВКА, ЛЕНИНСКОЕ, ЗАЙЦЕВО.
В районе населенного пункта ПОДГОРНОЕ уничтожены две 155-мм гаубицы М777 вместе с артиллерийскими расчётами.
 
💥 Оперативно-тактической и армейской авиацией за сутки поражено 47 районов сосредоточения живой силы и техники
В том числе уничтожены: живая сила и военная техника в районах ВЕСЕЛОЕ, ПРИВОЛЬЕ и БОГОРОДИЧНОЕ Донецкой Народной Республики, пусковая установка зенитного ракетного комплекса «Бук-М1» в районе СЕВЕРСКА Донецкой Народной Республики, а также локатор подсвета и наблюдения зенитного ракетного комплекса С-300 в районе НОВОДРУЖЕСКА Луганской Народной Республики.
 
💥 Ракетными войсками и артиллерией за сутки поражены 148 районов сосредоточения живой силы и военной техники ВСУ, 25 пунктов управления, а также 59 артиллерийских подразделений на огневых позициях. В результате ударов авиации, ракетных войск и артиллерии уничтожено 450 националистов, 13 танков и других боевых бронированных машин, а также 16 специальных автомобилей.
 
💥 Российскими средствами противовоздушной обороны России сбит самолет МиГ-29 воздушных сил Украины в районе населенного пункта АПОСТОЛОВО Днепропетровской области.
Также сбиты в воздухе девять украинских беспилотных летательных аппаратов в районах населенных пунктов АЛИСОВКА Харьковской области, ВЕРХНЕТОРЕЦКОЕ Донецкой Народной Республики, ГРЕЧИШКИНО Луганской Народной Республики, курган МОГИЛА КУЛИЧА, ТОМИНА БАЛКА и ЧЕРНОБАЕВКА Херсонской области.

▫️Кроме того, перехвачены девять снарядов реактивной системы залпового огня «Ураган» в районах населенных пунктов МАЛАЯ КАМЫШЕВАХА и ДОЛГЕНЬКОЕ Харьковской области, МАКЕЕВКА и АВДЕЕВКА Донецкой Народной Республики.
 
📊 Всего с начала проведения специальной военной операции уничтожены: 208 самолетов, 132 вертолета, 1260 беспилотных летательных аппаратов, 345 зенитных ракетных комплекса, 3696 танков и других боевых бронированных машин, 576 боевых машин реактивной системы залпового огня, 2055 орудий полевой артиллерии и минометов, а также 3731 единица специальной военной автомобильной техники.
 
◽️ В ходе проведения специальной военной операции противник несет значительные потери. Так, с 19 мая, за месяц боев, одна только 14-я механизированная бригада ВСУ потеряла убитыми и раненными больше 2100 человек. Из-за низкого морально-психологического состояния 800 человек, предназначенных для восполнения потерь этого соединения, отказались ехать в район боевых действий, обвинив офицеров в некомпетентности, взяточничестве и кумовстве при выплатах денежного довольствия.

◽️ В 10-й горно-штурмовой бригаде около 100 военнослужащих разведывательного подразделения из-за массового неповиновения командованию были сняты с выполнения боевых задач и вывезены в г. КРЕМЕНЧУГ для проведения расследования.

◽️ Значительная часть командного состава 30-й механизированной бригады ВСУ самоустранились от управления своими подразделениями и уклоняются от выполнения боевых задач. Используются любые предлоги по симуляции заболеваний. В большинстве подразделений бригады уже не осталось ни одного офицера.

#Минобороны #Россия #Украина @mod_russia",Yes,A
160,1283359437,38369,Утренний прилёт по расположению ВСУ в Николаеве.,No,
161,1283359437,43491,"Состав с американскими танками, перебрасываемыми в направление Бухареста, где дислоцируется 101-ой воздушно-десантная дивизия США «Кричащие орлы».

@voenkorKotenok",No,
162,1457892982,25841,"**""Папа, пока"". ** Дети плачут, русню забирают на фронт. Белгородская область.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",No,
163,1498939244,29903,Мобилизованные резервисты из Сахалинской области проходят боевую подготовку на полигоне,No,
164,1511148555,12795,"**‼️Кадры возвращения 35 русских военных домой из украинского плена

**Все освобожденные из украинского плена будут доставлены в Москву самолётами ВКС РФ для лечения и реабилитации. Им  уже оказывается медицинская и психологическая помощь.

[Конфликт🔥Z Подписаться](https://t.me/konfliktworld)",Yes,D
165,1093357968,13176,"Мы все просили, чтобы у СВО было честное, прямое, понятное лицо и голос, объясняющий, что происходит. 

Суровикин.",No,
166,1164348791,6447,"⚡️⚡️Взорван Крымский мост. Что известно? 

Подробности на [RT](https://t.me/+z53_bvgdNQU1NDEy)",No,
167,1457892982,30897,"**""Ты п*дар"", — вагнеровцы обратились к начальнику Генштаба РФ, жалуются и просят оружия

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",No,
168,1536211233,1382,"**🔴DAILY REPORT WITH KEY NEWS🔴

Avaliable on Medium:

🇬🇧**[**English**](https://medium.com/p/5f110413bbcb)** 
🇺🇦**[**Ukrainian**](https://medium.com/p/9a07a1d2d1a2)** 
🇩🇪**[**German**](https://medium.com/p/8120f67a8974)** 
🇫🇷**[**French**](https://medium.com/p/b6ddd4112849)** 
🇪🇸**[**Spanish**](https://medium.com/p/438fca8ce9f1)** 
🇮🇹**[**Italian**](https://medium.com/p/1fe50af4e60f)** 
🇷🇸**[**Serbian**](https://medium.com/p/4847c09ec504)** 
🇨🇿**[**Czech**](https://medium.com/p/b5369383045e)** 
🇬🇷**[**Greek**](https://medium.com/p/aed83d1d12c1)** 
🏳️**[**Russian**](https://medium.com/p/27c13b95c6f4)** 

Please share our recap with all of your friends and colleagues**",No,
169,1109403194,36420,"**ВСУ обстреляли общежитие Берилавского медколледжа: пострадал мирный житель

**Укронацисты продолжают наносить ракетные удары по гражданской инфраструктуре. Рано утром было обстреляно общежитие Бериславского медколледжа. В результате, к несчастью, **пострадал мирный житель.

**Бригада скорой оказала пациенту всю необходимую экстренную медпомощь. Пострадавший с серьёзными травмами был госпитализирован в одну из больниц Херсонской области.

💬 __«Пациент находится в тяжёлом состоянии. Наши врачи оказывают ему все необходимое лечение. Киевский режим в очередной раз продемонстрировал свое отношение к жителям нашего региона, которых до сих пор цинично и без зазрения совести называет «своими гражданами», и при этом обстреливает общежитие медколледжа, в котором нет ни солдат, ни военной техники», __- министр здравоохранения Херсонской области Вадим Ильмиев.

__Следите за обновлённой информацией на нашем телеграм-канале.

__[Источник фото

](https://t.me/beryslavru)#Минздрав_Херсон_Россия",Yes,A
170,1498939244,32329,"Круглая морда. 
Древние восьмерки, которые у РФ остаются сегодня только в руках Росгвардии. 
В спецоперации участие принимают весьма ограниченное, в виде перевозок по тылам. 
На передке работают только АМТШ и МТВ-5. Которые имеют характерную РЛС и скошенную заднюю часть фюзеляжа. А так же БКО, который был бы отлично видел на этом видео. 

И ещё. Все наши восьмерки ходят с сопровождением а виде крыши из 1-2 Ка-52 либо Ми-28/35.",No,
171,1080134301,14888,"🗣🇺🇦**Как делать перемогу

**Наглядное пособие для немощных укровоинов:

1. Находите застрявший пустой танк ВС РФ
2. Поджигаете его
3. Говорите, что подбили в бою
4. Перемога готова",No,
172,1511148555,10247,"⚡️⚡️⚡️Пропало до 75% трафика из Украины, в соцсетях и мессенджерах исчезли украинские ""интернет-бойцы"" — сообщает Netblocks",No,
173,1511148555,13355,"‼️🇷🇺🏴‍☠️ **Мы призываем Россию немедленно прекратить войну, которую она начала по своей воле, и полностью и безоговорочно вывести свои войска из Украины**, — __совместное заявление стран-членов НАТО, Финляндии и Швеции
__🤡🤡🤡🤡🤡🤡🤡
🤡🤡🤡🤡🤡🤡🤡
🎪🎪🎪🎪🎪🎪🎪",No,
174,1469021333,14566,"🇺🇦**Друзі, наша команда планує поїздку на фронт до 93-ї та 30-ї бригад

**🔄Якщо ви хочете долучитися до допомоги (Ірпінь/Київ), у нас є список потреб:

⏺Енергетики;
⏺Вологі серветки;
⏺Смаколики;
⏺Цигарки (багато цигарок);
⏺Чай,кава (розчинна);
⏺Медикаменти (найбільше треба - порошки від застуди);
⏺Гумові чоботи (розмір 39-45)

👉🏻**Щодо деталей пишіть нам на нашого бота**: https://t.me/DeepStateHelpBot",No,
175,1144404150,13055,Украинский вертолёт сбит под Мариуполем,No,
176,1080134301,18791,Романтическая обстановка на Украинском ТВ - новости при свечах.,No,
177,1093357968,11724,"**⚡️Эксклюзив⚡️Военный корреспондент ВГТРК **[**Евгений Поддубный**](https://t.me/epoddubny)** рассказал об изменении ситуации в ДНР. **По его словам, линия фронта выровнялась. ""__Сейчас, когда бои завяжутся в городских кварталах Соледара и Артемовска, наступление пойдет заметно по-другому__"", – сказал Поддубный в эфире программы ""60 минут"" на телеканале ""Россия 1"". Теперь украинская армия не сможет часто использовать артиллерию, добавил военкор. 

**Смотрим **[**все выпуски программы ""60 минут""**](http://smotrim.ru/60minut?utm_source=smm&utm_medium=vgtrk&utm_campaign=r24)** на нашей платформе

**@skabeeva @vladivostok1978 
@smotrim_ru",No,
178,1247556894,4350,"**Столичні переселенці щоп’ятниці можуть отримувати безкоштовні консультації з нагальних питань**, **юридичну  та психологічну допомогу

**✔️Консультування розпочнуться вже цієї п’ятниці, 24 червня. Вони триватимуть із 10:00 до 16:00 у Vcentri HUB Шевченківського району.

🤍Кожен із внутрішньо переміщених осіб може прийти й отримати юридичну та психологічну допомогу, а також відповіді на запитання щодо пільг, працевлаштування тощо. 

✔️До консультацій залучатимуть фахівців із державних установ та громадських організацій.

▫️**Місце проведення:** вул. Володимирська, 51-Б.",No,
