Sr. no.,Channel ID,Post ID,Post
67,1129015804,12309,"В сети появилась еще одна видеозапись с места нападения террористов в округе Сегу на расположение ВС Мали. Как утверждается, в объектив попал участник российской т.н. ЧВК ""Вагнер"". По данным минобороны страны, всего при терактах погибли шесть военнослужащих, еще шестнадцать получили ранения. Одиннадцать нападавших были ликвидированы."
68,1366346975,53034,На 18-30 количество убитых в результате обстрелов центра Донецка артиллерией и РСЗО ВСУ составило 4 человека. Еще 11 человек получили различные ранения.
69,1457892982,30636,"ПВО Николаевской области устраивает весёлый вечер руснявым Шахедам 😏

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)"
70,1498939244,31034,"Спикер Командования Воздушных сил ВСУ Юрий Игнат в комментарии для одного из украинских изданий заявил, что вторым разбившемся в Полтавской области украинским самолётом, помимо Су-24МР, оказался истребитель Су-27. 

Также Игнат добавил, что один из пилотов Су-24МР погиб при катапультировании. 

Ранее Минобороны РФ заявило, что в Полтавской области огнем российских систем ПВО был сбит как раз Су-27 ВВС Украины."
71,1080134301,14792,Разыскивает солдат НАТО
72,1511148555,10249,"✅✅✅✅✅✅✅✅✅✅✅

Сообщают, что ударам подверглась Бурштынская ТЭС в Ивано-Франковской области. Станция обеспечивает не только западные города Украины электричеством, но и поставляет электроэнергию в Венгрию, Словакию и Румынию."
73,1283359437,42141,"Первомайск в ЛНР, который сегодня был обстрелян из ""Хаймарса"". Убита мирная жительница.

@voenkorKotenok"
74,1366346975,52774,"Что там в Николаеве?
(22.08)
Жители Николаева на себе испытывают последствия эксперимента : что будет, если в водопроводную сеть подать канализационные стоки.
После того, как ВСУ разрушили водовод, идущий в Николаев из Херсона, в водопроводную сеть подали воду прямо из Южно-бугского лимана. В этой воде в дополнение ко всем стокам всех городов на Южном Буге и Ингуле добавилась морская соль из лимана, поскольку уже сто лет назад выяснили, что в районе Николаева устье Южного Буга  представляет уже просто морской залив, немного разбавленный пресной водой.
Эта грязная соленая вода разрушает трубы и всю арматуру, но самое главное, соленая вода сделала неэффективными  очистные сооружения, и канализационные стоки уже практически без очистки стекают…в лиман. А оттуда куда? Правильно – опять в водопроводные трубы! Потому-то вода в кранах николаевцев и напоминает по цвету и запаху то, что течет по канализации.
Такой вот круговорот дерьма в природе. Водопроводные трубы не рассчитывались на поток неочищенного  хозяйственно-фекального содержимого.
 По городу текут ручьи, трубы рвутся, запах канализации прочно поселяется в городе.
Можно ли было что-то сделать? Ну, конечно. Хотя бы потратить часть из выделенных 56 миллионов на восстановление водоснабжение, и организовать забор воды на 5-10 километров выше по течению, где нет такой соли, и вода не собрала все стоки Николаева. Но денег же не так много, чтобы и себе оставить, и что-то с водопроводом сделать. Хватило только положить себе в карман, а люди обойдутся.
Местные власти сквозь зубы признали переход под контроль российских войск Благодатного, которое позволяет контролировать трассу Николаев-Снигиревка, хотя утверждают, что «бои трывают». Все ожидают, что в ближайшие дни станет ясно, является ли это российское наступление  попыткой улучшить положение многострадальной Снигиревки, или это начало большой южной компании.
Накал обстрелов ракетами Николаева не ослабевает, но даже это не останавливает украинизаторов в их стремлении уничтожить все исторические  следы России в регионе.
После предложения переименовать улицу Пушкинскую, совсем обыденно звучат идеи переименовать улицу Потемкинскую улицу оуновца Юрия Липы, или город Новый Буг в мисто Куца Балка.  Жители Нового Буга, наверно, будут счастливы. Они теперь будут куцые балковцы.
И это название – не насмешка над «патриотами», а их реальная попытка вернуть шляхетнисть и гиднисть Мыколаиву.
В городе ожидают нового «комендантского часа» длительностью в три дня. Засиделись команды сбушников, уже две недели не шерстили телефоны и квартиры николаевцев.
Непорядок. Сотни мест в СИЗО простаивают.
Улицы продолжают пустеть. Все больше пустых мест на рынках, и закрывшихся магазинчиков. Многие жители с завистью посматривают на Херсон, но туда не добраться."
75,1283359437,43183,"Так, при помощи пожарных и полиции, в Кракове доставали из квартиры украинских ""беженцев"", которые превратили в свинарник жильё, предоставленное им сердобольным поляком, после чего просто отказались оттуда съезжать.

@voenkorKotenok"
76,1080134301,21004,"Полицейский пёс vs очень буйный нарушитель 

Зачем бить преступника в ответ, когда можно просто открыть дверь машины и выпустить козырь в виде К-9"
77,1247556894,2248,"Дорогі друзі! Кияни!
 
Ситуація у нас складна. Ворог – на підступах до столиці.
 
Наші збройні сили, бійці тероборони героїчно б’ються за нашу землю.
 
Ми готуємося обороняти Київ.
 
Зведені укріплення на в’їздах в місто. Встановлені блокпости.
 
Я закликаю всіх зберігати витримку. Не виходити без крайньої потреби на вулиці. За сигналу тривоги перебувати в укриттях.
 
Всі об‘єкти критичної інфраструктури працюють. Громадський транспорт працює в обмеженому режимі до 19:00.
 
З 20:00, нагадаю, комендантська година. Всі – залишаються вдома або в укриттях! По місту пересувається тільки транспорт зі спец перепустками від військового коменданта Києва! Триває комендантська година до 8 ранку."
78,1283359437,42405,"Соглашусь с коллегами, что тяжело воевать и побеждать львам, если ими командуют бараны. 

Вот и [письмо](https://t.me/grey_zone/15698) морпехов ТОФ, которые погибают в боях за Павловку и Угледар южнее Донецка.
**
Полное **[письмо](https://t.me/Sladkov_plus/6633)** от бойцов 155-ой бригады Морской пехоты Тихоокеанского флота России на имя губернатора Приморского края:**

__«Уважаемый Олег Николаевич. Обращаются к Вам морпехи 155 бригады морской пехоты. 
В очередной раз нас бросили в непонятное наступление генерал Мурадов и его корефан  земляк Ахмедов ради того чтобы Мурадов заработал бонусы перед Герасимовым а Ахмедова Мурадов обещал героя России. В результате мы и морпехи Камчатки наступаем на Павловку. В результате ""тщательно""  спланированного наступления ""великими полководцами""   мы потеряли за 4 дня около 300 человек убитыми, раненными и пропавшими без вести. 50 процентов техники. Это только наша бригада. Командование округа вместе с Ахмедовым  это скрывают и зани__ж__ают официальные цифры потерь боясь ответственности. Как они собрались захватывать населённый пункт проскочив через посадки в которых остался противник сейчас уничтожающий наших на путях эвакуации раненных и подвоза боеприпасов. Кроме того Павловка ниже Угледара с которого лупят по нам. 
Олег Николаевич, приморцы! До каких пор такие бездарности как Мурадов и Ахмедов будут планировать боевые действия ради своих докладов и получения наград ценой жизни стольких людей. Им плевать на все лишь бы показать себя. Они людей называют мясом. 
Мы просим обратиться к Верховному чтобы прислали комиссию не из Министерства обороны где Мурадова крышует Герасимов, а независимую. Пусть с них спросят цель таких действий, обеспечение их, и результаты без приукрас. 
Сколько это можно уже терпеть!»
__
Выводы пусть делают наверху — в командовании СВО, у Президента, в Генштабе, наконец, если он что-то решает. Но… безусловно одно — ответственность за провалы и гибель людей должна быть ПЕРСОНАЛЬНАЯ, как в Великую Отечественную войну, иначе грош цена всем целям и признаниям, озвученным в ходе этой СВО, которую стыдливо не называют войной…

@voenkorKotenok"
79,1144404150,15983,"⚡️❗️ Минобороны России сообщило, что украинская сторона попросила организовать гуманитарный коридор для эвакуации гражданских с завода ""Азот"" в Северодонецке на подконтрольную Киеву территорию в Лисичанск. 

Российские военные заявили о готовности провести гуманитарную операцию по эвакуации мирных граждан с ""Азота"" в северном направлении (в Сватово в ЛНР) - для этого завтра с 08.00 до 20.00 (мск) открывается гуманитарный коридор, гарантируется безопасная эвакуация всех мирных людей в пункты временного размещения. 

@opersvodki"
80,1366346975,55331,"Мало кто знает, но в поисковой выдаче ""Гугла"" по запросу ""гауляйтер"", любитель айкоса из Николаева уверенно обошел Порошенко и Коха с Кубе."
81,1498939244,35876,"Из-за повреждений энергетической инфраструктуры ряд железнодорожных участков в Харьковской, Кировоградской, Днепропетровской и Донецкой* областях **обесточены** — Украинская железная дорога

__* — временно оккупированная территория России__"
82,1080134301,16806,Власти **Китая** заставляют пройти тест на ковид **10 миллионов жителей Чунцина.**
83,1469021333,13793,"**📼Донеччина,серпень 2022-го. Коротке відео з селища Піски

**Відео: Міністерство оборони України"
84,1366346975,56944,"⚡️**Эксклюзив RT

Бойцы ЧВК Вагнера захватили укрепрайон ВСУ на стратегической высоте в Кодеме на Бахмутском направлении.

**Как передаёт военкор RT Андрей @andrey_yashchenko Ященко, штурм был крайне тяжёлый:

«__Зайдя в населённый пункт, «музыканты» оказались под непрекращающимся огнём артиллерии. Именно с этой высоты ВСУ уничтожали Кодему, __[__превратив почти все дома в руины__](https://t.me/world_rt/230)__, разбили даже церковь XVIII века, которая на Украине считалась государственным памятником».

__«Группа Вагнера» продвигается дальше — сейчас работает в промзоне Бахмута (Артёмовска).

@rt_russian"
85,1247556894,2170,"❕**Київ створює координаційний гуманітарний штаб для забезпечення продуктами харчування та найнеобхіднішим усіх, хто цього потребує

**Місто хоче сконтактувати тих, хто потребує допомоги, та тих, хто може її надавати.

Завтра буде запущено електронну платформу, на основі якої бізнес зможе подати інформацію про наявні у нього ресурси, а кияни зможуть повідомити про свою потребу. 

Уся зазначена інформація буде систематизуватись для ефективної комунікації та розподілення найнеобхіднішого. 

[🔺Контактна інформація Гуманітарної платформи (попередньо).

](https://docs.google.com/document/d/1_-Cyy1d666GsZDjYxGZv6gSDKjlqnA7W/edit?usp=sharing&ouid=115708859181033947942&rtpof=true&sd=true)[🔺Орієнтовний перелік найнеобхіднішого на найближчий час.

](https://docs.google.com/document/d/17GJHQTfj2CR-PrakwuMIueYdNBLN5LY9/edit?usp=sharing&ouid=115708859181033947942&rtpof=true&sd=true)✔️Грошові кошті для придбання продуктів харчування та іншого необхідного можна переказати на рахунки благодійного фонду «Майбутній Київ» за реквізитами:

БО «Благодійний Фонд «Майбутній Київ», ЄДРПОУ 39365432
UA 91 3808 0500 0000 0026 0054 5755 9 - UAH
UA 13 3808 0500 0000 0026 0034 5756 2 - EUR
UA 87 3808 0500 0000 0026 0044 5756 1 - USD

**Деталі тут:** https://cutt.ly/5P7Z9fH"
86,1472280635,16776,"Оперативное видео ФСБ из КБР, где были ликвидированы 2 боевика, планировавших теракт и поездку на Украину.

✅[Спецоперация на Украине](https://t.me/specops2022). ✅[Подписаться](https://t.me/specops2022)✅"
87,1283359437,38771,"**__О наступлении на Авдеевку командир подразделения НМ ДНР: 
__**«Такая тактика в целом, какая сейчас, если она будет без изменений, мне нравится. 

Идёт очень хорошая артиллерийская подготовка. Возможно, не подготовка, а уже действия. Моя рота — на острие. 

«Острие» наше в самом-самом впереди, на краю. Чисто корректируем авиацию и арту. Укры сейчас даже не успевают по нам бить. Потому что мы их накрываем сразу. 

В лоб штурма нет. По крайней мере, первое впечатление, пока сейчас. Это новая тактика, хотя как новая — она уже больше месяца. Хорошее применение, но, дай Бог, не сглазить! Потому что нам говорят сейчас: «Штурм! Штурм! Штурм!», и спецом штурмовые подразделения позиции заняли. 

Но моя рота корректирует огонь бригады. И когда арта их утюжит, укры отходят. И потом пехота чуть-чуть вперед подходит. 

Как черепахи, идем очень медленно – мы так всю жизнь будем только Донецкую область отвоевывать. Но так БЕЗОПАСНЕЕ. По крайней мере, людские потери сходят к минимуму».

@voenkorKotenok"
88,1498939244,29854,ФССП приостановит взыскание долгов с мобилизованных — ведомство
89,1093357968,13280,"Шоу «Модный приговор» теперь и в Песках.
Ведущая Юлия Барановская вынесла свой вердикт: бойцы НМ ДНР в этом сезоне самые красивые!"
90,1247556894,2819,"Друзі! Триває міжнародний марафон «Єднання місцевого самоврядування світу заради добробуту людей і миру». 

Сьогодні діалог відбувся між мерами кількох українських міст та представниками місцевого самоврядування європейських міст. Зокрема, Франції, Швейцарії, Австрії та Ірландії.

Сьогодні ми доносимо світові правду про те варварство і дикунство, яке чинить Росія, знищуючи Україну і українців.
Я наголосив європейським партнерам, що ми боремося сьогодні не тільки за наші міста і нашу країну. - Ми боремося за цінності і ключові принципи, які Росія розтоптує. І те, що російська армія робить сьогодні в Україні, апетити і плани Путіна, можуть не обмежитися тільки нашою державою. А й розповсюдитися на інші країни Європи. І європейці повинні це розуміти!

Тому ми говоримо про необхідність посилення економічного і політичного тиску на РФ. Про допомогу Україні – гуманітарну, озброєнням, політичну підтримку.

Агресора можна зупинити тільки спільними і сміливими зусиллями світової спільноти. Бо Росія замахнулася на весь цивілізований світ."
91,1511148555,9972,"☠️☠️☠️После отступления из Красного Лимана около 1000 бойцов ЧВК Вагнера были направлены в район Лисичанска, что затормозило наступление противника и помогло остановить обвал фронта на тот момент.
Сейчас их же силами идет укрепление линии обороны."
92,1283359437,42438,"В результате попадания украинского снаряда в Петровском районе Донецка убита девочка 2008 года рождения. Прилеты продолжаются.

@voenkorKotenok"
93,1498939244,30129,"⚡️Конституционный суд одобрил пакет документов о принятии ДНР, ЛНР, Херсонской и Запорожской областей в состав РФ"
94,1536211233,311,"Hi there! We are from Ukraine🇺🇦

Wish everyone a peaceful night✌🏻"
95,1498939244,33239,"⚡️⚡️КОМАНДА КИРИЛЛА ФЕДОРОВА ВЫРВАЛА [КАНАЛ](https://t.me/+VPhIGIiLgr4yNWQ0) **ИЗ РУК СПЕЦСЛУЖБ НАТО. 

**▪️**__РАБОТА__** 24/7 с 24.02;

▪️**__ЕДИНСТВЕННЫЙ__** [канал](https://t.me/+VPhIGIiLgr4yNWQ0), где владелец сидел в __ЕВРОПЕЙСКОЙ__ тюрьме за **своё** **мнение**;

▪[️](https://t.me/historywarweaponmain)[Видео](https://t.me/+VPhIGIiLgr4yNWQ0) по **__ОБЕ СТОРОНЫ__** конфликта;

▪️ Эксклюзив, Аналитика и [непредвзятость](https://t.me/+VPhIGIiLgr4yNWQ0)__.__"
96,1457892982,30050,"**ПВО сбили большинство российских ракет, энергетики уже приступили к восстановительным работам, а наш народ никогда не сдаётся**, — Зеленский об итогах ракетной атаки

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)"
97,1109403194,35316,"Круть какая!

https://t.me/Lunay14/776"
98,1109403194,37518,"Начну с конца. В Донецкую городскую больницу пришла наша посылка. 600 упаковок твёрдых шампуней натуральной косметики «Россаяна Органика».

Все подробно расскажу в ближайшее время, но сейчас я просто очень рада: мы сделали собственный проект поддержки. Я специально не хочу называть это благотворительным. Это именно поддержка врачам, медсестрам, уборщицам, поварам.  

Друзья, которые работают в кампании Россаяна и производят шампуни и мыло, согласилась участвовать, когда я еще кривенько объясняла, почему мне кажется это важным. Точно так же согласилась художник, потому что мы сразу решили, что все будет по красоте. Что будет своя айдентика, фирменные цвета, название проекта. Это важно. Потому что мы не просто на заводе отгрузили какой-то неликвид, а ребята специально сварили шампуни натуральной линии разных сортов. На всех упаковках были специальные наклейки акции. Специальные наклейки: не для продажи.

Почему шампуни и мыло? Да потому что это то, что нужно в первую очередь. Потому что в отсутствии воды очень хочется, чтобы волосы долго выглядели хорошо.

Почему врачи? Потому что мы так решили между собой. Потому что без помощи этих людей, самоотверженности, внимания, чуткости, без их жертвенности и даже без их улыбок – мы бы пропали. И это не только про Донецк. Это и Питер, и Москва, и Новгород, и Дальний Восток, и Сахалин. 

Акция называется – «Мир вашему дому». Потому что эти шампуни – это частичка той спокойной жизни, того благополучия, которого в Донецке давно нет.

Есть такая история: для жителей блокадного Ленинграда на Новый 1942 год по Дороге жизни были отправлены мандарины! В городе нет еды, муки, соли. А тут – грузовик мандаринов. По дороге машину обстреляли, водитель был ранен, в мандаринах застряли пули, но праздник все равно был! Потому что он привез не просто мандарины. А частичку мира.

Поскольку часть нашей небольшой команды из Питера, то мы сразу решили, мы про эти мандарины. Договорились между собой, оплатили все, выбрали кому мы хотим помочь, нашли контакты, нашли ребят, кто нам довезет и кому мы доверяем.

Сейчас мы узнали, как все это сделать изнутри, прощупали все. Через какое-то время, мы будем расширять эту акцию. И тогда смогут поучаствовать все желающие. Помощь будет по прежнему оказываться точечно, это наша стратегия."
99,1472280635,16801,"На фото ПВО Украины ждёт нашествие Гераней

Сообщается что гераней летит много.

✅[Спецоперация на Украине](https://t.me/specops2022). ✅[Подписаться](https://t.me/specops2022)✅"
100,1469021333,13373,"**📒Продовжуємо рубрику - щоденник авторів. Тут ми будемо писати про зміни у функціоналі карти та супутні оголошення

**Тепер ви можете відчути себе у ролі **""артилериста"" **та наглядно подивитись на дальність роботи того чи іншого озброєння. 

Також додали можливість **пошуку по координатам**, невеликий, однак корисний апдейт.

Дане оновлення відбулося завдяки нашим **Патреонам**, доєднатись до них можна за цим [посиланням](https://www.patreon.com/DeepStateUA).

__❗️У кого ще не з'явилось оновлення - очистіть кеш вашого браузера__, __або просто зачекайте__."
101,1469021333,11579,"🔫💣🧨**Товариство, для карти потрібні іконки, які позначатимуть**:
- напрямок ударів кацапів
- підрозділи і де вони розташовуються
- штаби

Якщо в когось є ідеї для іконок чи хтось готовий навіть їх намалювати - пишіть в коментарі до цього допису.

https://deepstatemap.live/"
102,1457892982,30267,"**Детская больница ""Охмадет"". Окна забаррикадированы** **мешками с песком

**Никогда не простим.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)"
103,1498939244,36207,"Обкатка новеньких Т-90М ""Прорыв"" на одном из полигонов."
104,1093357968,11875,"Штурмовые группы союзных сил продолжают теснить украинские формирования в Соледаре. С мест сообщают, что под наш контроль перешёл Белокаменский огнеупорный завод - ещё один крупный промышленный объект в черте города. Украинские подразделения продолжают отступать в сторону Артёмовска. 

@epoddubny"
105,1080134301,19316,"**«Че пизды хочешь получить? Да»

**Вопросов нет"
106,1144404150,12847,"🇷🇺🇺🇦 Обстрел северных кварталов Донецка.
#Донецк #Украина
@rybar

__*Поддержать нас: 4377 7278 0407 7977__"
107,1080134301,20757,"Не на того напал, пездюк"
108,1366346975,53070,"Жду возражений на этот пост, типа:

- Мы не такие как они.
- ВКС и ракеты не могут разрушить водопровод.

Есть ещё секта ""экономистов"". Они скажут, что, наоборот, нужно хохлам провести ещё и горячую воду и тогда они поймут, какая Россия великая, бросят оружие и всё закончится счастливыми танцами, как в индийских фильмах.

https://t.me/vysokygovorit/9174"
109,1129015804,14499,"В Сирии самолет, предположительно, ВВС США нанес удар по автомашине проиранского вооруженного формирования неподалеку от приграничного с Ираком г. Абу-Камаль. О результативности авиаудара информации пока нет. Одновременно с этим СМИ сообщили о теракте против правительственных военных в этом же округе. По предварительным данным, при взрыве придорожного СВУ на пути следования машины ВС САР погибли шесть военнослужащих. Ответственность за взрыв возложили на Исламское государство.

На выходных в провинции Дейр-Эз-Зор наблюдались активные полеты вертолетов международной коалиции. Это было связано с [возобновлением](https://t.me/directorate4/14455) КТО против ИГ в восточной и северо-восточной частях страны. Так при проведении одной из операций в н.п Касра силовикам удалось задержать полевого командира группировки, который был ответственен за организацию терактов в Дейр-Эз-Зоре. При обыске у него в доме было изъято вооружение и документация МТО."
110,1144404150,19410,"💥 Ракетный удар нанесен по цели в районе Днепра (Днепропетровска).

@warjournaltg"
111,1457892982,26862,"**⚡️Кропивницкий район Кировоградщины — взрывы

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)"
112,1457892982,23911,"**❗️Прозвучали повторные взрывы в Запорожье

**Предварительно — работает ПВО.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)"
113,1469021333,9231,"В столиці змінили час комендантської години. Тепер вона діятиме з 17:00 до 08:00.
Усі цивільні особи, що перебуватимуть на вулиці в період комендантської години, вважатимуться членами диверсійно-розвідувальних груп ворога."
114,1164348791,5252,"УКРАИНА, СПЕЦОПЕРАЦИЯ. 

Приказ уничтожить нацизм и все вражеское оружие отдан. Прошел приказ от ☝️самого верха до исполнителей (силовики, спецслужбы, политики, дипломаты). 

Но по пути движения этого приказа, в одной из точек, кто-то его трансформировал, переделал из боевого в специальный. Где, кто?! 

Отсюда и потери у нас такие на первом этапе (второй еще не начался), и отсутствие временных администраций, и отступление от Киева, и удары по флагманским кораблям и нефтебазам, ЖД путям на российской территории, так я понимаю? 

Кто этот **КТО-ТО?** Кто уговорил Президента «пугнуть хохлов, они и разбегутся»?! Кто доложил, что «встречать будут с цветами»? Кто докладывал, что армия у нас «такая, что до Ла-Манша за пять секунд дойдет»?  Чем быстрее, станет ясно **КТО,** тем быстрее его уберут. 

   Не надо боятся ошибок, надо бояться их игнорирования. Получили в челюсть, сделайте выводы (я надеюсь, что выводы сделаны) и наступайте так, такими силами, чтоб не было сомнений в победе.  

Если мы организовали этот фронт, теперь надо самим понять, если мы на нем проиграем, нам уже не нужно будет ничего, ни Олимпиад, ни футболов, ни внешней политики, ни экономики. Проигрыш сожрет все. И, наоборот, победа даст все. 

Когда полумеры исчезнут, станет легче и понятнее. Останется только довести задачи до всех."
115,1109403194,33940,"Первое боевое применение РСЗО HIMARS в зоне проведения СВО. Кто там говорил, что на обучение экипажей уйдут месяцы?

@sashakots"
116,1283359437,43124,"Курская область — под огнём ВСУ. 11 прилетов по Суджанскому району. Есть попадание по объекту энергоснабжения. В данный момент Суджанский и Кореневский районы обесточены.

@voenkorKotenok"
117,1080134301,17259,Талибы попытались освоить  американский боевой вертолёт
118,1129015804,12378,"В северном Ираке неподалеку от г. Синджар начались боестолкновения между правительственными войсками и езидскими ""Силами сопротивления Синджара"" (ССС). Как сообщается, военнослужащие ВС Ирака попытались захватить несколько блокпостов ССС, однако встретили вооруженное сопротивление. После этого, военные перебросили к н.п. живую силу и бронетехнику для новой попытки штурма. Информации о жертвах конфликта пока нет. 

Езиды предполагают, что Багдад намерен полностью захватить контролируемую ССС территорию. Операция правительственных войск также связана с давлением со стороны ""Демократической партии Курдистана"" и Турции. Анкара считает, что езидская группировка сотрудничает с ""Рабочей партией Курдистана"", признанной властями страны террористической организацией, и поэтому регулярно наносит удары по их территории."
119,1469021333,9185,"Є інформація, що до нас їдуть добровольці з різних країн."
120,1164348791,6884,"СВО, ПОКРЫШКИ ДЛЯ АВТО - ЦЕННЫЙ ТОВАР.

Реально, на автомобили, «летающие» на линию фронта, их не напасешься. Придумали бы какое-нибудь кевларовое покрытие для шин, чтоб по осколкам гонять. 

Я понимаю, что есть специальные вкладки, на которых, если что, можно укатить на безопасное расстояние. Но, потом, все равно, надо перебортировать и клеить."
121,1093357968,10979,"После перехода под контроль ВС РФ и НМ ДНР населённых пунктов Дубрава (Диброва) и Старый Караван, куда ранее  отступили уцелевшие украинские подразделения из Красного Лимана, существенно расширился крайне важный плацдарм на левом берегу Северского Донца, необходимый для наступления наших сил на Славянск. 

Сейчас же происходит уничтожение последних очагов сопротивления боевиков на территориях от Лимана до берега реки. 

Бежавшие подразделения ВСУ пытаются укрываться в лесном массиве. Однако их передвижение оперативно фиксируется, в том числе с помощью БПЛА, а потому - шансы на переправу на другой берег реки для них крайне минимальны. 

@epoddubny"
122,1536211233,1628,"⚡The first images of the Saky airfield, where the explosions took place yesterday. A comparison of images before and after the explosions shows serious damage.

⚡Появились первые снимки аэродрома Саки, где вчера прогремели взрывы. На сравнение снимков до и после взрывов видны серьезные разрушения."
123,1498939244,31970,Герань над киевщиной.
124,1093357968,11366,"108-й батальон ВСУ практически полностью уничтожен  в ходе боёв у Лисичанского нефтеперерабатывающего завода. 
Из 350 человек в живых остались только 30.

@epoddubny"
125,1457892982,23575,"❗️**В Подмосковье взорван автомобиль дочери главного идеолога «русского мира» Александра Дугина

**По предварительным данным, взрыв произошел во время движения авто. СМИ сообщают, что **за рулем находилась именно Дугина и она погибла.

Дугин — это консультант Путина по пропаганде** (на уровне Соловьева, Скабеевой и т.д), только выше. Дугина продолжала дело отца — читала лекции и продвигала идеи «евразийства». В июле она попала под западные санкции. **Это очень серьезное событие.

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)"
126,1093357968,9042,"[​​](https://telegra.ph/file/05d782761d5ffc20e4d49.jpg)#ПредковДостойны  
  
**Без связи нет победы! ** 
  
◽️ **Пытаясь в очередной раз отбить у российских десантников аэродром, украинские националисты открыли по нему плотный артиллерийский огонь. Были повреждены линии и средства связи. Невзирая на массированный обстрел, командир взвода связи гвардии лейтенант Андрей Клюшников со своим подразделением незамедлительно приступил к устранению повреждений**.  
  
◽️ В ходе очередного артобстрела российский офицер получил тяжелое ранение, однако продолжил непрерывно обеспечивать подразделения устойчивой связью до тех пор, пока не потерял сознание. В итоге его мужество и профессионализм позволили российским войскам скоординировать свои действия и успешно отбить атаку противника.  
  
◽️ **В победоносном 1945 году в ходе Берлинской наступательной операции такую же важную роль в успехе советских войск сыграл командир взвода связи гвардии старшина Антон Страхов. Вместе с двумя бойцами для того, чтобы спасти советский батальон от вероятного окружения, он быстро прошел через боевое охранение противника и наладил телефонную связь с полком, что позволило своевременно отреагировать на возникшую угрозу и восстановить положение**.  
  
◽️ После этого советские подразделения успешно продолжили штурм Зееловских высот, в ходе которого гвардии старшина Страхов, презирая смертельную опасность, одним из первых ворвался в траншеи противника и лично уничтожил четырех немецко-фашистских солдат. 
 
#Минобороны #Россия #Украина @mod_russia"
