Sr. no.,Channel ID,Post ID,Post,HRV (Yes/No),"Type (A,B,C,D)"
150,1129015804,12666,"В Мозамбике боевики Исламского государства совершили очередное нападение в провинции Кабу-Делгаду. Инцидент произошел 8 июня неподалеку от г. [Анкуабе](https://t.me/directorate4/12639). Террористы напали на поселение, в котором проживали рабочие австралийской компании Triton Minerals, занимающейся добычей графита. Джихадисты обезглавили двух мужчин и разграбили дома, остальным сотрудникам удалось спастись в джунглях. Примечательно, что в тот же день расположенный в 50 километрах от рудника н.п. посещал губернатор Кабу-Делгаду, заверивший жителей, что в регионе стало безопаснее.

В связи с терактом две горнодобывающие компании Австралии заявили о приостановке работы в Мозамбике. В 2020 году боевики ИГ [сорвали планы](https://t.me/directorate4/8173) по строительству инфраструктуры для добычи и переработки сжиженного природного газа в Кабу-Делгаду, совершив десятки [терактов](https://t.me/directorate4/9449) в регионе.",No,
151,1283359437,38240,"Каналы укронацистов подтверждают, что первая партия украинских солдат, за обучение которых взялась Британия, уже прибыли в учебные центры. Всего их будет обучено более 10 000 за 120 дней.

Отмечается, что в указанное число обучаемых не входят артиллеристы, которые уже обучаются посменно довольно длительное время.

Курс подготовки основан на базовом курсе британской армии и включает в себя обращение с оружием, оказание первой помощи в боевых условиях, скрытное передвижение, маскировку, навигацию, оборудование позиций, базовую тактику, законы и обычаи войны и т.д.

@voenkorKotenok",No,
152,1511148555,10341,"**Арестович сейчас в прямом эфире у Марка Фейгина.
😂**",No,
153,1283359437,38989,"**Удар по центру Донецка в день прощания с «Корсой»

**Фоторепортаж с места трагедии

Полностью — на [АСД](https://asd.news/articles/genocide/udar-po-tsentru-donetska-v-den-proshchaniya-s-korsoy/)",No,
154,1511148555,8426,"**⚡️Кадры с Изюмского направления демонстрируют стойкость и мужество наших морпехов. В ходе выполнения задачи хохлы отрыли по ним огонь из чего только можно. Одна мина, скинутая с БПЛА, все же попала в БМП, ребята получили ранения, но назло врагу выжили. Обещали вернуться и дать им пизды 😁

/Рожин/**",Yes,A
155,1093357968,13072,"Вполне естественно, что хохол пытается обстреливать Белгород, один из самых красивых и благоустроенных городов России. За 8 месяцев войны белгородцы стали моими земляками, именно сюда я приезжаю возвращаясь из-за ноля. Что хотел бы сказать. Пока хохол не будет разбит, вся его злость и ненависть будет направлена именно на этот город. Мы наконец-то стали разрушать инфраструктуру киевского режима и в ответ он в бессильной злобе будет пытаться хоть как-то насолить нам. 

Что делать? Да все очень просто, должным образом продолжать готовить мужчин призванных по мобилизации, уничтожать инфраструктуру противника, убивать его солдат в еще больших масштабах. Идет тяжелая война, но мы обязательно победим. А когда победим, то возьмём сполна за все те годы, в которые хохол терроризировал российские города: Донецк, Луганск, Белгород. 

В очередной раз хотели бы отметить губернатора Белгородчины Гладкова. Человек реально находится на своём месте, на все 100 процентов.",Yes,B
156,1498939244,29394,Хохлы за сутки выпустили около 100 (!) ракет химарсов в надежде обрубить нашу логистику на Днепре.,No,
157,1498939244,34294,"Подтверждается ситуация с таможней https://t.me/vedofon/5048, пропуск товаров для СВО блокируется. Речь про импорт из Китая (бронежилеты, шлемы, квадрокоптеры, ночники, радиостанции), документ по ссылке от 10 ноября 2022.",No,
158,1457892982,27931,"⚡️В Луцке после взрыва поднимается дым.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",No,
159,1457892982,28334,"**На России могут заблокировать YouTube из-за главы ЧВК ""Вагнера"" Пригожина

**Он говорит, что YouTube только ""фейки, русофобия и призывы к свержению власти"", поэтому просит Генпрокуратуру блокнуть его для русни😂

Зачем мелочиться? Сразу инет отрубайте.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",No,
160,1511148555,11047,"Верховная Рада зарегистрировала Законопроект о признании ""Республики Ичкерия"".

💤охренеть просто 🤡",No,
161,1469021333,9693,"**Прапор, встановлений росіянами в Іванкові, було знято**",No,
162,1469021333,11630,"🔥**Кажуть, що на московії у ленінградській області гепнувся винищувач Міг-31.

**😒На жаль, екіпаж катапультувався",No,
163,1469021333,10685,"Ім'я та назва університету будуть упущені для оцінки об'єктивності ситуації. На даний момент в університеті - канікули до 19.03. 

Чи може бути відрахований студент під час воєнного стану за відсутність зв'язку з ним? 

Чи включає в себе військовий статут положення про відрахування? 

Наголошуємо - цей пост ні в якому разі не сприймати як зраду, питання об'єктивності :)",No,
164,1366346975,55190,"**Эксклюзив «Украины.ру»: 
Позывной ""Араб"", фамилия грузинская, сам из Одессы

**По словам бойца, среди сражающихся на нашей стороне он далеко не единственный грузин. 😊

Дмитрий ждет возвращения в Одессу и уже спланировал маршрут прогулки по родному городу, в котором не был больше восьми лет. 

Автор видео спецкор «Украины.ру» [Александр Чаленко](https://t.me/youzhno).",No,
165,1469021333,9574,Трупік,No,
166,1283359437,39867,"Рано утром с территории Украины было обстреляно село Кистёр Погарского района Брянской области. Повреждены дорога и ЛЭП.

@voenkorKotenok",Yes,B
167,1498939244,34374,Сегодня будут еще хорошие новости с Артемовского направления. Фронт противника к югу от города трещит и поддается под напором наших наступающих войск.,No,
168,1366346975,51057,"[​](https://telegra.ph/file/37f9251543f7585c82a99.jpg)**«Хватит, господа, на сегодня дуэлей» **👻

Генсек ООН Антониу Гутерриш [призвал прекратить](https://www.ohchr.org/en/statements/2022/07/ukraine-high-commissioner-updates-human-rights-council) любую военную деятельность вокруг Запорожской АЭС и создать вокруг нее демилитаризованную зону.

Вообще **ООН — едва ли не единственная из крупных международных организаций, занявшая в конфликте Украины и России относительно адекватную позицию** без подмахивания одной и той же стороне. К примеру, именно ООН первой (и пока единственной) обратила внимание на массовые репрессии в Украине и тот факт, что военные используют мирных жителей в качестве живого щита (тут, правда, еще и «Эмнести Интернешенел» [недавно подключилась](https://t.me/montyan2/2286)). Также ООН «топит» за инспекцию МАГАТЭ на #ЗАЭС (а против нее категорически выступают салорейховцы, которым стабилизация обстановки на станции по многим причинам невыгодна).

**Увы, с ООН есть одна проблема: на ее мнение, рекомендации и озабоченность всем плевать с высокой колокольни.** Вышеупомянутые заявления некогда уважаемой организации в Салорейхе вообще даже не потрудились прокомментировать. Для сравнения, можно вспомнить истерику, которая охватила салорейховский истеблишмент, когда аналогичные заявления сделала «Эмнести Интернешенел». 

Так что и нынешнее заявление Гутерриша, скорее всего, не будет иметь никаких последствий вообще. Просто белый шум, не имеющий влияния ни на что.

★ [Канал #МОНТЯН!](https://t.me/+KZ9Qi833lHFhNjJi)
­",Yes,A
169,1498939244,33727,"Венгрия готова оказать Киеву помощь на основании двусторонних соглашений, но против общеевропейского кредита, потому что не ставит интересы Украины выше своих, заявил венгерский премьер-министр Виктор Орбан.

Ранее сообщалось, что Венгрия блокирует выделение Украине 18 миллиардов евро.",No,
170,1283359437,37841,"Сообщается о ракетных ударах по объектам, используемым ВСУ, в г. Сарны, Ровенская область. Минимум четыре взрыва. В настоящий момент наблюдается сильный пожар.

@voenkorKotenok",Yes,B
171,1144404150,11479,⚡️Российская Армия освободила Геническ (граница с Крымом),No,
172,1080134301,20912,"**Жан Клод Вандам интегрировался на Украине и выучил местную кричалку

**Жан, если тебя держат силой - моргни два раза.",No,
173,1080134301,16721,Долго соображали,No,
174,1511148555,8857,"🇱🇻Концерт БИ-2 в Риге отменён. Их попросту не впустили в Латвию. Ждём полной высылки.

💤🤭",No,
175,1080134301,19953,"В Перу взлетавший самолёт столкнулся в аэропорту с проезжавшей машиной.

Самолет Airbus A320 авиакомпании LATAM Airlines, совершавший рейс из Лимы в Хулиаку, врезался в пожарный автомобиль во время взлёта в международном аэропорту Хорхе Чавеса.

По данным местных СМИ в результате столкновения погибли двое пожарных. Среди пассажиров самолёта никто не пострадал.",Yes,A
176,1457892982,29937,"**⚡️Вывод вооружений с ЗАЭС, которого требует Украина, будет частью соглашения Украины и России с МАГАТЭ. Россия не против соглашения и принципа защиты станции,** — [заявил](https://www.repubblica.it/esteri/2022/12/02/news/nucleare_centrali_ucraina_grossi_aiea-377077279/?ref=search) директор агентства Гросси

Похоже, скоро орки уйдут с Запорожской АЭС.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",No,
177,1144404150,19500,"**Солдат забытой богом страны, 6 серия**.

Наш герой в составе сводного отряда добрых и красивых эльфов отправляется на первое боевое задание, предварительно наговорив много гадостей в адрес народов России. Однако реальный бой оказывается совсем не таким, каким он себе его представлял. Чем обернулась для него излишняя бравада в нашей следующей серии...

[1 серия
](https://t.me/ragulinho/3923)[2 серия
](https://t.me/ragulinho/3933)[3 серия
](https://t.me/ragulinho/3939)[4 серия
](https://t.me/ragulinho/3941)[5 серия

](https://t.me/ragulinho/3944)@ragulinho",No,
178,1536211233,1548,"**🔴DAILY REPORT WITH KEY NEWS🔴**

**Avaliable on Medium:**

**🇬🇧**[**English **](https://medium.com/p/8e321ab81246)
**🇺🇦**[**Ukrainian **](https://medium.com/p/1a67ddb13b64)
**🇩🇪**[**German **](https://medium.com/p/a8d0f6aba37a)
**🇫🇷**[**French**](https://medium.com/p/fa606ec293b8)** **
**🇪🇸**[**Spanish**](https://medium.com/p/9c282d6a68ff)
**🇹🇷**[**Turkish**](https://medium.com/p/62ebdfc67a52)** **
**🇷🇸**[**Serbian**](https://medium.com/p/b1f15cb2fbed)
**🏳**[**Russian**](https://medium.com/p/f00e98825650)** **

**Please share our recap with all of your friends and colleagues**",No,
