Sr. no.,Channel ID,Post ID,Post,HRV (Yes/No),"Type (A,B,C,D)"
121,1469021333,13699,"🇺🇸**США **[оголосили](https://www.defense.gov/News/Releases/Release/Article/3120059/1-billion-in-additional-security-assistance-for-ukraine/)** про новий пакет військової допомоги для України вартістю $1 млрд.** 

До пакету входять:
▪️Додатковий боєкомплект для HIMARS (кількість та номенклатура не зазначаються).
▪️70 тисяч снарядів для артилерії калібру 155 мм.
▪️20 мінометних систем калібру 120 мм і 20 тисяч снарядів до них.
▪️Боєкомплект для систем ППО NASAMS.
▪️1000 ПТРК Javelin та ""сотні"" протитанкових гранатометів AT4.
▪️50 броньованих медичних евакуаційних машин (ймовірно M113).
▪️Протипіхотні міни типу M18А1 ""Claymore"".
▪️Вибухівки C-4, підривні боєприпаси та обладнання для підриву.
▪️Медичне приладдя, включаючи аптечки першої допомоги, перев'язувальні матеріали, монітори та інше обладнання.

💰Також Reuters [повідомляє](https://www.reuters.com/world/europe/exclusive-us-send-45-billion-more-ukraine-budget-needs-2022-08-08/), що США готують пряму економічну допомогу Україні у розмірі $4.5 млрд.",No,
122,1144404150,17576,"Внимание, розыск!

Разыскивается неуклюжий расчёт украинского противотанкового орудия МТ-12 «Рапира», при бегстве с позиций бросивший орудие в исправном состоянии.

Расчет этого орудия ждёт благодарственное письмо Союзных сил.

@warjournaltg",No,
123,1469021333,9394,⚡️Пожежа у Василькові,No,
124,1080134301,17380,"Харьковчанка покусала пальцы полицейским в Шереметьево. Её задержали. 

Настя приехала в Москву из Харькова ещё в 2015 году вместе с отцом. Семья снимала квартиру в Подмосковье, Настя училась в университете, но в прошлом году её отец умер, и девушка осталась одна. С оплатой квартиры ей помогал знакомый, однако на жизнь всё равно не хватало. Устроиться на работу Настя не могла: для разрешения на работу у неё не было паспорта. 

Тогда девушка стала попрошайничать в аэропорту Шереметьево. В августе она неудачно попросила помощи у мужчины, однако он оказался полицейским (просто был одет «по гражданке», потому что сам проверял работу сотрудников в аэропорту). Оперативник решил задержать Анастасию, но девушка вырвалась и убежала. 

В итоге задерживали её двое полицейских. Когда на Настю пытались надеть наручники, она, сопротивляясь, покусала сотрудникам пальцы. Это была фатальная ошибка: теперь на девушку возбудили дело о применении насилия в отношении представителя власти.",Yes,C
125,1129015804,12379,"""Силы освобождения Африна"" опубликовали видеозапись нападения на расположение ВС Турции и протурецких боевиков в провинции Алеппо. Инцидент произошел 30 апреля в кантоне Африн. Согласно заявлению курдских сил, при обстреле погибли семь силовиков, еще несколько получили ранения. За указанный период минобороны Турции не сообщало о жертвах среди личного состава в каких-либо происшествиях в северной Сирии.",Yes,A
126,1283359437,40274,"ВСУ с самого утра бьют по Донецку. В Киевском районе города убит мирный житель. Другие районы города — также под огнём укронацистов. Украинская артиллерия ""работает"" по Новобахмутовке, Зайцево, Макеевке, Александровке.

@voenkorKotenok",Yes,A
127,1511148555,11757,"**🇷🇺****Путин поручил подготовить предложения по установлению безвизового режима для иностранцев без принципа взаимности 

— Кремль**",No,
128,1536211233,946,"**Video posted by President Zelenskyy**

“__We will win. There will be new cities. There will be new dreams. There will be a new story. There will be, there’s no doubt. And those we've lost will be remembered. And we will sing again, and we will celebrate a new Ukraine__.”

**Видео опубликованное** **президентом Зеленским 

**""__Мы победим. Будут новые города. Будут новые мечты. Будет новая история. Будет, не сомневайтесь. И тех, кого мы потеряли, будут помнить. И мы снова будем петь, и мы будем праздновать новую Украину__».",No,
129,1283359437,42124,"**⚡️Путин**: у России есть военная доктрина, там написано, в каких случаях Россия считает возможным применение ядерного оружия. Ядерный удар по Украине нам не нужен, в этом нет смысла — ни военного, ни политического.

@voenkorKotenok",No,
130,1283359437,40584,"Семь мирных жителей убито при украинском артобстреле н.п. Краснореченское в Кременском районе ЛНР. Данную информацию подтвердило представительство ЛНР в СЦКК. Трое погибших — дети в возраста от одного до семи лет.

@voenkorKotenok",Yes,A
131,1093357968,8818,⚡️Киев на переговорах предлагает создать на Украине шведский вариант демилитаризованного государства — Мединский,No,
132,1129015804,12183,"В сети появились видеозаписи боевого применения произведенных в Иране ударных беспилотников ""Shahed-129"" по целям в Сирии. Как сообщается, дроны запущенные с аэродрома в провинции Хама, нанесли серию ударов по боевикам Исламского государства.",No,
133,1469021333,14189,"[🔄](https://deepstatemap.live/)**Ситуація на фронтах станом на 22 вересня

**🔘На **Сватівському** напрямку - кацапські воєнкори в один голос заявляють про проблеми в обороні московитьської армії на рубежі між Піски-Радківські  та Рідкодубом. Ситуація на доуточнені.

🔘**Бахмутський **відтинок - ворог продовжує тиснути на Бахмут з півдня, має частковий успіх, але поки що оцінюємо який. Було підірвано міст в місті. Кацапи не штурмують його в лоб, а будуть намагатися оточити. Знову ж таки зіграла бойова підготовка однієї з бригад, яка не тільки зупинила ворога північніше, а усіяла його трупами поля.

🔘**Авдіївський** відтинок - без суттєвих змін.

🔘**Запорізький **відтинок - без змін. 

🔘**Херсонський** напрямок - атака ЗСУ на Правдине зазнала неприємної поразки. Відповідно село перейшло в червону зону. Ворог продовжує підсилювати своє угрупування на правому березі Херсону.

⚔️**Війна готується до переходу на новий етап і стає більш тотальною.** Після успіхів на Харківщині ми не повинні ""розслабляти булки"". Далі буде лише важче і якщо ви зараз не на фронті, то повинні допомагати чим можете. Зараз бійці потребують додаткового одягу, обігріву та готуються до зими.

🖍У випадку **неточностей на карті**, ви можете нам повідомити через бот @newsdeepstatebot. 

🧷Нагадуємо, що в загальному доступі не може існувати точної карти бойових дій, а інформацію, як переможну так і не дуже, завжди краще сприймати зі скепсисом і чекати візуальних підтверджень чи повідомлення ГШ ЗСУ. Ну і звісно, довіряйте перевіреним джерелам.",No,
134,1247556894,5522,Влучання в один з інфраструктурних об‘єктів столиці. Залишайтеся в укриттях! Повітряна тривога триває.,No,
135,1366346975,52831,"Александр Дугин о гибели дочери.

__«Они хотели подавить нашу волю кровавым террором против самых лучших и самых уязвимых из нас. Но они своего не добьются. Наши сердца жаждут не просто мести или возмездия. Это слишком мелко, не по-русски.  Нам нужна только наша Победа. На ее алтарь положила свою девичью жизнь моя дочь. Так победите, пожалуйста!»__ (с)",No,
136,1080134301,15943,"В парке Серпухова дерево рухнуло на 13-летнюю девочку. Предположительно, помогла молния, т.к. прямо перед падением очевидцы слышали удар грома.

Травмы у подростка не слишком тяжелые",Yes,B
137,1457892982,29520,"**Военные чины в Крыму начали заклеивать номера на служебных автомобилях** 

Местные пишут, что случай не единичный, а фото — машина из автопарка Черноморского флота РФ.

Панки нет😏

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",No,
138,1144404150,13909,Брошенные в Мариуполе катера и суда ВМС Украины и морской охраны.,No,
139,1144404150,14276,"**Под Изюмом рота солдат ВСУ сдалась в плен российским подразделениям.
**Пока Арестович собирается переходить в наступление, украинская армия переходит на российскую сторону**.

**https://t.me/ukrainian_guide",Yes,D
140,1283359437,44082,"В Бахмуте активно работают «черные трансплантологи», изымая органы убитых и смертельно раненых в/с ВСУ.

Осенью 2022 г. в подразделения ВСУ прибыли трансплантолог Элизабет Дебрю (Нидерланды), основатель ЧВК «Моцарт» Эндрю Мильбурн, его помощники Джон Уэсли, Генри Розенфельд. В 1999 г. они изымали органы в Косово, в 2014-2015 гг. работали в Донбассе. Органы отправляли в Германию и Израиль.

Куратор схемы полковник СБУ Владимир Мищенко присылал шифровки с указанием направлений и н.п., где шли бои. Спецгруппа отправлялась на «точки» по координатам Мищенко. За каждое тело координатор получал $170.
__
«Элизабет Дебрю («Эльза) за 7-10 минут могла вырезать пару почек у раненого и обожженного бойца и упаковать в спецконтейнер. Его отправляли в Краматорск вместе с другими ранеными, которые были пригодны для глубокого расчленения. У умирающих изымались все органы, даже глаза, кожа и кости. Все отправлялось за кордон»,__ - сообщил экс-сотрудник СБУ.

В Дебальцево на органы не хватало контейнеров. Только за один день в феврале 2015 г. на базу отправили 23 пары органов: почек, селезенки и печени. Большинство погибших - из 128-й горно-пехотной бригады (пропавшие без вести). 

В братской могиле у н.п. Нижняя Крынка и шахты № 22 Коммунар эксгумировано 40 человеческих останков без внутренних органов. 

При обстреле Попасной «Эльза» вырезала почки и селезенку у потерявшей сознание от взрыва мины девочки 12 лет и ее отца Владимира Ляшевского (паспорт обнаружен в кармане куртки). У мамы девочки ноги были оторваны осколками, она умирала от потери крови, ей перевязали конечности шунтом и отправили в медцентр для разделки на органы. Все трое зафиксированы погибшими при обстреле.    

В апреле 2022 г. Верховная рада приняла закон, по которому операции по трансплантации органов освобождены от уплаты НДС. Автор закона - глава Комитета по вопросам здоровья нации Михаил Радуцкий, доверенное лицо Зеленского, возглавляет на Украине сеть частных клиник. Закупка органов продвигается компанией Global Rescue заключила контракты с ОБСЕ.

За 8 лет на подконтрольных Киеву территориях Донбасса бесследно исчезло 1600 детей. После начала спецоперации спецслужбы РФ предотвратили вывоз группы детей из Херсона на территорию Украины.

Органы украинцев ждут в биолабораториях США. Направление черной трансплантологии – использование биоматериалов в форме живых клеток человеческих органов в исследованиях по «усилению функций вирусов» для повышения их заразности и патогенности. Вирусы многократно пропускаются через клеточные структуры органов человека. Требуются только здоровые клетки от детей и людей без возрастных хронических заболеваний. Тогда достигается нужный эффект «тренировки вируса» для преодоления им иммунной защиты организма.

Так, на живых эпителиальных клетках дыхательных путей человека предшественника COVID-19 обучали обходить иммунитет. В 2005 г. в лаборатории уровня BSL-3 Центров контроля заболеваемости и профилактики (CDC) в Атланте в живых клетках почек человека методом обратной генетики воссоздали вирус «испанки».

[«The NEW Insider»](https://newins.ru/articles/zapad/potroshitelnitsa_elizabet_debryu_i_ee_komanda)

@voenkorKotenok",Yes,A
141,1283359437,42656,"Высоковольтная подстанция на центральной Украине, денацифицированная в результате ракетного удара.

@voenkorKotenok",No,
142,1129015804,13571,"В Нигере сотни людей вышли на акции протеста против присутствия ВС Франции в стране. Митингующие потребовали немедленного вывода иностранных войск с территории государства, чтобы ""быть свободными"" как народ в Мали, откуда французы [ушли](https://t.me/directorate4/12859) в августе этого года. По мнению протестующих, не последнюю роль в выводе французских военных сыграла Россия, которой вышедшие на митинг жители выразили благодарность.

После [конфликта](https://t.me/directorate4/12859) с властями Мали Париж принял решение о сворачивании операции ""Бархан"" и передислоцировал основную часть войск в Нигер.",No,
143,1366346975,51723,Бе-12 ВМФ РФ пролетает над пляжем в Крыму,No,
144,1469021333,13501,"**🇹🇷У Стамбулі офіційно розпочав роботу координаційний центр з моніторингу реалізації ""зернової угоди**""

[Магазин](https://deepstateua.shop/)▫️[Твітер▫️](https://twitter.com/Deepstate_UA)[Ютуб](https://www.youtube.com/channel/UCMGRXVYg1wMA6e4zTGX-DwQ)▫️[Мапа](https://deepstatemap.live/)▫️[Написати нам▫️](http://t.me/newsDeepStatebot)[Звіти](https://sites.google.com/view/deepstate-donate/report?authuser=0)",No,
145,1366346975,56669,Уничтожение танка ВСУ подразделениями 1 Славянской,No,
146,1144404150,19844,"""Вашингтон пост"" выпустила любопытный [материал ](https://www.washingtonpost.com/world/2022/12/27/ukraine-russia-tanks-military-vehicles/)о трофейной российской технике в ВСУ. Если вкратце:

>Украинская армия испытывает большие проблемы с постановкой ряда трофеев в строй: многие образцы (в статье упоминают БМП-3) не имеют украинских аналогов, неизвестны украинским ремонтникам и, фактически, не могут быть отремонтированы;

>В ВСУ налажены централизованный сбор и восстановление техники организованы, подразделения технической разведки, специально занимающиеся поиском трофеев: но некоторые образцы остаются в подразделениях, которые их взяли, и в случае поломки становятся мертвым грузом - обмен запчастями между подразделениями не организован;

>Большинство взятой в Харьковской области российской техники было небоеспособным: лишь 20% смогли ввести в строй сразу, 30% требовали полевого ремонта, а вторая половина - требовали заводского восстановления;

>Трофейная техника (в частности, танки) используется как доноры для модернизации украинских образцов: в статье отмечают, что средний возраст украинского танка - 30 лет, в то время как российские в большинстве не старше пяти;

>С НАТОвской техникой ситуация ещё хуже: она требует отправки в Польшу даже для полевого ремонта из-за неспособности украинских мастерских обслуживать западные образцы;

>Работе ремонтных мастерских сильно мешают удары по энергетической инфраструктуре Украины - генераторы не способны компенсировать отключения (но скорее всего этот пассаж просто отрабатывает повестку по выпрашиванию дополнительного ПВО - прим. ред)

__Хороший источник информации о противнике выдала американская газета. Ещё бы число техники и координаты мастерских...

__#так_говорит_запад 

👔 [Тактический галстук](https://t.me/tacticalnecktie)",No,
147,1080134301,19076,Около 1 млн киевлян сегодня оказались без света.,No,
148,1498939244,29520,"🤡 Хохлы отчаянно пытаются хоть как-то сорвать референдум на освобожденных территориях

Спойлер: бесполезно",No,
149,1498939244,32958,"Записали для истории во время переправы через Днепр. Тяжелый сегодня был день, но падать духом никогда нельзя.",No,
150,1366346975,57358,"Уничтожение бронегруппы ВСУ из нескольких танков расчётами ПТРК 76 ВДВ ВС РФ на Херсонском направлении

@rosich_rus",No,
151,1498939244,36569,"Уточнили, петухи попробовали в Кременную, но пососали хуйца, как и всегда на том направлении уже почти 3 месяца.",No,
152,1511148555,9739,"🇧🇫🇷🇺 Ночью в столице Буркина-Фасо военнослужащий поднял российский флаг, протестующие скандируют «Россия».

Напомним, что в Буркина-Фасо после госпереворота начались беспорядки. Местные жители сожгли посольство Франции  В Париже уже осудили происшествие. Путчисты, впрочем, не хотят иметь с европейской страной больше ничего общего — они считают, что в сфере борьбы с терроризмом нужно сотрудничать с Россией.

Провальная борьба Франции с терроризмом стала одной из причин усугубления ситуации в регионе. Сейчас предыдущий правитель страны полковник Сандаого Дамбия Поль Анри, который был у власти с февраля, по данным новых путчистов, прячется на территории военного объекта Франции в Буркина-Фасо.",No,
153,1498939244,29471,Ещё кадры ударов по объектам в Запорожье. Всего сообщают о 10 взрывах.,No,
154,1498939244,29443,"Украинские военные ведут минометный обстрел приграничного села Елизаветовка в Курской области, сообщает губернатор Старовойт",Yes,B
155,1457892982,30188,"**⚡️Путин признался, что ударами по инфраструктуре Украины мстит за Крымский мост и ""отсутствие воды в оккупированном Донецке**""

Бункерный также подчеркнул, что ""в ходе спецоперации все делается для защиты людей""🤡. 

Не смешной стенд-ап получился.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",No,
156,1247556894,5083,"[​​](https://telegra.ph/file/20e97300ed2beac0943bb.mp4)**🚇Пересадочний вузол метро «Золоті ворота» – «Театральна» запрацював у звичайному режимі: ремонт ескалаторів завершено

**🛠Капітальний ремонт ескалаторів обов’язково проводиться після пробігу в 150-160 тисяч км. 

✔️Підйомний механізм повністю розбирається, зношені деталі замінюються. Це вкрай необхідно для безпечної та безперебійної роботи обладнання.",No,
157,1164348791,6212,"РЕБЯТ, Я НИ РАЗУ НЕ ЭКСПЕРТ. ЭТО, ВСЕГО ЛИШЬ, ЧАСТНОЕ МНЕНИЕ РЕПОРТЕРА. 

Название- это профилактика реплик, типа: дилетанты опять поднимают голову. 

Я думаю, ВСУ просто «качают фронт», раздергивают его. Чтоб снизить активность наших действий. От военных мощной реакции можно не ждать, я имею в виду от наших полевых командиров. 

Это вся наша Родина должна отреагировать. Тут, мне кажется (мне кажется, именно мне), надо глобальные действия предпринять. Иначе ВСУ, наконец нащупав наше слабое место, воткнут в него все резервы.  

Не помешал бы паритет сил в СВО. Не помешало бы добиться ситуации, когда дивизии ротируются в ППД и обратно на фронт, а не воюют по полгода безвылазно. Вы представляете, если в хоккее первую пятерку не менять весь период, то хоккеисты попадают, нам назанимают шайб и мы неминуемо проиграем. Ну это я на примере Ночной лиги, в ней же многие руководители играют, по политическому фэн-шую, чтоб и им понятно было о чем речь. 

Но это так, неточно, вдруг, предположительно, чисто частно.",No,
158,1498939244,33769,"Глава Минобороны Белоруссии заявил, что армия имеет необходимую технику и вооружение для защиты страны

😏😏😏",No,
159,1283359437,37307,"Так теперь выглядит стела на въезде в Мариуполь. Всё еще видны следы от украинских пуль, но жовто-блакитная окраска уже никогда не вернётся.

@voenkorKotenok",No,
160,1283359437,40054,"⚡️Серия взрывов в Харькове.

@voenkorKotenok",No,
161,1457892982,28005,"**Пропагандон Пегов подорвался на одной из брошенных рашистами мин ""Лепесток""**

У него открытый перелом двух пальцев правой ноги и рваные раны подошвенной части стопы.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",No,
162,1457892982,28471,"**Военный самолет США **[**оставил ""сюрприз""**](https://www.repubblica.it/)** в небе у российской авиабазы😏

**Новости, которые мы заслужили.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",No,
163,1469021333,11200,"**🎥Цікаве та детальне відео очима бійців з операції по звільненню сьогодні Вільхівки на Харківщині.

**❕Знаємо, 150мб завантажувати багато. Проте, не хочеться стискати таке якісне відео. За можливості, дивіться з ПК. Краще його бачити в оригіналі.",No,
164,1498939244,30033,"На фоне сегодняшних событий как же жалко выглядят эти потуги... 

P.S. в Крыму всё тихо",No,
165,1366346975,52732,"**📹 Батальон ""Восток"" ВВ МВД ДНР уничтожает украинских нацистов на Угледарском направлении

**Батальон ""Восток"" ВВ МВД ДНР - одно из элитных подразделений нашей республики, бойцы которого отлично показали себя при штурме Мариуполя и при обеспечении капитуляции боевиков ""Азова"", сейчас они действуют в районе Угледара, чтобы отсечь группировку украинских войск в районе Марьинки от снабжения. Угледарское направление - одно из важнейших в боевых действиях по обеспечению безопасности территории ДНР.",No,
166,1129015804,12001,"На территории воинской части ""Балад"" в северном Багдаде упали несколько реактивных снарядов. Жертв и разрушений нет. По некоторым данным, целью обстрела было здание американской компании, в которой находятся связанные Lockheed Martin подрядчики. Ответственность за теракт пока никто не взял. Ранее в части располагались военные США из-за чего ""Балад"" неоднократно становился целью обстрелов проиранских боевиков.",Yes,B
167,1144404150,11844,#Донбасс #своихнебросаем,No,
168,1457892982,23926,"**⚡️В Харьковской, Запорожской и Николаевской областях могут объявить обязательную эвакуацию, — **[**сообщила**](https://www.pravda.com.ua/rus/news/2022/08/26/7364914/)** вице-премьер Украины Ирина Верещук

**Также она добавила, что решение об эвакуации принимает Кабмин, а не местные власти.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",No,
169,1080134301,16376,"**Раскрепощенные или предприимчивые?**🤔 

В Тольятти четверо парней кавказской внешности обворовали магазин интимных товаров на 18 тысяч рублей.
Анальная пробка, БДСМ набор из искусственной кожи, наручники и вибраторы - вот такой набор похищенного.

Для личных нужд или для перепродажи - неизвестно.",No,
170,1536211233,1817,"⚡️There were four direct hits on objects in Kyiv, one of them on a residential building - the Kyiv City State Administration

⚡️В Киеве четыре прямых попадания по объектам, одно из них по жилому дому — Киевская городская государственная администрация",No,
171,1366346975,54951,"С 31 июля Косово и Сербия вновь в лентах новостей. Приштинские власти подготовили очередную провокацию: ввели новые правила для въезда сербов на территорию края, включающие перерегистрацию машин и запрет на въезд по внутреннему удостоверению личности — теперь сербам для въезда на территорию своего южного края требовался паспорт, как для заграничных поездок. Также одним из ключевых требований стало упразднение сербских ID карт для проживающих в КиМ и замена их на косовские. Албанцы закрыли пограничные пункты. Сербы вновь начали возводить баррикады. Обе стороны стянули к административной линии технику и начали проводить учения. Ситуация балансировала на грани войны. Мы приехали в Рашку — город на границе с Косово и Метохией. Практически все мужское население Рашки воевало в Косово в 1999-м. Корреспондент РТ на Балканах пообщался с жителями города, чтобы узнать их мнение о возможном обострении в нескольких километрах от их домов. 

@rtbalkan_ru",No,
172,1511148555,9184,"Уже вовсю проходит обучение наших мобилизованных бойцов, нападение/защита колонны.",No,
173,1093357968,9881,"Число пострадавших от обстрела села Головчино увеличилось до трех. Повреждено 30 домов. 

@epoddubny",Yes,A
174,1366346975,48788,"Каждый раз возвращаясь от [Влада Лобаева](https://t.me/lobaev_vlad) я поражаюсь, какой колоссальный объём работы проделал этот настоящий русский человек, сумев  не смотря на все трудности и невзгоды, создать одну из лучших в мире линеек снайперского оружия. 

Я это пишу не потому, что Влад мой хороший друг, а опираясь на факты его биографии. Ещё крайне радует, что продукция Лобаев Армс все чаще едет на фронт, помогая хорошим людям избавить мир от людей плохих.",No,
175,1080134301,20957,**Сваливший из Украины в Германию парень** топит за РФ.,No,
176,1093357968,9936,"Работа сапёров, гуманитарное разминирование, Изюм.",No,
177,1093357968,8807,"💥Последствия удара тактической ракеты «Точка-У» по центру Макеевки

[**Inside⚒Donetsk**](https://t.me/doninside)",No,
178,1247556894,4034,"⚡️**У Києві триває злива і пориви вітру 15-20 м/с

**🙏🏻Мешканцям міста під час сильного вітру радять щільно закрити вікна будинків, а на вулиці триматися подалі від рекламних щитів, ліній електропередачі, дерев, а також не паркувати поруч із ними автотранспорт.

▫️У разі виявлення місць підтоплень на проїжджій частині чи тротуарах звертайтесь до диспетчерської КК «Київавтодор» 
📞(044) 284-74-19.

▫️Якщо впало дерево чи зламалися гілки, необхідно телефонувати до аварійно-диспетчерської служби КО «Київзеленбуд» 
📞(044) 272-40-18.",No,
