Index,Post,Trans,Label,Type,Severity,Confidence,Explanation
2437,"🤬🇺🇦🏴‍☠️Бандеровцы издеваются над пленным русскими военнослужащими, взятым на пути к Лиману",,,,,,
2438,Исцеляющая вода😁,,,,,,
2439,"🇷🇺🇺🇦 Российские ""Ураганы"" работают в зоне СВО.",,,,,,
2440,Давай сначала чай поставим а потом обстреляем © Будни дагестанских бойцов,,,,,,
2441,Интересное хобби,,,,,,
2442,"Мощный взрыв произошел в новостройке в Баку. Причиной ЧП стало замыкание кабеля в шахте 17-этажного здания.

Сейчас пожар потушен, людей эвакуировали. О пострадавших не сообщается",,,,,,
2443,"**Женская драка из-за парковки

**В Красногорске (Подмосковье) две девушки вцепились друг другу в волосы, не сумев поделить парковочное место.
Растаскивал их незнакомый мужчина",,,,,,
2444,🇷🇺🇬🇪 Тем временем так выглядит ситуация на границе с Грузией на КПП Верхний Ларс.,,,,,,
2445,"❗️**Внештатная ситуация произошла на аэродроме Бельбек в Севастополе.** 

Самолёт при посадке вышел за пределы взлетно-посадочной полосы, упал с откоса, произошёл частичный подрыв боекомплекта. Пилот успел эвакуироваться. Пожар оперативно потушен, аэродром не пострадал.",,,,,,
2446,"В Волгограде **14-летняя школьница** употребила найденную случайно «закладку» и откинулась.

Накануне школьница гуляла с друзьями, и во время прогулки подростки нашли закладку с неопознанными веществами. Малая из любопытства употребила найденную халяву, а уже ночью девочке стало плохо, она начала задыхаться, хрипеть. Ей вызвали скорую помощь, но школьница умерла еще до прибытия медиков.

Именно такую историю рассказали друзья. Верим?",,,,,,
2447,"**Тегеран сегодня**. 

В стране уже вторую неделю не утихают протесты из-за того, что полиция нравов забила насмерть девушку за «неправильное ношение хиджаба».",,,,,,
2448,ВСУ продолжают наказывать за пьянку своих побратимов в стиле БДСМ😂,,,,,,
2449,"**💣🇷🇺 Поймали маслину**🇺🇦

Батальон ДНР ""Спарта"" наносит удар с коптера по группе ВСУшников в п. Опытное",,,,,,
2450,Одесса🇺🇦. Наши дни. Крещение.,,,,,,
2451,"❗️Ряд источников сообщает о том, что российские военные отошли из Лимана на заранее подготовленные запасные позиции, усиленные подошедшими подкреплениями.

На этих кадрах доброволец говорит про 208 казачий полк НМ ЛНР, который в числе прочих подразделений держал оборону в этом районе.",,,,,,
2452,"**Пугачева** решила продать свой замок в **Подмосковной** деревне **«Грязь»** площадью **2 300 м²**, сумма сделки оценивается в **1 миллиард рублей

**В особняке есть **зимний сад**, **обсерватория**, спортивный комплекс с **бассейном**, **лифты**, **кинотеатр, подземный** гараж и семейный **театр** со **сценой

**По словам родителей одноклассников Гарри и Лизы, Алла Борисовна в свой последний визит потребовала у руководства элитнейшей 1-й московской гимназии в Липках подготовить для неё личные дела, табели успеваемости, медкарты и сведения о грамотах и наградах детей. Всё, чтобы перевезти их в Израиль.",,,,,,
2453,"🇷🇺🤝 **Владимир Путин заявил о поддержке Донбасса и освобожденных земель

**""Москва будет поступать так, чтобы жители Донбасса и других освобожденных территорий почувствовали поддержку **всей России**. РФ будет работать над **повышением безопасности** на освобожденных территориях"", — пообещал президент.

По его словам, Россия будет **защищать свою землю** всеми имеющимися силами и средствами. Безопасность граждан, по его словам, — **великая освободительная миссия русского народа**.

Владимир Путин также подчеркнул, что США и коллективному Западу не нужна Россия, ""**она нужна нам**"".

""Мы защитим наши ценности и нашу Родину от Запада"" — пообещал российский лидер. 

[putin_life](https://t.me/putin_life)",,,,,,
2454,Работа авиации ВКС России в районе Красного Лимана.,,,,,,
2455,"**🇺🇸🇷🇺Генеральное консульство России в Нью-Йорке атаковано вандалами

**Неизвестные ночью облили краской здание генконсульства РФ в Нью-Йорке.",,,,,,
2456,"От подписчика. Вот как в Татарстане мобилизую, и кормят их тефтельками и котлетками",,,,,,
2457,"🇷🇺**Работа армейской авиации ВКС РФ по позициям украинцев**🔥

В конце видео один уже хочет бежать, второй пока что его держит😁",,,,,,
2458,"**В африканской Буркина-Фасо произошёл госпереворот. 

**Об этом заявили солдаты, захватившие студию местного телеканала. 

Новым главой государства становится капитан Ибрагим Траоре. Он сместил переходного президента подполковника Дамиба.",,,,,,
2459,"🇷🇺🇺🇦 Союзные силы продолжают бить градами по позициям ВСУ.

Поступают сообщения, что под Лиманом бойцы РФ контратакуют. ""Барс"" и добровольцы дождались помощи.",,,,,,
2460,"**Новый странный момент от Байдена.

**Жена Байдена Джилл все чаще хлопает рядом с мужем и показывает ему направление движения.",,,,,,
2461,"🇷🇺🇺🇦Ситуация под Красным Лиманом стабилизировалась

С мест сообщают,  обстановка сложная, дорога простреливается, но никакого ""котла"" для ВС РФ нет.",,,,,,
2462,"Стоял не в то время, не в том месте🔞",,,,,,
2463,Да что этот укровоин себе позволяет?! Он назвал американский сухпай - хуйней?!😁,,,,,,
2464,"Беженки из Одесской области **разъебались на мерсе в Германии** и засняли всё на телефон. В местном СМИ пишут, что не обошлось без алкоголя

**«Бля, мы едем с тусы, а как будто на. Ааай блять ааа аааа ааааа» **— комментируют ситуацию участники ДТП",,,,,,
2465,"🚀🇷🇺**Доброе утро, мы из России

**Кадры боевой работы расчетов самоходных реактивных систем залпового огня «Град»",,,,,,
2466,🔥🇷🇺🇺🇦 Мобилизованные. Карачаево-Черкесия.,,,,,,
2467,"🔥🇷🇺**Нулячие «Тайфуны» приехали на выполнение задач СВО

**Новая техника приехала в пользование российских бойцов ВДВ",,,,,,
2468,"Лааадно, сиди дома, квартирант",,,,,,
2469,"Столтенберг о заявке Украины в НАТО:

Каждая демократическая страна имеет право подавать заявку. Но решение будут принимать консенсусом все страны-члены НАТО.

**Сейчас не время для проведения процесса по принятию Украины в НАТО** — Белый дом США. 

так сказать, ускоренная процедура🤡",,,,,,
2470,"В Брюсселе несколько украинцев, которые свалили в Европу,  жесткого избили россиянина.

Их борьба",,,,,,
2471,"Казах националист угрожает россиянам-беженцам расправой если они начнут ""быковать"" или высказывать свои претензии на территории республики. В то же время мужчина приветствует россиян-мусульман.",,,,,,
2472,Механику из Петропавловска-Камчатского ампутировали обе ноги из-за криворукой водительницы,,,,,,
2473,"🇬🇪🇷🇺**Грузинские активисты прогоняют русских из страны

**В Тбилиси группа грузинских националистов требуют, чтобы россияне, въехавшие в страну в последнее время, покинули Грузию. Причём делают это в очень грубой форме.",,,,,,
2474,"И еще весточка от Паши [из «Ты там был](https://t.me/ttambyl)?» из Мариуполя.

«Местные жители нам рады!» - саратовский рабочий об отношении мариупольцев к россиянам, восстанавливающим их дома.

__❤️ - если переживаете за Мариуполь
🙏🏻 - если хотите, чтобы все у всех было хорошо! __

#житьстытамбыл
[ЖИТЬ | Самый добрый проект страны](https://t.me/zhit_news)",,,,,,
2475,"🇷🇺🇺🇦 Кадры с передовой под Красным Лиманом. Красный Лиман, Торское и дороги под полным контролем бойцов РФ.",,,,,,
2476,"Питер настолько культурная столица, что там можно получить пизды просто за мусор",,,,,,
2477,"**⚡️«Украина не будет проводить никаких переговоров с Россией, пока президентом РФ является Путин»** — экстренное заявление Зеленского

Чуть раньше он также заявил, что **Украина сегодня подаёт заявку на вступление в ускоренном порядке в НАТО**",,,,,,
2478,❗️**Сегодня Украина потеряла 109 тысяч кв. км территории**,,,,,,
2479,"__""Я была счастлива, когда родился ребёнок, а сегодня я счастлива, потому что возвращаюсь в Россию""

__Реакция жителей ЛНР.",,,,,,
2480,"❗️ Владимир Путин подписал договор о принятии в состав России ДНР, ЛНР, Запорожской и Херсонской области",,,,,,
2481,"Главное из обращения:

⚫️ Советского Союза нет, прошлого не вернуть, да и России современной этой не нужно, мы к этому не стремимся

⚫️ Хочу, чтобы это запомнили все — люди, живущие в Луганске, Донецке, Запорожской и Херсонской области становятся нашими гражданами. Навсегда

⚫️ Призываю украинские власти немедленно остановить боевые действия. Но выбор этих областей сделан. Россия его не предаст

⚫️ Запад искал и ищет новый шанс ослабить и развалить Россию, им не дает покоя, что есть такая великая страна

⚫️ Западу всё сходило с рук до сих пор

⚫️ Твердое обещание не расширять НАТО на восток обернулось грязным обманом

⚫️ США — единственная страна в мире, дважды использовавшая ядерное оружие. США вместе с англичанами превратили в руины многие немецкие города без всякой необходимости, целью было запугать нашу страну и весь мир.

⚫️ США до сих пор фактически оккупируют Германию, Японию

⚫️ Взрывы на газовых магистралях организовал Запад

⚫️ Запад переводит стрелки на Россию, мол, вот источник ваших бед. Опять врут

⚫️ По правилам США готовы жить только «политические мазохисты и другие последователи нетрадиционных политических отношений»

⚫️ Разве мы хотим, чтобы у нас в России был Родитель №1, №2, совсем спятили что ли? Разве мы хотим, чтобы нашим детям вдалбливали, что есть какие-то гендеры, кроме пола?

⚫️ Как прежде уже не будет

⚫️ За нами правда, за нами Россия",,,,,,
2482,"🇷🇺🇺🇦 Речь президента вызвала слезы у Рамзана Кадырова.

""Жители Донбасса пронесли любовь к России через поколения, и это чувство никто не может уничтожить"", — сказал Путин.",,,,,,
2483,"❗️**В Дагестане ФСБ устроили массовые облавы на админов анонимных чатов и телеграм каналов призывавших и координировавших протестные акции.

**Задержано более 10 человек.

Ими распространялась ложная информации о мобилизации в Дагестане и СКФО, провоцировались несанкционированные акции протестов. Как пояснили в правоохранительных органах, в настоящее время проводятся оперативные мероприятия по задержанию остальных участников преступных групп.

Злополучные информационные площадки были созданы в рамках информационно-подрывной акции ЦИПСО ГУР МО Украины под патронажем ЦРУ США.",,,,,,
2484,"⚡️Люди, живущие в ДНР, ЛНР, Херсоне и Запорожье, становятся нашими гражданами. Навсегда! — Путин",,,,,,
2485,В Грузии избили сбежавшего туда российского блогера Михаила Лазутина (Лев Против).,,,,,,
2486,"❗️ В ДНР ввели санкции против большинства крупных предпринимателей, которые управляли регионом и бизнесом в нем последние 25 лет. 

Список из бывших владельцев ""заводов, газет, пароходов"" достаточно обширный — 140 фамилий. Данные санкции подразумевают **конфискацию всех активов и имущества на освобожденных территориях**.",,,,,,
2487,Херсонское направление. Два бойца ВСУ скончались уже в госпитале,,,,,,
2488,🇷🇺🇺🇦 Свежие кадры работы сотрудников ФСВНГ на Херсонском направлении.,,,,,,
2489,Курс евро упал ниже ₽52 впервые с 2014 года,,,,,,
2490,"Как сообщается, **ВСУ добили истекающего кровью противника,** сбросив снаряд с дрона.

Ужасы войны.",,,,,,
2491,"32 человека погибли, еще 40 ранены в результате взрыва в образовательном центре Кабула (Афганистан). В это время там шли экзамены",,,,,,
2492,"Хитрые дагестанцы показывают, как откосить от мобилизации😁",,,,,,
2493,"А что там по идеям для «Пункта назначения»? 

В городе Саров водила не опустил манипулятор, из-за чего тот въебался в трубы, которые **рухнули на встречный автомобиль**.

Водитель легковушки в реанимации",,,,,,
2494,"🔥🇷🇺🇺🇦 Российские РСЗО ""Ураган"" бьют по целям ВСУ.

Корректировку огня и доразведку целей российским артиллеристам обеспечивают БПЛА.",,,,,,
2495,"**Кадры сборов у одного из военкоматов: Родина сказала ""надо"", ветераны ответили ""есть!""

**— А кто, если не мы?
— Ты где воевал?
— Чечня, ""Первая"".
— А чего меня-то не берут?
— Не знаю, до тебя дойдёт ещё дело.",,,,,,
2496,"**«Мобилизованные не нужны для того, чтобы воевать на передовой». **

Призывники будут находиться в тылах на освобожденных территориях. Об этом заявил глава спецназа «Ахмат» Апти Алаудинов",,,,,,
2497,"🤡🇺🇦**А когда-то Арестович говорил правду

**В своё время он называл всех без исключения участников АТО преступниками. Кем они и являлись в действительности.",,,,,,
2498,"💪🏼🇷🇺**Танцы настоящих мужиков

**В Каспийске мобилизованные мужчины с прекрасным настроем отправляются защищать Родину.Даже офицеры пустились в пляс.",,,,,,
2499,"**Подполковника отпиздили на сборном пункте в Пензе.

**Всё потому, что он назвал мобилизованных «мясом на убой».",,,,,,
2500,"Путин в ходе заседания Совбеза России заявил, что призыву при частичной мобилизации подлежат россияне, **имеющие военный опыт, это требование должно выполняться неукоснительно**.",,,,,,
2501,"**Пишут что на видео мигранты из Средней Азии, которых мобилизовали для участия в СВО. 

**При этом на заднем фоне слышна песня Шамана «**Я русский**».",,,,,,
2502,В Одессе🇺🇦 засняли гравитационную аномалию😂,,,,,,
2503,Во Флориде сейчас как-то так,,,,,,
2504,"На что только не пойдёшь, чтобы вручить повестку",,,,,,
2505,"**""Вы, что, дебилы, бл*дь?""

**Сергея Меликова сильно разозлила история из Дербента, где из громкоговорителя машины призывали всех мужчин идти в военкоматы. 

На заседании Совбеза Дагестана он не стесняясь в выражениях устроил полноценный разнос чиновникам. Те поспешили исправить ошибку, комиссариат уже извинился.",,,,,,
2506,Украинцы в окопе прячутся от обстрела,,,,,,
2507,"Момент смертельного ДТП в Махачкале.

По последним данным, погибли 5 человек, ещё 6 пострадали. Предварительно, у КАМАЗа отказали тормоза. После он въехал в микроавтобус и зацепил ещё несколько автомобилей.",,,,,,
2508,"🇷🇺🇺🇦 Встречный танковый бой снял беспилотник в зоне проведения специальной военной операции на Украине.

Экипаж российского танка Т-80БВ прямой наводкой и первым поразил украинский Т-64БВ.",,,,,,
2509,"**В Казахстане водитель-живодер привязал собаку к грузовику и ехал как ни в чем не бывало

**Шокированные очевидцы бросились к дороге и сумели заставить мужчину остановить транспорт, прекратив издевательство над животным. На кадрах видно, как привязанный пес сопротивляется, но бежит. А в какой-то момент, обессилив, падает и грузовик тащит его по асфальту.",,,,,,
2510,**Обстановка на границе с Грузией в Верхнем Ларсе**,,,,,,
2511,"В связи с проведением частичной мобилизации в РФ украинцы начали паниковать, понимая, что у них не останется ни единого шанса выжить🔥",,,,,,
2512,"В Тыве несколько десятков женщин вышли на митинг против частичной мобилизации.

Почти сразу же начались задержания.",,,,,,
2513,"Приморские военкомы не перестают удивлять: во Владивостоке военнообязанных попытались вытащить из квартир с помощью пожарной сигнализации. 

Несколько полицейских и сотрудников военкоматов попросили консьержку не выдавать их, после этого **включили пожарную сигнализацию** и отправились по квартирам в расчёте на то, что люди начнут эвакуироваться.

К сожалению для них, жильцы оказались намного хитрее. У них есть доступ к камерам видеонаблюдения и новость о проходе гостей сразу опубликовали в местном чате. В итоге дверь сотрудникам не открыли ни в одной из квартир. Пришлось клеить повестки прямо на двери",,,,,,
2514,"❗️**Завтра планируется ОБЪЁМНОЕ ВЫСТУПЛЕНИЕ Путина** — __Кремль

__Будут подписаны договоры о вступлении новых территорий в состав России",,,,,,
2515,Кумиры молодежи были замечены на той самой грузинской границе. 🤡,,,,,,
2516,"**Психованный охранник применил против женщины газовый баллончик и физическую силу

**Женщина пришла в школу требовать альтернативный вход для детей, аргументируя тем, что металлические рамки вызывают бесплодие у мальчиков и девочек.

И.о. главы администрации столицы Коми уже сообщил, что охранник будет уволен.",,,,,,
2517,"**""Уважаемые граждане города Дербента, всем гражданам мужского пола срочно явиться в военные комиссариат""**

Жители этого дагестанского города сообщают об авто МЧС, которое катается по городу и призывает всех мужчин явиться в военкоматы из динамиков.",,,,,,
2518,"✊🏻🇷🇺**Мужчина рвётся добровольцем, но его не берут

**Это Нариман Хизриев из села Нижнее Казанище Буйнакского района, Дагестан. У него четверо малолетних детей. Возмущается тем , что не включили в список мобилизованных и просит главу администрации района, чтобы разрешили поехать добровольцем к брату, который на передовой. 

На вопрос главы администрации района «Сколько у тебя детей?», отвечает «Двое». Его тут же исправляет стоящий рядом глава администрации села.",,,,,,
2519,"🎻🇷🇺**Концерт «Вагнера» ожидается в Николаеве🇺🇦

**В Николаеве подпольщики расклеивают по городу афиши с анонсом ""Концерта Вагнера"" 10 октября в 5 часов утра.
Приглашены все.",,,,,,
2520,"В средней школе Колумбии, во время опытов на уроке химии произошло ЧП: горящая смесь взорвалась и разлетелась по классу. Пятеро детей и учитель получили ожоги первой и второй степени.",,,,,,
2521,**«Лев Против» был замечен на границе с Грузией** 🫣,,,,,,
2522,"В Канске пара на «Ладе» сбила пенсионера и попыталась откупиться тремя сотнями рублей.

Наезд на пешехода произошел утром на улице Урицкого. 82-летний Пётр Кондратенко оказался под колёсами отечественного седана. Подняться самостоятельно дедушка не смог – помогали очевидцы. Они же, влажными салфетками вытерли грязь и кровь с лица старика.

Мужчина и женщина, ехавшие в «Ладе» помощь предлагать не стали, лишь сунули пенсионеру 300 рублей и уехали. Со слов свидетелей, Пётр Павлович ничего не отвечал, на баснословную компенсацию не соглашался. Пожилого человека проводили домой, и уже оттуда ему пришлось вызвать скорую.

Сейчас полиция проводит проверку в отношении водителя. Пока ему вменяют «Неисполнение обязанностей в связи с ДТП». Дедушке повезло – обошлось без серьезных травм. Ему обработали рану на голове и отпустили домой.",,,,,,
2523,"Тёплая встреча бегущих из России ""в гости к друзьям"" и задушевные беседы с местными жителями в Южной Осетии.",,,,,,
2524,"Чуваку ломают руку кувалдой, чтобы откосить от армии

Есть ещё вариант с ногами",,,,,,
2525,"**«Джеки, Вы здесь? Где Джеки?»**. 

Джо Байден во время выступления с трибуны воззвал к конгрессвумен Джеки Валорски. Джеки не ответила, потому что **этим летом трагически погибла в автомобильной аварии**.

Спиритический сеанс?",,,,,,
2526,После присоединения даже фактически контролируемых РФ территорий Украина сместится со второго на четвёртое место в рейтинге крупнейших стран Европы по площади.,,,,,,
2527,"💪🏼🇷🇺**Один русский боец обратил в бегство четверых всушников🇺🇦

**На кадрах боец 11-го полка вступает в неравный бой с четырьмя украинскими боевиками. Первая граната от нашего смельчака прилетает точно в ноги двум укровоякам. И всё, что им остаётся, — бежать, забрав своих побратимов.",,,,,,
2528,"Держите свои шишки, пацаны!

Работяга из Украины бросил свою старую жизнь, перебрался в Нидерланды и стал... бабой с хуем трапом по имени Джулия Харденберг.

Изи вариант не получить повестку, запоминайте",,,,,,
2529,"**«Люди гибнут, а они танцуют»

**Голосистый патриот пришёл в клуб и очень яростно высказался",,,,,,
2530,"**Ситуация в Казахстане.

**Сбежавшие россияне встретились с казахом.",,,,,,
2531,"Бухие быдланы из Чувашии угрожали оружием другому водителю

Пьяные десантники (судя по наклейке на машине) остановили на дороге обидчика и, угрожая какой-то четырехствольным пистолетом, требовали извинений.",,,,,,
2532,"**Борьба с фейками продолжается 🔥

**Хакеры из группировки «XakNet» опубликовали в своём канале огромный пост, в котором расписали действия наёбщиков и призвали всех, кто уже обосрался и собрался нести кому-то все свои деньги, не верить разным ТГ чатам⚡️

Мужики, ковыряйтесь в интернетах аккуратнее и внимательней относитесь ко всей инфе 🤝

[ШВТ👈](https://t.me/+jUYfJ3uS6tg4ZmFi)",,,,,,
2533,"❗️🇺🇦**В Львовской области пограничники начали задерживать студентов**, которые пытаются выехать за границу на учёбу.

Хлопцы, шо с лицом?",,,,,,
2534,**🗣😡Дагестанская женщина зашла в городской чат и её бомбануло**,,,,,,
2535,"**В Нижнекамске гопники по неизвестной причине преследовали и избивали мужчину

**Всё это попaло в oбъективы камер видеонаблюдения, где видно, как мужчина, который шёл домой, становится жертвой неадекватов. Один из них брoсил мужчину на землю, а затем крепкие парни начали преследовать пострадавшего, попутно избивая его. 

Сообщается, что они пoпытались проникнуть в квартиру мужчины, но попытка успехoм не увенчалась.",,,,,,
2536,"**__“Мы боевик снимаем”

__**В Зеленограде двое приличных на вид мужиков подрались на улице.
А весь процесс снимали молодые ребята на видео.",,,,,,
2537,Обычный день в Гватемале,,,,,,
2538,"А такая ситуация на границе с Казахстаном на КПП «Тёплое». Люди ставят палатки, строят хижины, жгут костры и даже спят под открытым небом.",,,,,,
2539,Как сейчас выглядят некоторые  авиарейсы в РФ,,,,,,
2540,"Беженцев, сбежавших от мобилизации в Казахстан, начал прессовать местный житель.",,,,,,
2541,"Однажды Эрнест Хемингуэй поспорил, что напишет самый короткий рассказ, способный растрогать любого. Он выиграл спор:",,,,,,
2542,"⚡️ Глава Херсонской области Сальдо обратился к президенту России с предложением о принятии Херсонской области в состав РФ в качестве нового субъекта.

Также известно, что Главы ДНР и ЛНР отправились в Москву для завершения юридической части вхождения ДНР и ЛНР в состав России.",,,,,,
2543,🇬🇪🇷🇺 На границе России и Грузии на КПП «Верхний Ларс» появился чёрный микроавтобус с надписью «Военный комиссариат».,,,,,,
2544,Какую казашку выбираешь?,,,,,,
2545,Девушки такие добрые и заботливые,,,,,,
2546,🇷🇺 Дневные проводы мобилизованных в Дагестане.,,,,,,
2547,"**Вчера бойцы подразделений ""Север"" и ""Юг"" Росгвардии по Чеченской Республике отразили внезапную атаку украинских военных.

**Бои продлились целый день. Не продвинувшись ни на метр, противник отступил. Потерь среди личного состава наших подразделений нет.",,,,,,
2548,"❗️Медведев: 

""Референдумы завершились. 

Итоги очевидны.

Добро пожаловать домой, в Россию!""",,,,,,
2549,"Ночью в Питере голая женщина утонула в канале Грибоедова.

По словам очевидцев, погибшая была под наркотой",,,,,,
2550,"💥🇷🇺**Доброе утро, мы из России

**Мощнейшие САУ ""Малка"" и ""Грады"" армии России с самого утра отправляют «подарки» по укрепрайонам и позициям врага",,,,,,
2551,"🇷🇺**Якуты с танцами отправляются защищать Родину

**Мобилизованные якутяне танцуют национальный танец осуоха́й (якут. оһуохай) — традиционный хороводный круговой танец якутов.",,,,,,
2552,Американский боец ММА Джефф Монсон набил татуировку Z в знак поддержки России.,,,,,,
2553,"В Одессе заметили Ferrari F8 Tributo за 300 000 $. Она пока единственная в Украине, появилась тут во время военного положения",,,,,,
2554,🔥🇷🇺🇺🇦 Донбасс. Последствия прилёта по ангару ВСУ.,,,,,,
2555,"❗️ **Подсчитаны ИТОГОВЫЕ ДАННЫЕ на подконтрольных участках в РФ: 

**__— В ДНР за — 98,69%
— В ЛНР за — 97,93%
— В Херсонской области за — 96,75%
— В Запорожской области за — 97,81%__",,,,,,
2556,"**— Ты для чего сюда вообще приехал? Воровать?

— Работать

— Работать? Ну, будь любезен тогда — иди служи. Ты че скалишься? Ты че сюда приехал? Приехал в Россию — будь любезен в военкомат. Иди защищать. Понял. Сучара, б**!

**А это диалоги сотрудников столичного ДПС и молодых парней из Средней Азии. Полицейский несколько раз оскорбляет парней, заявляет, что они приехали “воровать” и предлагает идти служить в армию, если уж они оказались в РФ.",,,,,,
2557,"🔥🇷🇺🇺🇦 Работа ЗРПК ""Панцирь"". Стоять рядом противопоказано.",,,,,,
2558,"Ряд ТГ каналов пишут, что такие бюллетени пришли во **Львовскую область**. Бюллетени на **референдум о присоединении к Польше**...  Как думаете фейк или нет?",,,,,,
2559,"👍🏻🇷🇺**Вот какой должен быть работодатель!

**Дмитрий Солдатов — владелец крупного магазина с одеждой в Москве. После того как его работнику пришла повестка, он не то что не оставил его без зарплаты, но и собрал дорогой комплект техники ему вместе с собой. 
Квадрокоптер, смартфон, power bank и многое другое.",,,,,,
2560,"🤡🇺🇦**Эффективность украинского ПВО…

**На видео прилет ракеты ПВО по АЗС в Одессе.
ПВО работало по российским беспилотникам «Герань-2», но что-то пошло не так",,,,,,
2561,🇷🇺🇺🇦 Трое убитых украинских военнослужащих на херсонском направлении.,,,,,,
2562,"✊🏻🇷🇺“**Давай, Путин, не подводи нас! Мы за тебя руками и ногами!**”

Жители ЛНР активно и эмоционально выбирают Россию и родной русский язык. Украинский же им и даром не нужен.",,,,,,
2563,"⚡️⚡️⚡️**Администрация президента США Джо Байдена не просит украинских военных ""воздерживаться от"" атак, в том числе с использованием американского оружия, на территориях, которые в результате референдумов могут войти в состав Российской Федерации — The Wall Street Journal со ссылкой на американских чиновников**. 
 
Референдумы скоро закончатся и будут подведены итоги. Советуем администрации президента США немного подумать о будущем. 

Ставьте 👎, если тоже считаете, что Украина не имеет права атаковать будущие территории России.",,,,,,
2564,"⚡️Предварительные результаты референдумов:

— Запорожская область: за — 98,19% (обработано 18% голосов)
— ДНР: за — 97,91% (обработано 14% голосов)
— ЛНР: за — 97,82% (обработано 13% голосов)
— Херсонская область: за — 96,97% (обработано 14% голосов)",,,,,,
2565,"Пока на границе с Грузией разворачивают мобильный военкомат, на границе с Казахстаном (КПП ""Полынный"") открылся ""барбершоп с кальяном"". 

Когда и там появится передвижной призывной пункт, стричь будут только налысо.",,,,,,
2566,"🇷🇺✊🏻**Челендж ""Добро пожаловать домой"" набирает обороты!**",,,,,,
2567,Эту встречу медведь запомнит надолго,,,,,,
2568,🔞Убитые дети в результате вчерашнего теракта в Ижевске😢,,,,,,
2569,"**Российский артиллерист** объяснил, что ему нравится в артиллерии",,,,,,
2570,"🇺🇦🏳️“**У тебя на морде написано, что у тебя бендеровцы в роду**”

Пленные украинские боевики, попытавшиеся взять штурмом Лиман",,,,,,
